Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Not Selected
Report Date: 
Comparison Date: Date not set
Please complete selections
Commentary


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,200-280,Feeder,C,2,5,-23,352.0,352.0,352,11.9,651.9,651.9,651.9,950.4,950.4,950.4
Yearling Steer,200-280,Processor,C,2,17,NQ,424.0,424.0,424,NQ,785.2,785.2,785.2,1144.8,1144.8,1144.8000919117646
Yearling Steer,200-280,Restocker,C,2,79,34,312.0,420.0,395.44303797468353,0.2,577.8,777.8,732.3,811.2,1096.2,1045.0911432580103
Yearling Steer,280-330,Feeder,C,2,35,NC,272.0,412.0,384.51428571428573,19.0,503.7,763.0,712.1,870.4,1292.8,1228.702866908482
Yearling Steer,280-330,Restocker,C,2,26,7,378.0,407.0,395.11538461538464,36.5,700.0,753.7,731.7,1140.0,1221.0,1202.7922926682693
Yearling Steer,330-400,Feeder,C,2,231,61,328.0,412.0,374.004329004329,3.0,607.4,763.0,692.6,1213.6,1558.0,1384.0958362926137
Yearling Steer,330-400,Restocker,C,2,16,-55,392.0,392.0,392,20.5,725.9,725.9,725.9,1411.2,1411.2,1411.199951171875
Yearling Steer,400+,Feeder,C,2,112,-102,340.0,400.0,377.9732142857143,12.5,629.6,740.7,700.0,1558.2,2150.4,1885.2571291242327
Yearling Steer,400+,Feeder,C,3,29,-17,341.0,380.0,363.7241379310345,-5.1,631.5,703.7,673.6,1977.8,2160.0,2095.3931169181033
Yearling Steer,400+,Processor,C,3,13,-6,316.0,360.0,356,18.5,585.2,666.7,659.3,1959.2,2340.0,2279.3230731670674
Yearling Heifer,200-280,Feeder,C,2,12,-40,302.0,330.0,312.8333333333333,-0.4,569.8,622.6,587.6,785.2,891.0,824.3666585286459
Yearling Heifer,200-280,Processor,C,2,11,NQ,280.0,330.0,320.90909090909093,NQ,528.3,611.1,596.1,728.0,825.0,807.3636363636364
Yearling Heifer,200-280,Restocker,C,2,10,-6,360.0,360.0,360,26.6,679.2,679.2,679.2,936.0,936.0,936
Yearling Heifer,280-330,Feeder,C,2,31,-31,300.0,336.0,320.93548387096774,14.3,566.0,634.0,605.5,912.0,1108.8,1042.8258253528227
Yearling Heifer,280-330,Processor,C,2,18,NQ,270.0,310.0,298.8888888888889,NQ,509.4,584.9,563.9,864.0,992.0,956.4444444444445
Yearling Heifer,280-330,Restocker,C,2,12,-29,290.0,338.0,324,16.0,547.2,637.7,611.3,957.0,1115.4,1058.5333658854167
Yearling Heifer,330-400,Feeder,C,2,139,-18,262.0,342.0,329.0071942446043,-0.6,494.3,645.3,620.8,943.2,1246.4,1159.1805744857238
Yearling Heifer,330-400,Restocker,C,2,83,-105,327.0,333.0,329.51807228915663,6.3,617.0,628.3,621.7,1217.3,1316.0,1262.7735080948796
Yearling Heifer,400+,Feeder,C,2,30,-64,318.0,328.0,324.2,-2.2,600.0,618.9,611.7,1380.3,1902.4,1699.8599772135417
Yearling Heifer,400+,Feeder,C,3,44,38,310.0,332.0,323.22727272727275,13.2,584.9,626.4,609.9,1716.0,1992.0,1935.5090886896307
Yearling Heifer,400+,Processor,C,3,6,-12,298.0,298.0,298,-31.2,562.3,562.3,562.3,1668.8,1668.8,1668.8001302083333
Yearling Heifer,400+,Restocker,C,2,100,NQ,291.0,328.0,310.37,NQ,549.1,618.9,585.6,1260.0,1736.0,1372.067001953125
Vealer Steer,0-200,Restocker,C,2,13,NQ,340.0,412.0,372.3076923076923,NQ,629.6,763.0,689.5,544.0,629.0,569.6923076923077
Vealer Steer,200-280,Restocker,C,2,110,72,412.0,462.0,442.8,49.3,763.0,855.6,820.0,882.0,1265.6,1179.3345259232954
Vealer Heifer,0-200,Restocker,C,2,15,NQ,304.0,350.0,337.73333333333335,NQ,573.6,660.4,637.2,547.2,595.0,582.2533365885416
Vealer Heifer,200-280,Processor,C,2,32,20,300.0,330.0,315.3125,17.3,566.0,622.6,594.9,682.0,775.0,730.0625
Vealer Heifer,200-280,Restocker,C,2,14,NC,300.0,302.0,301.42857142857144,-30.6,566.0,569.8,568.7,634.2,690.0,650.1428571428571
Grown Steer,500-600,Processor,C,2,2,NQ,280.0,300.0,290,NQ,518.5,555.6,537.0,1650.0,1680.0,1665
Grown Steer,600-750,Processor,C,3,1,NQ,300.0,300.0,300,NQ,555.6,555.6,555.6,1950.0,1950.0,1950
Grown Heifer,0-540,Processor,C,2,12,3,260.0,310.0,276.1666666666667,-35.8,500.0,596.2,531.1,1196.0,1643.0,1319.5499979654949
Grown Heifer,540+,Processor,C,3,36,6,290.0,330.0,302.8888888888889,-18.4,557.7,634.6,582.5,1740.0,2145.0,1882.0555555555557
Cows,0-400,Processor,D,2,5,NQ,210.0,220.0,214,NQ,456.5,488.9,469.5,756.0,836.0,788
Cows,400-520,Processor,D,2,25,19,180.0,241.0,222.12,-32.9,391.3,523.9,482.9,864.0,1185.6,1091.9919921875
Cows,400-520,Processor,D,3,2,NQ,278.0,278.0,278,NQ,579.2,579.2,579.2,1334.4,1334.4,1334.4000244140625
Cows,400-520,Restocker,D,2,50,NQ,90.0,245.0,214.7,NQ,200.0,532.6,467.1,405.0,1274.0,1068.68
Cows,520+,Processor,D,2,1,-21,200.0,200.0,200,-72.5,444.4,444.4,444.4,1800.0,1800.0,1800
Cows,520+,Processor,D,3,74,-124,248.0,272.0,261.2027027027027,-30.0,516.7,591.3,546.8,1438.4,1577.6,1509.4648833403717
Cows,520+,Processor,D,4,152,-474,270.0,289.0,280.94736842105266,-30.7,540.0,578.0,562.8,1566.0,1944.8,1774.8243488512542
Cows,520+,Processor,D,5,6,5,130.0,130.0,130,-164.0,260.0,260.0,260.0,832.0,832.0,832
Cows,520+,Restocker,D,2,11,NQ,246.0,246.0,246,NQ,534.8,534.8,534.8,1328.4,1328.4,1328.4000355113637
Bulls,0-450,Feeder,B,2,6,-1,288.0,288.0,288,56.0,533.3,533.3,533.3,1094.4,1094.4,1094.4000651041667
Bulls,0-450,Processor,B,2,1,NC,255.0,255.0,255,-25.0,472.2,472.2,472.2,1147.5,1147.5,1147.5
Bulls,600+,Feeder,B,3,3,NQ,260.0,266.0,264,NQ,433.3,443.3,440.0,2287.6,2288.0,2287.7333984375
Bulls,600+,Processor,B,2,5,-3,150.0,230.0,200,-63.9,258.6,383.3,339.7,1290.0,2070.0,1747.2
Bulls,600+,Processor,B,3,17,-27,180.0,290.0,252.64705882352942,-33.4,310.3,483.3,422.4,1584.0,2430.0,2160.200008616728
