Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Not Selected
Report Date: 
Comparison Date: Date not set
Please complete selections
Commentary


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,200-280,Restocker,C,2,1,-1,310.0,310.0,310,-30.0,596.2,596.2,596.2,868.0,868.0,868
Yearling Steer,200-280,Restocker,D,2,3,NQ,260.0,270.0,266.6666666666667,NQ,500.0,519.2,512.8,637.0,661.5,653.3333333333334
Yearling Steer,330-400,Feeder,C,2,51,25,310.0,370.0,336.6078431372549,-22.4,553.6,707.7,636.3,1116.0,1461.5,1274.929407456342
Yearling Steer,330-400,Restocker,C,2,5,NQ,325.0,325.0,325,NQ,580.4,580.4,580.4,1170.0,1170.0,1170
Yearling Steer,400+,Feeder,C,2,126,35,300.0,385.0,355.484126984127,4.3,576.9,740.4,679.3,1215.0,1770.3,1561.079113188244
Yearling Steer,400+,Feeder,C,3,9,NQ,302.0,302.0,302,NQ,580.8,580.8,580.8,1223.1,1223.1,1223.0999348958333
Yearling Steer,400+,Feeder,D,2,4,-9,308.0,308.0,308,3.4,592.3,592.3,592.3,1247.4,1247.4,1247.4000244140625
Yearling Steer,400+,Processor,C,2,14,12,300.0,300.0,300,-20.0,566.0,576.9,567.6,1206.0,1266.0,1257
Yearling Steer,400+,Processor,C,3,4,-13,310.0,335.0,326.25,-44.5,574.1,620.4,604.2,1441.5,1557.8,1517.0625
Yearling Steer,400+,Restocker,D,2,3,NQ,280.0,308.0,289.3333333333333,NQ,528.3,581.1,545.9,1358.0,1493.8,1403.2666829427083
Yearling Heifer,330-400,Feeder,C,2,50,13,260.0,310.0,296.1,-20.4,500.0,596.2,569.4,897.0,1188.0,1068.425
Yearling Heifer,330-400,Feeder,D,2,9,7,256.0,256.0,256,NC,492.3,492.3,492.3,1013.8,1013.8,1013.7599826388889
Yearling Heifer,330-400,Processor,C,2,3,2,270.0,280.0,273.3333333333333,-36.7,519.2,528.3,522.3,966.0,1069.2,1034.7999674479167
Yearling Heifer,330-400,Processor,D,2,1,NQ,245.0,245.0,245,NQ,462.3,462.3,462.3,845.3,845.3,845.25
Yearling Heifer,400+,Feeder,C,2,71,-8,300.0,327.0,313.9718309859155,-15.3,576.9,628.8,599.8,1215.0,1576.3,1388.0873198173415
Yearling Heifer,400+,Feeder,D,2,4,-1,277.0,277.0,277,-17.0,532.7,532.7,532.7,1138.5,1138.5,1138.469970703125
Yearling Heifer,400+,Feeder,D,3,3,NQ,245.0,270.0,253.33333333333334,NQ,462.3,519.2,481.3,1007.0,1093.5,1035.8000081380208
Yearling Heifer,400+,Processor,C,3,36,-18,310.0,342.0,334.55555555555554,-5.5,584.9,645.3,630.3,1340.6,1648.4,1597.9899766710068
Yearling Heifer,400+,Processor,D,3,6,NQ,260.0,280.0,263.3333333333333,NQ,490.6,528.3,496.9,1068.6,1461.6,1134.0999959309895
Vealer Steer,330+,Feeder,C,2,2,NQ,332.0,332.0,332,NQ,592.9,592.9,592.9,1397.7,1397.7,1397.719970703125
Vealer Steer,330+,Processor,B,2,1,-28,320.0,320.0,320,-33.1,571.4,571.4,571.4,1276.8,1276.8,1276.800048828125
Vealer Steer,330+,Processor,B,3,10,NQ,320.0,345.0,338,NQ,571.4,616.1,603.6,1347.2,1452.4,1422.9799072265625
Vealer Heifer,200-280,Feeder,C,2,4,NQ,280.0,280.0,280,NQ,538.5,538.5,538.5,784.0,784.0,784
Vealer Heifer,330+,Feeder,C,2,1,NQ,310.0,310.0,310,NQ,553.6,553.6,553.6,1097.4,1097.4,1097.4000244140625
Vealer Heifer,330+,Processor,B,2,25,-6,320.0,374.0,334.92,-10.4,571.4,705.7,601.1,1157.6,1514.7,1227.2399853515626
Vealer Heifer,330+,Restocker,B,2,19,NQ,321.0,321.0,321,NQ,573.2,573.2,573.2,1136.3,1136.3,1136.3399465460527
Manufacturing Steer,0-540,Processor,D,2,35,-2,128.0,268.0,219.34285714285716,-38.1,256.0,530.0,429.6,450.6,1287.9,870.7314174107142
Manufacturing Steer,0-540,Processor,D,3,12,3,251.0,251.0,251,-34.0,482.7,482.7,482.7,1016.5,1016.5,1016.5499674479166
Manufacturing Steer,540+,Dairy,D,2,15,NQ,270.0,270.0,270,NQ,519.2,519.2,519.2,1609.2,1609.2,1609.2
Manufacturing Steer,540+,Processor,D,2,50,45,128.0,230.0,165.2,-124.8,256.0,460.0,330.4,748.8,1345.5,966.4199609375
Manufacturing Steer,540+,Processor,D,5,2,NQ,203.0,203.0,203,NQ,406.0,406.0,406.0,1412.9,1412.9,1412.8800048828125
Grown Steer,500-600,Feeder,C,2,14,NQ,262.0,272.0,268.42857142857144,NQ,524.0,544.0,536.9,1373.6,1480.3,1411.7071010044642
Grown Steer,500-600,Feeder,C,3,30,-65,370.0,378.0,372.4,11.3,698.1,713.2,702.6,1897.6,2201.5,2110.3180338541665
Grown Steer,500-600,Feeder,D,3,3,NQ,270.0,270.0,270,NQ,509.4,509.4,509.4,1609.2,1609.2,1609.1998697916667
Grown Steer,500-600,Processor,C,3,3,-36,328.0,328.0,328,-21.8,607.4,607.4,607.4,1918.8,1918.8,1918.8001302083333
Grown Steer,600-750,Feeder,C,3,29,NQ,274.0,375.0,305.3448275862069,NQ,517.0,707.5,576.1,1731.7,2370.0,1929.779364224138
Grown Steer,600-750,Processor,C,4,20,-25,290.0,367.0,340.2,-32.1,547.2,679.6,634.8,2018.4,2554.3,2380.6200622558595
Grown Steer,600-750,Processor,D,3,6,NQ,270.0,300.0,285,NQ,509.4,566.0,537.7,1633.5,1956.0,1794.75
Grown Heifer,0-540,Feeder,C,4,1,NQ,338.0,338.0,338,NQ,650.0,650.0,650.0,1764.4,1764.4,1764.3599853515625
Grown Heifer,0-540,Feeder,D,3,16,NQ,262.0,262.0,262,NQ,503.8,503.8,503.8,1299.5,1299.5,1299.52001953125
Grown Heifer,0-540,Processor,C,3,12,9,265.0,290.0,271.25,-48.8,509.6,557.7,521.6,1356.8,1415.2,1371.3999837239583
Grown Heifer,540+,Processor,C,4,23,-8,325.0,355.0,335.4347826086956,-12.7,613.2,657.4,630.2,1771.3,2470.8,1970.8695652173913
Cows,0-400,Processor,D,4,10,NQ,295.0,295.0,295,NQ,556.6,556.6,556.6,882.0,882.0,882.05
Cows,400-520,Processor,D,1,6,NQ,202.0,202.0,202,NQ,404.0,404.0,404.0,830.2,830.2,830.219970703125
Cows,400-520,Processor,D,2,5,-9,202.0,210.0,206.8,-22.3,396.2,404.0,399.3,896.9,1050.0,988.752001953125
Cows,400-520,Processor,D,3,21,-45,255.0,255.0,255,-29.5,481.1,510.0,488.0,1236.8,1275.0,1245.857142857143
Cows,520+,Dairy,D,2,1,-3,262.0,262.0,262,-11.8,545.8,545.8,545.8,1970.2,1970.2,1970.239990234375
Cows,520+,Processor,D,1,11,NQ,226.0,226.0,226,NQ,551.2,551.2,551.2,1220.4,1220.4,1220.4000355113637
Cows,520+,Processor,D,2,44,39,230.0,272.0,267.22727272727275,11.8,460.0,544.0,534.5,1200.6,1419.8,1394.9263139204545
Cows,520+,Processor,D,3,122,-426,258.0,286.0,271.0983606557377,-31.5,486.8,548.0,523.1,1509.3,1790.7,1668.937243852459
Cows,520+,Processor,D,4,607,16,272.0,310.0,292.22405271828666,-41.3,513.2,588.0,556.9,1604.6,2204.1,1946.2921361781816
Cows,520+,Processor,E,3,1,NQ,240.0,240.0,240,NQ,480.0,480.0,480.0,1404.0,1404.0,1404
Bulls,0-450,Processor,D,2,7,NQ,220.0,240.0,228.57142857142858,NQ,440.0,480.0,457.1,844.8,904.2,878.7428501674107
Bulls,450-600,Processor,B,2,1,NQ,316.0,316.0,316,NQ,564.3,564.3,564.3,1706.4,1706.4,1706.4000244140625
Bulls,450-600,Processor,D,2,1,NC,245.0,245.0,245,-15.0,437.5,437.5,437.5,1212.8,1212.8,1212.75
Bulls,600+,Processor,C,2,15,-10,274.0,305.0,291.8666666666667,-1.3,489.3,544.6,521.2,2310.9,3195.0,2793.27265625
