Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Not Selected
Report Date: 
Comparison Date: Date not set
Please complete selections
Commentary


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,200-280,Restocker,C,2,6,-73,360.0,360.0,360,-35.4,692.3,692.3,692.3,990.0,990.0,990
Yearling Steer,280-330,Feeder,C,2,12,-23,370.0,370.0,370,-14.5,711.5,711.5,711.5,1184.0,1184.0,1184
Yearling Steer,280-330,Restocker,C,2,2,-24,320.0,320.0,320,-75.1,615.4,615.4,615.4,1024.0,1024.0,1024
Yearling Steer,330-400,Feeder,C,2,26,-205,368.0,385.0,369.2692307692308,-4.7,707.7,740.4,710.1,1347.5,1439.1,1417.2307692307693
Yearling Steer,330-400,Restocker,C,2,92,76,340.0,396.0,373.57608695652175,-18.4,653.8,761.5,718.4,1190.0,1420.8,1311.851079526155
Yearling Steer,400+,Feeder,C,2,123,11,361.0,395.0,379.7235772357724,1.8,694.2,759.6,730.2,1508.8,1867.3,1711.2471576473577
Yearling Steer,400+,Feeder,C,3,5,-24,338.0,338.0,338,-25.7,625.9,625.9,625.9,1757.6,1757.6,1757.6
Yearling Steer,400+,Processor,C,2,2,NQ,318.0,318.0,318,NQ,611.5,611.5,611.5,1542.3,1542.3,1542.300048828125
Yearling Steer,400+,Processor,C,3,1,-12,340.0,340.0,340,-16.0,629.6,629.6,629.6,2108.0,2108.0,2108
Yearling Steer,400+,Processor,C,4,1,NQ,348.0,348.0,348,NQ,644.4,644.4,644.4,1879.2,1879.2,1879.199951171875
Yearling Steer,400+,Restocker,C,2,13,NQ,406.0,406.0,406,NQ,780.8,780.8,780.8,1786.4,1786.4,1786.4000901442307
Yearling Heifer,200-280,Restocker,C,2,12,2,310.0,310.0,310,-50.0,596.2,596.2,596.2,852.5,852.5,852.5
Yearling Heifer,280-330,Processor,D,2,4,NQ,228.0,246.0,237,NQ,456.0,492.0,474.0,649.8,701.1,675.4499816894531
Yearling Heifer,280-330,Restocker,C,2,8,-4,270.0,280.0,275,-49.0,519.2,538.5,528.8,796.5,910.0,853.25
Yearling Heifer,330-400,Feeder,C,2,56,-83,288.0,336.0,306.39285714285717,-22.6,553.8,646.2,589.2,1000.5,1276.8,1125.851806640625
Yearling Heifer,330-400,Processor,C,2,1,NQ,262.0,262.0,262,NQ,503.8,503.8,503.8,995.6,995.6,995.5999755859375
Yearling Heifer,330-400,Processor,C,3,4,NQ,270.0,270.0,270,NQ,519.2,519.2,519.2,999.0,999.0,999
Yearling Heifer,330-400,Restocker,C,2,2,-81,320.0,320.0,320,-9.5,615.4,615.4,615.4,1168.0,1168.0,1168
Yearling Heifer,400+,Feeder,C,2,10,-20,292.0,310.0,293.8,-30.4,561.5,596.2,565.0,1255.6,1472.5,1277.28994140625
Yearling Heifer,400+,Feeder,C,3,86,42,310.0,347.0,338.7093023255814,15.5,594.3,654.7,639.5,1364.0,1575.0,1476.9314248728197
Yearling Heifer,400+,Processor,C,3,1,-5,320.0,320.0,320,22.0,603.8,603.8,603.8,1600.0,1600.0,1600
Yearling Heifer,400+,Restocker,C,3,3,NQ,316.0,316.0,316,NQ,596.2,596.2,596.2,1390.4,1390.4,1390.4000651041667
Vealer Steer,200-280,Restocker,C,2,13,-97,380.0,398.0,392.46153846153845,-50.3,730.8,765.4,754.7,1007.0,1034.8,1026.2461688701924
Vealer Steer,280-330,Restocker,C,2,77,NQ,370.0,448.0,388.85714285714283,NQ,711.5,861.5,747.8,1054.5,1276.8,1124.0999898538962
Vealer Steer,330+,Restocker,C,2,14,NQ,432.0,432.0,432,NQ,830.8,830.8,830.8,1512.0,1512.0,1512
Vealer Heifer,0-200,Restocker,C,2,4,-11,336.0,336.0,336,-1.7,646.2,646.2,646.2,588.0,588.0,588
Vealer Heifer,200-280,Processor,C,2,29,-3,318.0,324.0,320.8965517241379,5.6,611.5,623.1,617.1,810.0,826.8,818.6896551724138
Vealer Heifer,280-330,Restocker,C,2,36,NQ,328.0,334.0,332,NQ,630.8,642.3,638.5,934.8,996.0,973.4444308810764
Grown Steer,500-600,Processor,C,3,2,NQ,330.0,330.0,330,NQ,611.1,611.1,611.1,1914.0,1914.0,1914
Grown Steer,600-750,Processor,C,3,1,NC,330.0,330.0,330,30.0,611.1,611.1,611.1,2244.0,2244.0,2244
Grown Steer,750+,Processor,C,4,1,NQ,340.0,340.0,340,NQ,629.6,629.6,629.6,2720.0,2720.0,2720
Grown Heifer,0-540,Feeder,C,2,3,NQ,275.0,275.0,275,NQ,528.8,528.8,528.8,1292.5,1292.5,1292.5
Grown Heifer,0-540,Feeder,C,3,4,NQ,285.0,285.0,285,NQ,548.1,548.1,548.1,1311.0,1311.0,1311
Grown Heifer,0-540,Feeder,D,2,14,NQ,246.0,295.0,280.92857142857144,NQ,492.0,590.0,561.9,1082.4,1357.0,1281.7285853794642
Grown Heifer,0-540,Feeder,D,3,1,NQ,280.0,280.0,280,NQ,549.0,549.0,549.0,1302.0,1302.0,1302
Grown Heifer,0-540,Processor,C,3,5,NQ,285.0,315.0,307,NQ,548.1,594.3,583.5,1382.3,1527.8,1498.1
Grown Heifer,0-540,Processor,C,4,8,NQ,338.0,338.0,338,NQ,637.7,637.7,637.7,1690.0,1690.0,1690
Grown Heifer,0-540,Processor,D,3,5,NQ,260.0,290.0,278,NQ,509.8,568.6,545.1,1209.0,1450.0,1353.6
Grown Heifer,540+,Processor,C,3,1,-35,303.0,303.0,303,0.1,571.7,571.7,571.7,1696.8,1696.8,1696.800048828125
Cows,400-520,Processor,D,2,37,12,235.0,260.0,249.86486486486487,27.7,522.2,577.8,555.3,1102.5,1352.0,1230.4797297297298
Cows,400-520,Processor,D,3,14,12,265.0,290.0,273.92857142857144,-4.1,552.1,580.0,567.2,1350.0,1508.0,1420.5714285714287
Cows,520+,Processor,D,3,49,-25,270.0,290.0,283.7755102040816,22.6,570.0,604.2,592.4,1485.0,1798.0,1672.3163265306123
Cows,520+,Processor,D,4,45,-107,285.0,295.0,288.06666666666666,7.1,570.0,608.3,586.3,1555.2,1947.0,1683.0666558159721
Bulls,0-450,Restocker,C,2,14,NQ,279.0,279.0,279,NQ,536.5,536.5,536.5,697.5,697.5,697.5
Bulls,450-600,Processor,C,2,3,NQ,262.0,262.0,262,NQ,485.2,485.2,485.2,1441.0,1441.0,1441
Bulls,600+,Processor,B,2,1,-4,265.0,265.0,265,65.0,473.2,473.2,473.2,2332.0,2332.0,2332
Bulls,600+,Processor,C,2,2,NQ,255.0,255.0,255,NQ,472.2,472.2,472.2,1555.5,1555.5,1555.5
