Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Not Selected
Report Date: 
Comparison Date: Date not set
Please complete selections
Commentary


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,280-330,Feeder,D,2,1,-24,268.0,268.0,268,7.6,525.5,525.5,525.5,871.0,871.0,871
Yearling Steer,280-330,Processor,D,1,1,NQ,100.0,100.0,100,NQ,200.0,200.0,200.0,320.0,320.0,320
Yearling Steer,280-330,Restocker,D,2,3,NQ,306.0,306.0,306,NQ,588.5,588.5,588.5,994.5,994.5,994.5
Yearling Steer,330-400,Feeder,C,2,20,-15,275.0,290.0,278.75,-34.1,518.9,547.2,526.4,976.3,1116.5,1014.0625
Yearling Steer,330-400,Feeder,D,2,5,-10,200.0,342.0,285.8,60.1,384.6,645.3,542.6,670.0,1316.7,1063.52998046875
Yearling Steer,330-400,Processor,D,2,1,NC,180.0,180.0,180,-53.0,346.2,346.2,346.2,657.0,657.0,657
Yearling Steer,330-400,Restocker,C,2,7,NQ,322.0,322.0,322,NQ,619.2,619.2,619.2,1175.3,1175.3,1175.300083705357
Yearling Steer,330-400,Restocker,C,3,26,NQ,325.0,346.0,340.34615384615387,NQ,601.9,652.8,639.1,1251.3,1332.1,1310.3327073317307
Yearling Steer,400+,Feeder,C,2,2,-5,310.0,310.0,310,14.7,584.9,584.9,584.9,1317.5,1395.0,1356.25
Yearling Steer,400+,Feeder,C,3,10,-1,342.0,360.0,356.4,1.4,645.3,666.7,662.4,1402.2,1710.0,1648.439990234375
Yearling Steer,400+,Feeder,D,2,12,4,355.0,372.0,363.5,94.4,682.7,715.4,699.0,1615.3,1692.6,1653.9249674479167
Yearling Steer,400+,Processor,C,3,6,4,360.0,360.0,360,25.0,666.7,666.7,666.7,1710.0,1710.0,1710
Yearling Heifer,280-330,Restocker,C,1,1,NQ,130.0,130.0,130,NQ,260.0,260.0,260.0,422.5,422.5,422.5
Yearling Heifer,330-400,Feeder,C,2,2,-2,260.0,260.0,260,-27.5,500.0,500.0,500.0,949.0,949.0,949
Yearling Heifer,330-400,Feeder,C,3,5,NQ,308.0,334.0,318.4,NQ,581.1,630.2,600.8,1093.4,1219.1,1143.680029296875
Yearling Heifer,330-400,Processor,C,3,8,NQ,300.0,345.0,333.75,NQ,566.0,650.9,629.7,1125.0,1380.0,1316.25
Yearling Heifer,330-400,Restocker,C,2,9,NQ,275.0,286.0,276.22222222222223,NQ,518.9,550.0,522.3,1031.3,1043.9,1032.6555582682292
Yearling Heifer,330-400,Restocker,C,3,5,NQ,330.0,330.0,330,NQ,622.6,622.6,622.6,1138.5,1138.5,1138.5
Yearling Heifer,400+,Feeder,C,3,6,-5,316.0,316.0,316,1.9,607.7,607.7,607.7,1343.0,1343.0,1343
