Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Scone
Report Date: 04/02/2025
Comparison Date: 28/01/2025
Total Yarding: 503 (-128)
Commentary
"A mild start to the morning along with handy grass land conditions plus ample rainfall in the eastern high country over the last 7 days saw Scone agents yard 503 primarily good quality cattle, back 130 head on last week.
 
The buyers present demonstrated more enthusiasm to participate which saw light weight re-stocker steer weaners much improved by as much as 50c/kg selling from 308c to 428c/kg averaging 399c/kg with many of these heading to Northern NSW Tablelands country. Heifer counterparts couldn’t maintain the rage making from 248c to 330c/kg. Best B muscle vealer to the trade made up to 345c/kg.
 
Medium weight yearling steers to back ground and feed saw positive sentiments of 5c to 30c/kg trading between 300c and 358c/kg, heavy weights over 400kg to lot feeders saw a big spike of 50c/kg on the back of much improved breed quality and sold from 310c to 376c/kg. Medium weight yearling heifers to the lot feeders remained firm making between 296c and 304c/kg. Prime heavy yearling and grown heifers in excess of 500kg sold from 324c to 336c/kg.
 
Most of the 60 cows penned were prime heavy 3 and 4 scores and sold 13c to 16c/kg dearer trading between 275c and 292c/kg. The best heavy Bull made 268c/kg weighing a substantial 1185kg.
 
Market Operator Angus Barlow."


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,280-330,Restocker,B,3,3,NQ,378.0,378.0,378,NQ,713.2,713.2,713.2,1209.6,1209.6,1209.5999348958333
Yearling Steer,330-400,Feeder,C,2,3,-6,308.0,308.0,308,-16.0,592.3,592.3,592.3,1232.0,1232.0,1232
Yearling Steer,330-400,Feeder,C,3,4,-11,300.0,336.0,327,4.6,566.0,634.0,617.0,1170.0,1243.2,1224.8999633789062
Yearling Steer,330-400,Restocker,C,2,8,2,354.0,358.0,357,33.0,680.8,688.5,686.5,1214.2,1253.0,1243.3049926757812
Yearling Steer,330-400,Restocker,C,3,1,-6,318.0,318.0,318,-4.0,600.0,600.0,600.0,1128.9,1128.9,1128.9000244140625
Yearling Steer,400+,Feeder,B,3,1,NQ,340.0,340.0,340,NQ,629.6,629.6,629.6,1479.0,1479.0,1479
Yearling Steer,400+,Feeder,C,2,44,37,364.0,376.0,371.90909090909093,63.9,700.0,723.1,715.2,1488.8,1507.8,1501.28271484375
Yearling Steer,400+,Feeder,C,3,11,-21,310.0,334.0,328.54545454545456,-0.1,584.9,630.2,619.9,1326.8,1770.2,1422.7545276988637
Yearling Steer,400+,Processor,C,3,5,NQ,330.0,340.0,336,NQ,611.1,653.8,634.3,1513.0,1874.4,1711.960009765625
Yearling Heifer,280-330,Feeder,C,2,1,NQ,270.0,270.0,270,NQ,519.2,519.2,519.2,823.5,823.5,823.5
Yearling Heifer,280-330,Feeder,C,3,11,NQ,298.0,308.0,302.54545454545456,NQ,562.3,581.1,570.8,974.5,1010.2,990.7236772017045
Yearling Heifer,280-330,Processor,C,3,3,2,278.0,296.0,290,-10.0,524.5,558.5,547.2,847.9,976.8,933.8333333333334
Yearling Heifer,280-330,Restocker,C,3,3,NQ,294.0,294.0,294,NQ,554.7,554.7,554.7,961.4,961.4,961.3800455729166
Yearling Heifer,330-400,Feeder,C,2,1,NQ,280.0,280.0,280,NQ,538.5,538.5,538.5,1022.0,1022.0,1022
Yearling Heifer,330-400,Feeder,C,3,19,1,296.0,304.0,301.6842105263158,-0.6,558.5,573.6,569.2,1029.0,1209.9,1143.225277549342
Yearling Heifer,330-400,Processor,C,3,3,NQ,298.0,298.0,298,NQ,562.3,562.3,562.3,1075.8,1108.6,1097.6333821614583
Yearling Heifer,330-400,Restocker,C,3,1,-12,304.0,304.0,304,6.9,573.6,573.6,573.6,1018.4,1018.4,1018.4000244140625
Yearling Heifer,400+,Feeder,C,3,7,-63,270.0,304.0,297.42857142857144,-9.0,509.4,573.6,561.2,1188.0,1380.0,1263.2571323939733
Yearling Heifer,400+,Processor,C,2,2,NQ,258.0,258.0,258,NQ,496.2,496.2,496.2,1168.7,1168.7,1168.739990234375
Yearling Heifer,400+,Processor,C,3,4,NC,302.0,336.0,325.5,44.3,569.8,630.2,611.2,1298.6,1999.2,1778.7499694824219
Vealer Steer,200-280,Restocker,C,2,44,28,308.0,428.0,398.95454545454544,76.0,592.3,823.1,767.2,822.4,1108.5,974.904091574929
Vealer Steer,200-280,Restocker,C,3,2,NQ,346.0,350.0,348,NQ,652.8,660.4,656.6,927.5,934.2,930.8500061035156
Vealer Steer,280-330,Feeder,C,2,3,2,356.0,356.0,356,14.0,684.6,684.6,684.6,1149.9,1149.9,1149.8800455729167
Vealer Steer,280-330,Restocker,C,2,16,8,350.0,390.0,378.75,48.3,673.1,750.0,726.6,1050.0,1170.4,1100.562515258789
Vealer Steer,280-330,Restocker,C,3,17,8,348.0,406.0,370.11764705882354,16.3,656.6,766.0,698.3,1044.0,1273.8,1145.3470530790441
Vealer Steer,330+,Feeder,B,3,5,NQ,332.0,340.0,337.6,NQ,603.6,629.6,620.7,1245.0,1292.0,1279.560009765625
Vealer Steer,330+,Feeder,C,3,3,-9,330.0,344.0,339.3333333333333,8.0,622.6,649.1,640.3,1270.5,1300.3,1290.3799641927083
Vealer Steer,330+,Processor,B,3,4,NQ,336.0,340.0,339,NQ,600.0,618.2,610.9,1224.0,1646.4,1372.1000061035156
Vealer Steer,330+,Restocker,C,3,10,-27,310.0,378.0,346,10.5,584.9,713.2,652.8,1155.0,1258.7,1219.7900390625
Vealer Heifer,0-200,Restocker,C,2,3,NQ,240.0,240.0,240,NQ,461.5,461.5,461.5,475.2,475.2,475.2000325520833
Vealer Heifer,200-280,Processor,C,3,2,-16,290.0,290.0,290,-26.6,547.2,547.2,547.2,725.0,725.0,725
Vealer Heifer,200-280,Restocker,B,3,1,NQ,320.0,320.0,320,NQ,603.8,603.8,603.8,864.0,864.0,864
Vealer Heifer,200-280,Restocker,C,2,50,43,248.0,320.0,296.6,-15.4,476.9,615.4,568.5,631.8,851.2,724.6808129882812
Vealer Heifer,200-280,Restocker,C,3,4,NQ,302.0,306.0,304,NQ,569.8,577.4,573.6,719.1,830.5,774.7999877929688
Vealer Heifer,280-330,Feeder,C,3,5,-3,304.0,304.0,304,-7.6,573.6,573.6,573.6,978.9,978.9,978.87998046875
Vealer Heifer,280-330,Restocker,B,3,2,1,302.0,302.0,302,-4.0,559.3,559.3,559.3,960.4,960.4,960.3599853515625
Vealer Heifer,280-330,Restocker,C,2,7,-20,290.0,308.0,305.42857142857144,12.2,557.7,592.3,587.4,841.0,920.9,909.5028599330357
Vealer Heifer,280-330,Restocker,C,3,21,-3,300.0,330.0,310.4761904761905,0.7,566.0,622.6,585.8,923.8,994.8,940.5980805896577
Vealer Heifer,330+,Processor,B,3,7,5,330.0,345.0,338.57142857142856,3.6,600.0,629.6,620.5,1138.5,1207.5,1173
Vealer Heifer,330+,Processor,C,3,10,4,270.0,320.0,309.6,-3.7,519.2,603.8,582.9,918.0,1184.0,1123.647998046875
Vealer Heifer,330+,Restocker,C,3,4,-9,296.0,310.0,299.5,8.1,558.5,584.9,565.1,1069.5,1080.4,1077.675048828125
Manufacturing Steer,540+,Processor,D,3,5,NQ,278.0,278.0,278,NQ,579.2,579.2,579.2,2035.0,2035.0,2034.9599609375
Grown Steer,400-500,Feeder,C,2,2,NQ,268.0,268.0,268,NQ,515.4,515.4,515.4,1160.4,1160.4,1160.43994140625
Grown Steer,400-500,Feeder,C,3,1,NQ,280.0,280.0,280,NQ,538.5,538.5,538.5,1302.0,1302.0,1302
Grown Steer,600-750,Processor,C,3,1,-7,294.0,294.0,294,14.0,565.4,565.4,565.4,1852.2,1852.2,1852.199951171875
Grown Steer,750+,Processor,C,3,1,NQ,331.0,331.0,331,NQ,624.5,624.5,624.5,2532.1,2532.1,2532.14990234375
Grown Heifer,0-540,Processor,C,3,2,NQ,334.0,334.0,334,NQ,642.3,642.3,642.3,1746.8,1746.8,1746.8199462890625
Grown Heifer,540+,Processor,C,3,2,1,324.0,326.0,325,50.0,600.0,615.1,607.5,1879.2,2021.2,1950.199951171875
Grown Heifer,540+,Processor,C,4,1,NC,334.0,334.0,334,64.0,630.2,630.2,630.2,2104.2,2104.2,2104.199951171875
Cows,400-520,Processor,D,2,9,NQ,278.0,278.0,278,NQ,579.2,579.2,579.2,1434.5,1434.5,1434.4800347222222
Cows,400-520,Processor,D,3,6,3,270.0,280.0,275,26.3,551.0,571.4,561.2,1134.0,1387.2,1329.4666544596355
Cows,400-520,Restocker,D,2,2,-3,250.0,250.0,250,-7.2,531.9,531.9,531.9,1207.5,1207.5,1207.5
Cows,520+,Processor,C,4,6,NQ,285.0,291.0,289.8333333333333,NQ,547.2,559.6,555.6,1818.8,2328.0,1958.2916666666667
Cows,520+,Processor,D,3,19,-47,280.0,290.0,287.42105263157896,13.6,564.0,589.8,575.0,1494.6,1861.2,1774.0168585526317
Cows,520+,Processor,D,4,16,-1,275.0,292.0,287.3125,16.7,556.9,576.0,566.1,1677.5,2246.4,1884.3124618530273
Calves,80+,Restocker,C,2,7,NQ,325.0,385.0,350.7142857142857,NQ,625.0,740.4,674.5,292.5,539.0,493.04286411830356
Bulls,0-450,Restocker,C,2,4,1,200.0,322.0,277.5,44.2,384.6,619.2,533.7,602.7,740.0,639.3000030517578
Bulls,450-600,Processor,C,2,2,1,226.0,226.0,226,-28.0,426.4,426.4,426.4,1080.3,1080.3,1080.280029296875
Bulls,450-600,Processor,C,3,1,NQ,265.0,265.0,265,NQ,490.7,490.7,490.7,1311.8,1311.8,1311.75
Bulls,600+,Processor,C,3,1,NQ,268.0,268.0,268,NQ,487.3,487.3,487.3,1889.4,1889.4,1889.4000244140625
Bulls,600+,Processor,C,4,1,-1,268.0,268.0,268,-2.0,487.3,487.3,487.3,3175.8,3175.8,3175.800048828125
