Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Not Selected
Report Date: 
Comparison Date: Date not set
Please complete selections
Commentary


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,280-330,Feeder,C,1,4,NQ,297.0,297.0,297,NQ,571.2,571.2,571.2,980.1,980.1,980.0999755859375
Yearling Steer,330-400,Feeder,C,2,16,NQ,320.0,373.0,344.9375,NQ,615.4,717.3,663.3,1136.0,1436.1,1268.4781494140625
Yearling Steer,330-400,Processor,B,1,1,NQ,390.0,390.0,390,NQ,709.1,709.1,709.1,1365.0,1365.0,1365
Yearling Steer,330-400,Processor,B,2,4,NQ,380.0,390.0,385,NQ,690.9,709.1,700.0,1463.0,1501.5,1482.25
Yearling Steer,330-400,Processor,C,2,12,NQ,340.0,370.0,361.6666666666667,NQ,641.5,698.1,682.4,1278.0,1405.3,1329.4583333333333
Yearling Steer,330-400,Processor,C,3,20,11,360.0,395.0,375.5,0.2,679.2,745.3,708.5,1332.3,1580.0,1430.9375
Yearling Steer,330-400,Restocker,C,1,8,-1,316.0,316.0,316,-29.2,596.2,596.2,596.2,1106.0,1106.0,1106
Yearling Steer,330-400,Restocker,C,2,13,NQ,320.0,343.0,336.46153846153845,NQ,615.4,659.6,647.0,1104.0,1217.7,1184.5385084885818
Yearling Steer,330-400,Restocker,C,3,5,NQ,343.0,343.0,343,NQ,659.6,659.6,659.6,1200.5,1200.5,1200.5
Yearling Steer,400+,Processor,C,1,1,NQ,310.0,310.0,310,NQ,596.2,596.2,596.2,1348.5,1348.5,1348.5
Yearling Steer,400+,Processor,C,3,17,5,364.0,390.0,374.94117647058823,42.9,685.2,734.0,702.7,1547.0,1769.9,1660.3941147748162
Yearling Heifer,280-330,Processor,C,1,14,NQ,290.0,290.0,290,NQ,568.6,568.6,568.6,826.5,826.5,826.5
Yearling Heifer,280-330,Restocker,C,1,22,NQ,316.0,316.0,316,NQ,607.7,607.7,607.7,932.2,995.4,963.8000266335227
Yearling Heifer,330-400,Feeder,C,1,8,NQ,310.0,310.0,310,NQ,596.2,596.2,596.2,1193.5,1193.5,1193.5
Yearling Heifer,330-400,Processor,C,3,33,-26,300.0,356.0,338.6666666666667,-3.8,566.0,660.4,636.0,1065.0,1347.5,1252.7927320075758
Yearling Heifer,330-400,Processor,D,1,11,NQ,260.0,260.0,260,NQ,530.6,530.6,530.6,910.0,910.0,910
Yearling Heifer,330-400,Restocker,C,2,3,-7,280.0,280.0,280,-20.0,538.5,538.5,538.5,980.0,980.0,980
Yearling Heifer,400+,Feeder,C,2,2,NQ,322.0,322.0,322,NQ,619.2,619.2,619.2,1432.9,1432.9,1432.9000244140625
Yearling Heifer,400+,Feeder,C,3,5,NQ,366.0,366.0,366,NQ,690.6,690.6,690.6,1628.7,1628.7,1628.7
Yearling Heifer,400+,Processor,C,3,5,-29,371.0,390.0,386.2,14.2,687.0,722.2,715.2,1650.9,1735.5,1718.589990234375
Yearling Heifer,400+,Processor,C,4,11,NQ,387.0,387.0,387,NQ,716.7,716.7,716.7,1993.1,1993.1,1993.0500710227273
Yearling Heifer,400+,Processor,D,3,10,NQ,293.0,295.0,294,NQ,563.5,567.3,565.4,1224.3,1303.8,1264.05
Yearling Heifer,400+,Processor,D,4,4,NQ,350.0,350.0,350,NQ,660.4,660.4,660.4,1557.5,1592.5,1575
Vealer Steer,280-330,Restocker,C,2,6,NQ,280.0,280.0,280,NQ,538.5,538.5,538.5,798.0,798.0,798
Vealer Steer,330+,Processor,B,1,5,NQ,385.0,385.0,385,NQ,726.4,726.4,726.4,1328.3,1328.3,1328.25
Vealer Steer,330+,Processor,C,1,5,NQ,356.0,356.0,356,NQ,671.7,671.7,671.7,1228.2,1228.2,1228.2
Vealer Heifer,280-330,Processor,C,2,4,NQ,320.0,320.0,320,NQ,603.8,603.8,603.8,960.0,960.0,960
Vealer Heifer,280-330,Restocker,C,2,14,NQ,285.0,290.0,287.14285714285717,NQ,548.1,557.7,552.2,812.3,870.0,837
Vealer Heifer,330+,Processor,B,1,3,NQ,390.0,390.0,390,NQ,709.1,709.1,709.1,1345.5,1345.5,1345.5
Vealer Heifer,330+,Processor,C,2,2,NQ,390.0,390.0,390,NQ,722.2,722.2,722.2,1384.5,1384.5,1384.5
Vealer Heifer,330+,Processor,C,3,17,15,370.0,384.0,379.05882352941177,-5.9,698.1,711.1,706.5,1286.4,1295.0,1289.4353170955883
Manufacturing Steer,0-540,Dairy,D,1,10,-4,290.0,290.0,290,26.0,591.8,591.8,591.8,1406.5,1406.5,1406.5
Manufacturing Steer,0-540,Processor,D,2,6,1,327.0,327.0,327,48.0,628.8,628.8,628.8,1455.2,1455.2,1455.1500651041667
Manufacturing Steer,540+,Dairy,D,1,15,-10,315.0,315.0,315,28.7,617.6,617.6,617.6,2047.5,2047.5,2047.5
Manufacturing Steer,540+,Processor,D,3,8,NQ,290.0,310.0,305,NQ,547.2,584.9,575.5,1689.5,2088.0,1789.125
Grown Steer,400-500,Feeder,C,1,18,NQ,322.0,322.0,322,NQ,631.4,631.4,631.4,1400.7,1400.7,1400.699978298611
Grown Steer,400-500,Feeder,C,2,9,7,328.0,328.0,328,-13.0,630.8,630.8,630.8,1426.8,1426.8,1426.800021701389
Grown Steer,400-500,Feeder,D,2,10,NQ,313.0,313.0,313,NQ,601.9,601.9,601.9,1408.5,1408.5,1408.5
Grown Steer,400-500,Processor,C,1,6,NQ,368.0,368.0,368,NQ,707.7,707.7,707.7,1637.6,1637.6,1637.5999348958333
Grown Steer,400-500,Processor,C,3,14,-2,383.0,383.0,383,15.9,722.6,722.6,722.6,1704.3,1704.3,1704.3500279017858
Grown Steer,500-600,Processor,C,2,5,NQ,305.0,342.0,319.8,NQ,575.5,645.3,603.4,1784.3,1881.0,1822.95
Grown Steer,500-600,Processor,C,3,27,NQ,352.0,395.0,367.22222222222223,NQ,664.2,731.5,688.3,1848.0,2271.3,2003.75
Grown Steer,500-600,Processor,C,4,20,7,365.0,366.0,365.75,31.4,675.9,690.6,686.9,2013.0,2186.4,2056.3375
Grown Steer,600-750,Processor,C,4,20,-4,335.0,356.0,341.3,-10.7,620.4,659.3,637.4,2171.7,2341.6,2258.3548828125
Grown Heifer,0-540,Feeder,C,2,8,NQ,340.0,340.0,340,NQ,653.8,653.8,653.8,1513.0,1513.0,1513
Grown Heifer,0-540,Processor,C,3,18,12,362.0,365.0,363.6666666666667,26.8,683.0,688.7,686.2,1587.8,1755.7,1662.3944227430557
Grown Heifer,0-540,Processor,C,4,10,NQ,352.0,352.0,352,NQ,664.2,664.2,664.2,1707.2,1707.2,1707.2
Grown Heifer,0-540,Processor,D,2,9,NQ,335.0,335.0,335,NQ,644.2,644.2,644.2,1557.8,1557.8,1557.75
Grown Heifer,0-540,Processor,D,3,43,NQ,325.0,334.0,327.51162790697674,NQ,613.2,642.3,623.8,1452.9,1576.3,1542.3290788517443
Grown Heifer,0-540,Restocker,D,1,6,NQ,318.0,318.0,318,NQ,623.5,623.5,623.5,1256.1,1256.1,1256.0999348958333
