Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Not Selected
Report Date: 
Comparison Date: Date not set
Please complete selections
Commentary


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,0-200,Restocker,C,2,3,NQ,330.0,330.0,330,NQ,634.6,634.6,634.6,627.0,627.0,627
Yearling Steer,200-280,Restocker,C,2,18,-49,343.0,399.0,377,-3.3,659.6,767.3,725.0,818.0,999.6,909.9916720920139
Yearling Steer,200-280,Restocker,D,2,48,41,263.0,331.0,286.1458333333333,26.1,505.8,636.5,550.3,670.7,798.2,732.1479250590006
Yearling Steer,280-330,Processor,D,2,6,NQ,271.0,271.0,271,NQ,521.2,521.2,521.2,840.1,840.1,840.0999348958334
Yearling Steer,280-330,Restocker,C,2,65,-44,280.0,345.0,325.3538461538462,-52.3,538.5,663.5,625.7,812.0,1027.2,977.65078125
Yearling Steer,280-330,Restocker,D,1,12,NQ,255.0,255.0,255,NQ,510.0,510.0,510.0,752.3,752.3,752.25
Yearling Steer,280-330,Restocker,D,2,38,24,200.0,309.0,276.63157894736844,16.2,384.6,594.2,532.8,580.0,988.8,867.3776373612253
Yearling Steer,330-400,Processor,D,2,7,NQ,200.0,355.0,310.7142857142857,NQ,384.6,682.7,597.5,690.0,1224.8,1071.9642857142858
Yearling Steer,330-400,Restocker,C,2,32,-41,270.0,327.0,288.09375,-62.7,519.2,628.8,554.0,1011.8,1193.6,1048.4015655517578
Yearling Steer,330-400,Restocker,D,2,41,NQ,306.0,306.0,306,NQ,588.5,588.5,588.5,1025.1,1025.1,1025.099942835366
Yearling Steer,400+,Feeder,C,2,2,-5,300.0,300.0,300,-19.0,576.9,576.9,576.9,1215.0,1215.0,1215
Yearling Steer,400+,Feeder,D,2,4,NQ,240.0,240.0,240,NQ,461.5,461.5,461.5,1044.0,1080.0,1062
Yearling Steer,400+,Processor,C,2,14,NQ,320.0,320.0,320,NQ,615.4,615.4,615.4,1376.0,1376.0,1376
Yearling Steer,400+,Processor,E,2,7,NQ,200.0,200.0,200,NQ,384.6,384.6,384.6,840.0,840.0,840
Yearling Steer,400+,Restocker,D,2,20,NQ,278.0,278.0,278,NQ,534.6,534.6,534.6,1223.2,1223.2,1223.2
Yearling Heifer,200-280,Processor,D,2,81,NQ,150.0,209.0,177.49382716049382,NQ,288.5,401.9,341.3,330.0,507.1,425.51481722608025
Yearling Heifer,200-280,Restocker,C,2,54,18,247.0,275.0,259.68518518518516,-2.1,475.0,528.8,499.4,541.8,731.5,655.8561062282986
Yearling Heifer,200-280,Restocker,D,2,86,NQ,171.0,247.0,197.04651162790697,NQ,328.8,475.0,378.9,393.3,629.8,484.2761514353198
Yearling Heifer,280-330,Feeder,C,2,18,8,229.0,229.0,229,-16.0,440.4,440.4,440.4,755.7,755.7,755.7000325520834
Yearling Heifer,280-330,Feeder,D,2,34,26,161.0,220.0,195.3235294117647,-35.7,309.6,423.1,375.6,466.9,682.5,598.4529383042279
Yearling Heifer,280-330,Processor,C,2,10,-6,201.0,201.0,201,-25.0,386.5,386.5,386.5,643.2,643.2,643.2
Yearling Heifer,280-330,Processor,D,2,33,12,201.0,206.0,203.06060606060606,12.9,386.5,396.2,390.5,582.9,645.8,602.2318300189394
Yearling Heifer,280-330,Restocker,C,2,52,13,255.0,259.0,256.38461538461536,-14.6,490.4,498.1,493.0,777.8,815.8,790.9384577824519
Yearling Heifer,280-330,Restocker,D,2,106,102,205.0,225.0,217.0754716981132,-15.4,394.2,432.7,417.5,625.3,742.5,689.9113170695755
Yearling Heifer,330-400,Feeder,C,2,101,76,200.0,289.0,253.34653465346534,-8.4,384.6,555.8,487.2,690.0,1098.2,928.5276918316831
Yearling Heifer,330-400,Feeder,D,2,21,NQ,200.0,217.0,207.47619047619048,NQ,384.6,417.3,399.0,670.0,771.4,733.3786039806548
Yearling Heifer,330-400,Processor,C,2,10,7,209.0,209.0,209,-17.7,401.9,401.9,401.9,781.7,781.7,781.6599609375
Yearling Heifer,330-400,Restocker,C,2,15,7,253.0,253.0,253,14.5,486.5,486.5,486.5,847.5,847.5,847.55
Yearling Heifer,330-400,Restocker,D,2,34,NQ,220.0,220.0,220,NQ,423.1,423.1,423.1,781.0,781.0,781
Yearling Heifer,400+,Feeder,C,3,1,NQ,202.0,202.0,202,NQ,381.1,381.1,381.1,858.5,858.5,858.5
Yearling Heifer,400+,Processor,D,4,6,NQ,202.0,202.0,202,NQ,396.1,396.1,396.1,1181.7,1181.7,1181.699951171875
Manufacturing Steer,540+,Restocker,D,3,4,NQ,250.0,250.0,250,NQ,471.7,471.7,471.7,1450.0,1450.0,1450
Grown Steer,400-500,Feeder,C,2,10,-85,327.0,327.0,327,44.6,628.8,628.8,628.8,1438.8,1438.8,1438.8
Grown Steer,400-500,Processor,D,3,5,NQ,210.0,210.0,210,NQ,396.2,396.2,396.2,924.0,924.0,924
Grown Steer,400-500,Restocker,C,2,4,3,301.0,301.0,301,76.0,578.8,578.8,578.8,1384.6,1384.6,1384.5999755859375
Grown Steer,500-600,Feeder,C,2,1,-4,255.0,255.0,255,-51.0,490.4,490.4,490.4,1402.5,1402.5,1402.5
Grown Steer,500-600,Processor,D,3,1,-21,242.0,242.0,242,-11.0,456.6,456.6,456.6,1258.4,1258.4,1258.4000244140625
Grown Steer,500-600,Restocker,C,2,1,-3,219.0,219.0,219,-22.0,421.2,421.2,421.2,1226.4,1226.4,1226.4000244140625
Grown Steer,500-600,Restocker,D,2,3,-1,235.0,246.0,242.33333333333334,0.3,451.9,473.1,466.0,1339.5,1439.1,1405.8999837239583
Grown Steer,600-750,Processor,C,4,7,-98,245.0,248.0,247.57142857142858,-14.9,453.7,459.3,458.5,1550.0,1813.0,1587.5714285714287
Grown Steer,600-750,Processor,D,3,1,NC,234.0,234.0,234,-7.0,441.5,441.5,441.5,1614.6,1614.6,1614.5999755859375
Grown Steer,750+,Processor,C,4,1,-38,244.0,244.0,244,-20.5,451.9,451.9,451.9,1927.6,1927.6,1927.5999755859375
Grown Heifer,0-540,Feeder,C,2,29,-6,230.0,239.0,234.82758620689654,-21.4,434.0,459.6,449.0,1081.0,1195.0,1140.5689655172414
Grown Heifer,0-540,Processor,C,2,2,1,200.0,200.0,200,-57.0,384.6,384.6,384.6,880.0,880.0,880
Grown Heifer,0-540,Processor,C,3,30,-20,192.0,233.0,215.66666666666666,-42.7,362.3,440.4,408.9,996.2,1106.8,1037.603369140625
Grown Heifer,0-540,Processor,C,4,94,41,209.0,240.0,226.09574468085106,-39.3,387.0,444.4,419.4,964.8,1273.3,1136.3010721409576
Grown Heifer,0-540,Processor,D,2,12,4,186.0,186.0,186,-56.5,387.5,387.5,387.5,809.1,818.4,813.75
Grown Heifer,0-540,Processor,D,3,6,-31,188.0,197.0,194,-39.4,371.7,391.7,378.4,883.6,994.8,957.7666422526041
Grown Heifer,0-540,Processor,D,4,3,-13,198.0,198.0,198,-59.0,396.0,396.0,396.0,871.2,871.2,871.2000325520834
Grown Heifer,0-540,Restocker,D,2,162,NQ,161.0,231.0,217.7962962962963,NQ,309.6,444.2,418.8,466.9,1017.0,868.6642041618442
Grown Heifer,540+,Processor,C,4,18,3,191.0,239.0,230.33333333333334,-34.7,353.7,442.6,426.5,1126.9,1338.4,1304.4000447591145
Cows,0-400,Processor,D,2,23,17,140.0,173.0,150.34782608695653,-55.5,306.5,376.1,330.5,528.8,605.5,557.6521739130435
Cows,0-400,Restocker,D,3,9,NQ,188.0,188.0,188,NQ,391.7,391.7,391.7,667.4,667.4,667.4000108506945
Cows,400-520,Feeder,D,2,2,NQ,151.0,151.0,151,NQ,328.3,328.3,328.3,679.5,679.5,679.5
Cows,400-520,Processor,D,2,35,6,120.0,188.0,154.77142857142857,-43.5,272.7,427.3,342.5,554.4,930.6,730.5757254464286
Cows,400-520,Processor,D,3,46,-46,170.0,180.0,176.06521739130434,-49.7,354.2,375.0,364.8,801.0,936.0,858.1695715862771
Cows,400-520,Processor,D,4,59,-27,177.0,194.0,189.01694915254237,-43.7,347.1,380.4,373.9,784.1,982.8,895.04931640625
Cows,400-520,Restocker,D,2,4,NQ,121.0,130.0,127.75,NQ,270.8,275.0,271.9,544.5,565.5,560.25
Cows,400-520,Restocker,D,3,8,NQ,180.0,181.0,180.875,NQ,377.1,383.0,377.8,846.0,941.2,929.2999877929688
Cows,520+,Processor,D,2,16,15,179.0,207.0,193,13.0,389.1,470.5,429.8,1100.8,1148.8,1124.8499755859375
Cows,520+,Processor,D,3,82,33,177.0,199.0,183.7560975609756,-45.3,368.8,414.6,380.9,973.5,1310.1,1067.0561047065548
Cows,520+,Processor,D,4,277,87,177.0,215.0,192.00361010830323,-46.6,354.0,413.5,375.7,954.0,1450.4,1121.5608681358585
Cows,520+,Restocker,D,2,1,NQ,130.0,130.0,130,NQ,295.5,295.5,295.5,689.0,689.0,689
Cows,520+,Restocker,D,3,1,NQ,188.0,188.0,188,NQ,391.7,391.7,391.7,1353.6,1353.6,1353.5999755859375
Bulls,450-600,Live Export,C,3,3,-2,210.0,210.0,210,-33.0,381.8,381.8,381.8,1029.0,1029.0,1029
Bulls,450-600,Processor,C,3,1,NQ,170.0,170.0,170,NQ,320.8,320.8,320.8,782.0,782.0,782
Bulls,450-600,Processor,D,4,8,NQ,193.0,193.0,193,NQ,386.0,386.0,386.0,1061.5,1061.5,1061.5
Bulls,450-600,Restocker,D,3,1,NQ,200.0,200.0,200,NQ,384.6,384.6,384.6,1040.0,1040.0,1040
Bulls,600+,Live Export,C,3,8,3,191.0,221.0,204.875,-24.5,347.3,401.8,372.5,1413.4,1595.7,1535.0874786376953
Bulls,600+,Processor,C,3,4,-18,200.0,205.0,201.25,-19.5,363.6,372.7,365.9,1600.0,1780.0,1680.375
Bulls,600+,Restocker,C,3,7,NQ,177.0,221.0,198.42857142857142,NQ,321.8,401.8,362.9,1399.2,1783.5,1551.528564453125
