Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Not Selected
Report Date: 
Comparison Date: Date not set
Please complete selections
Commentary


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,200-280,Feeder,C,1,11,NQ,305.0,305.0,305,NQ,586.5,586.5,586.5,762.5,762.5,762.5
Yearling Steer,200-280,Processor,C,3,6,NQ,337.0,337.0,337,NQ,648.1,648.1,648.1,771.7,771.7,771.72998046875
Yearling Steer,280-330,Feeder,C,1,7,-13,315.0,315.0,315,1.0,605.8,605.8,605.8,945.0,945.0,945
Yearling Steer,280-330,Feeder,C,3,1,NQ,296.0,296.0,296,NQ,569.2,569.2,569.2,917.6,917.6,917.5999755859375
Yearling Steer,280-330,Processor,C,1,10,5,310.0,310.0,310,66.0,596.2,596.2,596.2,930.0,930.0,930
Yearling Steer,280-330,Processor,C,3,18,NQ,310.0,352.0,329,NQ,596.2,676.9,632.7,1020.0,1091.2,1033.3444281684028
Yearling Steer,330-400,Feeder,C,1,24,12,303.0,330.0,314.875,-5.1,582.7,634.6,605.5,1030.2,1320.0,1191.3249918619792
Yearling Steer,330-400,Feeder,C,3,5,NQ,354.0,354.0,354,NQ,680.8,680.8,680.8,1416.0,1416.0,1416
Yearling Steer,330-400,Processor,C,1,11,9,325.0,325.0,325,55.0,625.0,625.0,625.0,1300.0,1300.0,1300
Yearling Steer,330-400,Processor,C,3,16,13,330.0,368.0,352.75,6.8,634.6,707.7,678.4,1292.0,1398.4,1348.7000122070312
Yearling Steer,400+,Feeder,C,1,24,NQ,300.0,340.0,325.4166666666667,NQ,576.9,653.8,625.8,1275.0,1547.0,1466.75
Yearling Steer,400+,Feeder,C,2,4,-9,305.0,305.0,305,-24.8,586.5,586.5,586.5,1372.5,1372.5,1372.5
Yearling Steer,400+,Processor,C,1,4,2,308.0,320.0,314,24.0,592.3,615.4,603.8,1478.4,1792.0,1635.2000122070312
Yearling Steer,400+,Processor,C,2,25,-21,330.0,356.0,342.72,31.1,634.6,684.6,659.1,1675.0,2182.4,1808.6519921875
Yearling Steer,400+,Processor,C,3,8,-7,338.0,364.0,356,3.1,650.0,700.0,684.6,1470.0,1870.0,1631.375
Yearling Steer,400+,Restocker,C,3,7,NQ,350.0,350.0,350,NQ,673.1,673.1,673.1,1540.0,1540.0,1540
Yearling Heifer,200-280,Processor,C,3,5,NQ,312.0,312.0,312,NQ,600.0,600.0,600.0,780.0,780.0,780
Yearling Heifer,280-330,Processor,C,2,3,NQ,312.0,344.0,322.6666666666667,NQ,600.0,661.5,620.5,1029.6,1135.2,1064.7999674479167
Yearling Heifer,280-330,Processor,C,3,10,NQ,310.0,330.0,316,NQ,596.2,634.6,607.7,899.0,1072.5,951.05
Yearling Heifer,330-400,Feeder,C,1,3,NQ,287.0,287.0,287,NQ,551.9,551.9,551.9,998.8,998.8,998.760009765625
Yearling Heifer,330-400,Pastoral Cattle,C,1,5,NQ,290.0,290.0,290,NQ,557.7,557.7,557.7,986.0,986.0,986
Yearling Heifer,330-400,Processor,C,2,12,-2,318.0,318.0,318,10.6,611.5,611.5,611.5,1144.8,1208.4,1181.8999837239583
Yearling Heifer,330-400,Processor,C,3,17,16,315.0,345.0,322.47058823529414,32.5,605.8,663.5,620.1,1071.0,1380.0,1183.4705882352941
Yearling Heifer,400+,Dairy,D,2,12,-3,285.0,285.0,285,-18.3,548.1,548.1,548.1,1296.8,1296.8,1296.75
Yearling Heifer,400+,Feeder,C,1,9,1,310.0,310.0,310,35.0,596.2,596.2,596.2,1317.5,1317.5,1317.5
Yearling Heifer,400+,Feeder,C,2,29,8,310.0,355.0,342.58620689655174,41.1,596.2,682.7,658.8,1271.0,1633.0,1533.1379310344828
Yearling Heifer,400+,Feeder,C,3,52,47,327.0,339.0,332.6923076923077,20.7,628.8,651.9,639.8,1438.8,1489.5,1467.6375075120193
Yearling Heifer,400+,Processor,C,2,8,-4,330.0,343.0,341.375,26.8,634.6,659.6,656.5,1584.0,1886.5,1848.6875
Yearling Heifer,400+,Processor,C,3,28,27,335.0,386.0,353.14285714285717,48.1,644.2,742.3,679.1,1470.3,1790.0,1646.3442905970983
Vealer Steer,0-200,Feeder,C,1,21,NQ,334.0,334.0,334,NQ,642.3,642.3,642.3,567.8,567.8,567.7999906994048
Vealer Steer,330+,Processor,C,3,10,NQ,356.0,388.0,368.8,NQ,684.6,746.2,709.2,1474.4,1495.2,1486.879931640625
Vealer Heifer,0-200,Feeder,C,1,15,NQ,226.0,288.0,250.8,NQ,434.6,553.8,482.3,452.0,576.0,501.6
Vealer Heifer,330+,Processor,C,3,4,NQ,358.0,366.0,360,NQ,688.5,703.8,692.3,1390.8,1396.2,1394.8499145507812
Manufacturing Steer,0-540,Feeder,C,2,1,NQ,240.0,240.0,240,NQ,461.5,461.5,461.5,916.8,916.8,916.7999877929688
Manufacturing Steer,540+,Dairy,C,1,2,NQ,310.0,310.0,310,NQ,596.2,596.2,596.2,2108.0,2108.0,2108
Manufacturing Steer,540+,Dairy,D,1,4,NQ,295.0,295.0,295,NQ,567.3,567.3,567.3,1770.0,1770.0,1770
Manufacturing Steer,540+,Dairy,D,2,19,-11,310.0,320.0,313.05263157894734,24.8,596.2,615.4,602.0,1782.5,2201.0,1948.3157894736842
Manufacturing Steer,540+,Processor,C,1,3,NQ,336.0,336.0,336,NQ,646.2,646.2,646.2,2389.0,2389.0,2388.9599609375
Manufacturing Steer,540+,Processor,C,2,27,19,316.0,322.0,320.6666666666667,15.3,607.7,619.2,616.7,1738.0,1932.0,1839.9481336805557
Grown Steer,400-500,Feeder,C,1,7,-9,314.0,314.0,314,16.9,603.8,603.8,603.8,1381.6,1381.6,1381.6000279017858
Grown Steer,400-500,Processor,C,1,6,5,308.0,313.0,308.8333333333333,68.8,592.3,601.9,593.9,1439.8,1463.0,1459.1333414713542
Grown Steer,400-500,Processor,C,2,14,-35,305.0,360.0,319.57142857142856,-30.9,586.5,692.3,614.6,1416.8,1656.0,1487.4571358816963
Grown Steer,400-500,Processor,C,3,12,7,328.0,344.0,336,22.8,630.8,661.5,646.2,1590.8,1720.0,1655.4000651041667
Grown Steer,500-600,Feeder,C,2,14,-13,321.0,361.0,346.7142857142857,29.0,617.3,694.2,666.8,1669.2,2093.8,1942.1572265625
Grown Steer,500-600,Feeder,C,3,1,NQ,350.0,350.0,350,NQ,673.1,673.1,673.1,2030.0,2030.0,2030
Grown Steer,500-600,Processor,C,1,6,NQ,336.0,366.0,347.6666666666667,NQ,646.2,703.8,668.6,1881.6,2196.0,2004.38330078125
Grown Steer,500-600,Processor,C,2,32,-53,326.0,360.0,344.46875,23.6,626.9,692.3,662.4,1727.8,2094.5,2023.0125122070312
Grown Steer,500-600,Processor,C,3,55,17,332.0,376.0,365.56363636363636,33.0,638.5,723.1,703.0,1855.0,2238.0,2067.827237215909
Grown Steer,600-750,Feeder,C,2,4,-7,352.0,352.0,352,12.0,676.9,676.9,676.9,2182.4,2182.4,2182.39990234375
Grown Steer,600-750,Processor,C,2,20,-9,326.0,345.0,341.95,19.5,626.9,663.5,657.6,2053.8,2511.2,2331.2900146484376
Grown Steer,600-750,Processor,C,3,14,-93,340.0,374.0,357.2857142857143,15.8,653.8,719.2,687.1,2153.3,2524.5,2349.5428641183034
Grown Steer,750+,Processor,C,2,9,NQ,328.0,350.0,342.6666666666667,NQ,630.8,673.1,659.0,2660.0,2689.6,2669.86669921875
Grown Steer,750+,Processor,C,3,1,-18,342.0,342.0,342,-14.3,657.7,657.7,657.7,2736.0,2736.0,2736
Grown Heifer,0-540,Feeder,C,1,11,NQ,293.0,312.0,299.90909090909093,NQ,563.5,600.0,576.7,1248.0,1259.9,1255.5727095170455
Grown Heifer,0-540,Feeder,C,2,19,2,304.0,322.0,307.57894736842104,6.7,584.6,619.2,591.5,1350.2,1410.4,1355.1452829461348
Grown Heifer,0-540,Processor,C,2,18,1,318.0,342.0,331,28.1,611.5,657.7,636.5,1431.0,1802.0,1672.2333441840278
Grown Heifer,0-540,Processor,C,3,7,NQ,315.0,355.0,326.42857142857144,NQ,605.8,682.7,627.7,1512.0,1579.8,1531.357142857143
Grown Heifer,540+,Processor,C,2,28,-16,320.0,350.0,341.14285714285717,32.9,615.4,673.1,656.0,1760.0,2046.0,1975.971435546875
Grown Heifer,540+,Processor,C,3,15,-19,345.0,364.0,355.06666666666666,16.6,663.5,700.0,682.8,1897.5,2184.0,2107.4
Cows,0-400,Processor,C,1,5,NQ,235.0,235.0,235,NQ,618.4,618.4,618.4,940.0,940.0,940
Cows,400-520,Dairy,D,1,31,2,248.0,267.0,256.3225806451613,71.2,579.5,652.6,615.1,1153.2,1335.0,1245.212890625
Cows,400-520,Dairy,D,2,13,NQ,278.0,278.0,278,NQ,661.9,661.9,661.9,1390.0,1390.0,1390
Cows,400-520,Dairy,E,1,14,-10,220.0,268.0,250.85714285714286,80.9,595.6,628.6,607.3,924.0,1340.0,1191.4285714285713
Cows,400-520,Dairy,E,2,9,-6,240.0,270.0,260,36.0,545.5,600.0,581.8,1152.0,1215.0,1194
Cows,400-520,Processor,C,1,63,61,240.0,290.0,273.1587301587302,85.2,545.5,654.5,612.5,1080.0,1497.6,1288.5143074156747
Cows,400-520,Processor,C,2,50,NQ,282.0,312.0,288.56,NQ,604.2,757.9,636.4,1334.0,1622.4,1430.65599609375
Cows,400-520,Processor,C,3,11,NQ,322.0,322.0,322,NQ,670.8,670.8,670.8,1610.0,1610.0,1610
Cows,400-520,Processor,E,1,4,NQ,250.0,250.0,250,NQ,555.6,555.6,555.6,1200.0,1200.0,1200
Cows,400-520,Restocker,C,1,6,NQ,275.0,275.0,275,NQ,611.1,611.1,611.1,1375.0,1375.0,1375
Cows,400-520,Restocker,C,2,5,NQ,280.0,280.0,280,NQ,595.7,595.7,595.7,1400.0,1400.0,1400
Cows,520+,Dairy,C,3,3,NQ,312.0,312.0,312,NQ,650.0,650.0,650.0,1934.4,1934.4,1934.4000651041667
Cows,520+,Dairy,D,1,96,-14,260.0,285.0,276.3020833333333,53.8,577.8,622.2,612.1,1436.4,1795.5,1629.6708475748699
Cows,520+,Dairy,D,2,35,-15,285.0,340.0,299.22857142857146,38.2,606.4,653.8,638.7,1843.8,2448.0,2046.787123325893
Cows,520+,Dairy,E,1,4,NC,288.0,288.0,288,48.0,640.0,640.0,640.0,1728.0,1728.0,1728
Cows,520+,Processor,C,1,5,-125,265.0,265.0,265,26.6,602.3,602.3,602.3,1404.5,1404.5,1404.5
Cows,520+,Processor,C,2,169,-55,294.0,338.0,315.9881656804734,39.7,639.1,704.2,661.5,1590.0,2419.2,1867.3810616216715
Cows,520+,Processor,C,3,196,-58,320.0,338.0,327.1734693877551,43.4,648.0,704.2,680.3,1744.2,2442.0,2118.378055494659
Cows,520+,Processor,C,4,1,-4,318.0,318.0,318,33.0,662.5,662.5,662.5,2448.6,2448.6,2448.60009765625
Cows,520+,Processor,E,2,4,NQ,264.0,264.0,264,NQ,586.7,586.7,586.7,1399.2,1399.2,1399.199951171875
Bulls,450-600,Dairy,C,1,1,NC,184.0,184.0,184,-60.0,408.9,408.9,408.9,920.0,920.0,920
Bulls,450-600,Processor,C,2,1,NQ,300.0,300.0,300,NQ,545.5,545.5,545.5,1800.0,1800.0,1800
Bulls,600+,Dairy,C,1,1,NQ,290.0,290.0,290,NQ,527.3,527.3,527.3,3364.0,3364.0,3364
Bulls,600+,Dairy,C,2,1,NQ,320.0,320.0,320,NQ,533.3,533.3,533.3,2080.0,2080.0,2080
Bulls,600+,Dairy,D,1,4,1,288.0,316.0,306,21.0,516.7,574.5,544.6,2170.0,3224.0,2494.699951171875
