Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Not Selected
Report Date: 
Comparison Date: Date not set
Please complete selections
Commentary


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,200-280,Restocker,C,2,2,NQ,340.0,340.0,340,NQ,653.8,653.8,653.8,918.0,918.0,918
Yearling Steer,280-330,Feeder,C,2,15,NQ,393.0,393.0,393,NQ,786.0,786.0,786.0,1218.3,1218.3,1218.3
Yearling Steer,280-330,Restocker,C,2,5,NQ,292.0,292.0,292,NQ,550.9,550.9,550.9,928.6,928.6,928.5599609375
Yearling Steer,280-330,Restocker,D,2,7,3,242.0,245.0,242.85714285714286,-48.4,456.6,462.3,458.2,769.6,779.1,772.2857142857143
Yearling Steer,330-400,Feeder,C,2,26,18,330.0,388.0,359,0.1,660.0,776.0,718.0,1151.7,1338.6,1245.1499399038462
Yearling Steer,400+,Feeder,C,2,91,45,330.0,366.0,351.2087912087912,-11.8,622.6,703.8,671.6,1405.6,1701.9,1556.162318638393
Yearling Steer,400+,Feeder,D,2,13,NQ,300.0,310.0,304.61538461538464,NQ,576.9,596.2,585.8,1233.0,1274.1,1251.969219501202
Yearling Steer,400+,Processor,B,2,4,NQ,375.0,375.0,375,NQ,707.5,707.5,707.5,1781.3,1781.3,1781.25
Yearling Steer,400+,Processor,C,2,2,NQ,320.0,320.0,320,NQ,571.4,592.6,582.0,1440.0,1520.0,1480
Yearling Steer,400+,Processor,C,3,17,5,357.0,382.0,370.70588235294116,24.5,637.5,720.8,672.5,1606.5,1757.5,1699.7352653952205
Yearling Heifer,200-280,Feeder,C,2,5,NQ,280.0,280.0,280,NQ,560.0,560.0,560.0,700.0,700.0,700
Yearling Heifer,200-280,Restocker,C,2,16,NQ,260.0,270.0,263.125,NQ,520.0,540.0,526.3,689.0,715.5,697.28125
Yearling Heifer,280-330,Feeder,C,2,15,NQ,294.0,294.0,294,NQ,588.0,588.0,588.0,852.6,852.6,852.6
Yearling Heifer,330-400,Feeder,C,2,37,24,310.0,320.0,316.4864864864865,-3.5,596.2,615.4,608.6,1069.5,1264.0,1175.894584037162
Yearling Heifer,330-400,Feeder,D,2,2,NQ,256.0,256.0,256,NQ,492.3,492.3,492.3,857.6,857.6,857.5999755859375
Yearling Heifer,330-400,Processor,C,2,1,-6,310.0,310.0,310,-16.0,584.9,584.9,584.9,1224.5,1224.5,1224.5
Yearling Heifer,330-400,Processor,D,3,4,NQ,290.0,290.0,290,NQ,547.2,547.2,547.2,1116.5,1116.5,1116.5
Yearling Heifer,330-400,Restocker,C,2,4,NQ,320.0,320.0,320,NQ,615.4,615.4,615.4,1168.0,1168.0,1168
Yearling Heifer,400+,Feeder,C,2,79,25,316.0,349.0,329.27848101265823,8.5,603.8,671.2,629.1,1279.8,1604.3,1457.3596345925632
Yearling Heifer,400+,Feeder,D,2,5,2,294.0,294.0,294,2.0,588.0,588.0,588.0,1190.7,1190.7,1190.7
Yearling Heifer,400+,Processor,C,2,16,NQ,304.0,346.0,335.5,NQ,584.6,640.7,626.7,1282.9,1505.1,1449.5449523925781
Yearling Heifer,400+,Processor,C,3,54,47,320.0,362.0,340.0740740740741,10.2,600.0,683.0,627.7,1420.8,1719.5,1578.5963270399307
Vealer Steer,200-280,Restocker,C,2,2,NQ,312.0,312.0,312,NQ,557.1,557.1,557.1,764.4,764.4,764.4000244140625
Vealer Steer,280-330,Restocker,C,2,8,NQ,280.0,310.0,298.75,NQ,528.3,584.9,563.7,812.0,992.0,924.5
Vealer Steer,330+,Processor,B,2,29,16,335.0,368.0,353.13793103448273,4.8,598.2,669.8,634.3,1295.8,1686.3,1403.6362010035023
Vealer Steer,330+,Processor,C,2,9,NQ,345.0,370.0,361.6666666666667,NQ,638.9,685.2,669.8,1259.3,1350.5,1320.0833333333333
Vealer Steer,330+,Restocker,C,2,5,NQ,350.0,350.0,350,NQ,625.0,625.0,625.0,1225.0,1225.0,1225
Vealer Heifer,200-280,Restocker,C,2,2,NQ,240.0,240.0,240,NQ,461.5,461.5,461.5,600.0,600.0,600
Vealer Heifer,280-330,Processor,C,2,3,NQ,280.0,280.0,280,NQ,518.5,518.5,518.5,798.0,798.0,798
Vealer Heifer,280-330,Restocker,C,2,8,NQ,316.0,316.0,316,NQ,564.3,564.3,564.3,1036.5,1036.5,1036.47998046875
Vealer Heifer,330+,Feeder,B,2,15,NQ,326.0,326.0,326,NQ,562.1,562.1,562.1,1375.7,1375.7,1375.719921875
Vealer Heifer,330+,Processor,B,2,31,19,310.0,362.0,345.2903225806452,-12.3,553.6,642.9,613.7,1069.5,1466.1,1285.509033203125
Vealer Heifer,330+,Processor,C,2,3,1,290.0,328.0,315.3333333333333,-9.7,517.9,607.4,577.6,1020.8,1197.2,1138.3999633789062
Vealer Heifer,330+,Processor,C,3,2,NQ,310.0,310.0,310,NQ,574.1,574.1,574.1,1069.5,1069.5,1069.5
Manufacturing Steer,0-540,Dairy,D,2,5,-14,265.0,284.0,268.8,-27.0,530.0,546.2,533.2,1197.8,1451.2,1248.488037109375
Manufacturing Steer,0-540,Dairy,E,2,5,NQ,262.0,262.0,262,NQ,503.8,503.8,503.8,1341.4,1341.4,1341.43994140625
Manufacturing Steer,0-540,Feeder,D,2,6,NQ,230.0,230.0,230,NQ,442.3,442.3,442.3,770.5,770.5,770.5
Manufacturing Steer,0-540,Processor,D,2,37,23,220.0,272.0,257.4054054054054,27.4,423.1,519.2,492.9,955.9,1228.5,1115.297300596495
Manufacturing Steer,0-540,Processor,D,3,9,NQ,285.0,285.0,285,NQ,537.7,537.7,537.7,1171.3,1171.3,1171.3499348958333
Manufacturing Steer,0-540,Restocker,D,2,8,NQ,170.0,240.0,196.25,NQ,320.8,452.8,370.3,671.5,948.0,775.1875
Manufacturing Steer,540+,Dairy,D,3,14,NQ,315.0,332.0,325.92857142857144,NQ,626.4,630.0,627.7,2189.3,2460.1,2363.380859375
Manufacturing Steer,540+,Processor,D,2,5,NQ,290.0,290.0,290,NQ,557.7,557.7,557.7,1890.8,1890.8,1890.8
Manufacturing Steer,540+,Processor,D,3,15,NQ,279.0,315.0,298,NQ,558.0,630.0,584.7,1576.3,2189.3,1810.2
Manufacturing Steer,540+,Processor,D,4,1,NQ,150.0,150.0,150,NQ,283.0,283.0,283.0,2082.0,2082.0,2082
Grown Steer,500-600,Feeder,C,3,95,-4,340.0,368.0,361.06315789473683,0.3,641.5,694.3,681.3,1852.7,2073.6,1977.835685649671
Grown Steer,500-600,Feeder,D,2,14,NQ,329.0,329.0,329,NQ,620.8,620.8,620.8,1648.3,1648.3,1648.2900390625
Grown Steer,500-600,Processor,C,3,39,31,329.0,380.0,349.79487179487177,13.5,620.8,717.0,660.0,1742.3,2071.0,1875.6718061398237
Grown Steer,600-750,Processor,C,3,2,-14,360.0,370.0,365,2.7,666.7,685.2,675.9,2239.2,2301.4,2270.2999267578125
Grown Steer,600-750,Processor,C,4,45,-45,333.0,392.0,372.31111111111113,8.3,616.7,725.9,691.7,2171.2,2724.4,2474.1844075520835
Grown Steer,600-750,Processor,D,4,2,NQ,320.0,320.0,320,NQ,603.8,603.8,603.8,1990.4,1990.4,1990.4000244140625
Grown Heifer,0-540,Dairy,D,2,4,NQ,241.0,241.0,241,NQ,482.0,482.0,482.0,1089.3,1089.3,1089.3199462890625
Grown Heifer,0-540,Feeder,C,2,23,NQ,300.0,320.0,313.7391304347826,NQ,576.9,615.4,601.9,1360.0,1584.1,1446.0086616847825
Grown Heifer,0-540,Feeder,C,3,2,NQ,309.0,309.0,309,NQ,594.2,594.2,594.2,1498.7,1498.7,1498.6500244140625
Grown Heifer,0-540,Feeder,D,2,14,NQ,210.0,290.0,256.42857142857144,NQ,403.8,557.7,493.1,949.2,1310.8,1151.6285749162946
Grown Heifer,0-540,Processor,C,2,7,NQ,240.0,290.0,254.28571428571428,NQ,461.5,557.7,489.0,1084.8,1406.5,1176.7142857142858
Grown Heifer,0-540,Processor,C,3,3,-7,320.0,320.0,320,-2.0,603.8,603.8,603.8,1635.2,1635.2,1635.1998697916667
Grown Heifer,0-540,Processor,C,4,17,NQ,318.0,347.0,342.88235294117646,NQ,600.0,667.3,649.2,1625.0,1773.2,1752.1288775275734
Grown Heifer,540+,Feeder,C,2,3,NQ,290.0,290.0,290,NQ,547.2,547.2,547.2,1728.4,1728.4,1728.4000651041667
Grown Heifer,540+,Feeder,C,4,6,NQ,313.0,313.0,313,NQ,579.6,579.6,579.6,1946.9,1946.9,1946.8600260416667
Grown Heifer,540+,Processor,C,4,31,-27,310.0,364.0,348.1290322580645,5.9,584.9,686.8,656.8,1720.5,2311.4,2099.0225711945563
Cows,400-520,Feeder,C,3,3,NQ,304.0,304.0,304,NQ,584.6,584.6,584.6,1520.0,1520.0,1520
Cows,400-520,Processor,D,2,14,-18,220.0,244.0,229.14285714285714,-36.1,460.0,508.3,478.3,1003.2,1210.2,1116.6628592354912
Cows,400-520,Processor,D,3,66,7,255.0,300.0,284.469696969697,-5.3,490.6,600.0,560.9,1132.2,1543.6,1431.3327266808712
Cows,520+,Dairy,D,1,6,NQ,225.0,225.0,225,NQ,450.0,450.0,450.0,1210.5,1210.5,1210.5
Cows,520+,Dairy,D,2,4,NQ,270.0,275.0,273.75,NQ,509.4,550.0,539.9,1636.3,1676.7,1646.3624877929688
Cows,520+,Dairy,D,3,3,NQ,305.0,305.0,305,NQ,575.5,575.5,575.5,2232.6,2232.6,2232.60009765625
