Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Not Selected
Report Date: 
Comparison Date: Date not set
Please complete selections
Commentary


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,280-330,Feeder,C,2,2,NQ,304.0,304.0,304,NQ,584.6,584.6,584.6,948.5,948.5,948.47998046875
Yearling Steer,280-330,Feeder,C,3,3,NQ,334.0,334.0,334,NQ,630.2,630.2,630.2,1092.2,1092.2,1092.1800130208333
Yearling Steer,280-330,Restocker,C,2,6,NQ,250.0,250.0,250,NQ,480.8,480.8,480.8,777.5,777.5,777.5
Yearling Steer,330-400,Feeder,B,3,2,NQ,310.0,310.0,310,NQ,584.9,584.9,584.9,1085.0,1085.0,1085
Yearling Steer,330-400,Feeder,C,2,3,NQ,326.0,326.0,326,NQ,626.9,626.9,626.9,1157.3,1157.3,1157.300048828125
Yearling Steer,330-400,Feeder,C,3,33,15,306.0,360.0,339.6969696969697,-22.0,577.4,679.2,640.9,1166.9,1404.0,1292.606045809659
Yearling Steer,330-400,Restocker,C,2,8,-16,306.0,324.0,312.5,-65.2,588.5,623.1,601.0,1040.4,1165.6,1115.8699951171875
Yearling Steer,400+,Feeder,B,2,4,NQ,314.0,314.0,314,NQ,592.5,592.5,592.5,1259.1,1259.1,1259.1400146484375
Yearling Steer,400+,Feeder,C,3,24,-6,304.0,346.0,335.1666666666667,-12.9,563.0,652.8,631.5,1326.0,1816.5,1556.8016866048176
Yearling Steer,400+,Processor,C,4,2,NQ,326.0,326.0,326,NQ,603.7,603.7,603.7,1711.5,1711.5,1711.5
Yearling Steer,400+,Restocker,C,3,2,-2,315.0,330.0,322.5,-7.5,594.3,622.6,608.5,1685.3,1716.0,1700.625
Yearling Heifer,200-280,Processor,C,2,3,NQ,250.0,250.0,250,NQ,480.8,480.8,480.8,580.0,580.0,580
Yearling Heifer,280-330,Processor,C,2,7,NQ,260.0,300.0,271.42857142857144,NQ,500.0,576.9,522.0,754.0,885.0,791.4285714285714
Yearling Heifer,280-330,Restocker,C,2,21,20,300.0,300.0,300,-20.0,576.9,576.9,576.9,945.0,945.0,945
Yearling Heifer,330-400,Feeder,C,3,18,-1,250.0,320.0,297.77777777777777,-39.3,471.7,603.8,561.8,995.0,1202.8,1138.5111219618057
Yearling Heifer,330-400,Restocker,C,3,10,NQ,310.0,310.0,310,NQ,596.2,596.2,596.2,1029.2,1029.2,1029.2
Yearling Heifer,400+,Feeder,C,3,8,NC,290.0,314.0,310.5,-11.0,547.2,592.5,585.8,1247.0,1334.5,1315.625
Yearling Heifer,400+,Processor,B,3,1,NQ,344.0,344.0,344,NQ,625.5,625.5,625.5,1530.8,1530.8,1530.800048828125
Yearling Heifer,400+,Processor,C,2,8,NQ,275.0,275.0,275,NQ,528.8,528.8,528.8,1108.3,1108.3,1108.25
Yearling Heifer,400+,Processor,C,3,10,1,260.0,334.0,317.9,-4.8,500.0,630.2,600.8,1105.0,1930.5,1623.625
Vealer Steer,0-200,Restocker,C,3,7,NQ,322.0,400.0,377.7142857142857,NQ,607.5,754.7,712.7,595.7,772.0,721.6285749162946
Vealer Steer,200-280,Processor,C,2,3,NQ,290.0,290.0,290,NQ,557.7,557.7,557.7,812.0,812.0,812
Vealer Steer,200-280,Restocker,C,2,3,-22,380.0,380.0,380,-23.9,730.8,730.8,730.8,877.8,877.8,877.7999674479166
Vealer Steer,200-280,Restocker,C,3,1,-12,390.0,390.0,390,-0.3,735.8,735.8,735.8,916.5,916.5,916.5
Vealer Steer,280-330,Feeder,B,3,9,NQ,330.0,348.0,344,NQ,611.1,644.4,637.0,1056.0,1103.2,1092.6800130208333
Vealer Steer,280-330,Feeder,C,3,3,2,336.0,358.0,350.6666666666667,-17.3,634.0,675.5,661.6,1108.8,1181.4,1157.2000325520833
Vealer Steer,280-330,Processor,B,3,1,NQ,366.0,366.0,366,NQ,665.5,665.5,665.5,1207.8,1207.8,1207.800048828125
Vealer Steer,280-330,Processor,C,3,2,NQ,290.0,310.0,300,NQ,547.2,574.1,560.6,826.5,992.0,909.25
Vealer Steer,280-330,Restocker,C,2,25,4,324.0,380.0,361.12,-36.2,623.1,730.8,694.5,913.7,1102.0,1073.3263916015626
Vealer Steer,280-330,Restocker,C,3,17,11,318.0,386.0,356.70588235294116,-32.0,600.0,728.3,673.0,925.4,1118.0,1064.4176528033088
Vealer Steer,330+,Feeder,B,3,24,NQ,330.0,358.0,342.3333333333333,NQ,611.1,663.0,635.9,1128.6,1232.0,1171.9532877604167
Vealer Steer,330+,Feeder,C,3,41,40,294.0,356.0,336,-34.0,554.7,660.4,630.4,1069.5,1634.5,1257.041474133003
Vealer Steer,330+,Restocker,C,2,2,NQ,310.0,310.0,310,NQ,596.2,596.2,596.2,1122.2,1122.2,1122.199951171875
Vealer Steer,330+,Restocker,C,3,21,NQ,340.0,370.0,360.0952380952381,NQ,641.5,698.1,679.4,1172.5,1401.4,1222.1666550409227
Vealer Heifer,0-200,Processor,C,3,7,NQ,306.0,306.0,306,NQ,577.4,577.4,577.4,572.2,572.2,572.219970703125
Vealer Heifer,0-200,Restocker,B,3,2,NQ,322.0,322.0,322,NQ,607.5,619.2,613.4,595.7,627.9,611.8000183105469
Vealer Heifer,200-280,Processor,B,3,1,NQ,270.0,270.0,270,NQ,509.4,509.4,509.4,621.0,621.0,621
Vealer Heifer,200-280,Processor,C,2,6,NQ,285.0,285.0,285,NQ,548.1,548.1,548.1,772.3,772.3,772.3499348958334
Vealer Heifer,200-280,Processor,C,3,5,2,290.0,310.0,296,-24.0,547.2,584.9,558.5,713.0,800.4,766.8400390625
Vealer Heifer,200-280,Restocker,C,2,3,-24,280.0,280.0,280,-72.4,538.5,538.5,538.5,702.8,702.8,702.7999674479166
Vealer Heifer,200-280,Restocker,C,3,10,-13,326.0,326.0,326,-27.2,615.1,615.1,615.1,903.0,903.0,903.02001953125
Vealer Heifer,280-330,Feeder,B,3,11,NQ,310.0,328.0,321.45454545454544,NQ,574.1,607.4,595.3,964.1,1013.5,995.5490944602273
Vealer Heifer,280-330,Feeder,C,3,1,NQ,310.0,310.0,310,NQ,584.9,584.9,584.9,930.0,930.0,930
Vealer Heifer,280-330,Processor,B,3,6,4,318.0,330.0,324.3333333333333,4.3,581.8,600.0,593.3,976.0,1065.9,1026.336690266927
