Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Not Selected
Report Date: 
Comparison Date: Date not set
Please complete selections
Commentary


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,280-330,Restocker,D,2,4,1,280.0,295.0,291.25,36.3,538.5,567.3,560.1,873.6,958.8,937.4624938964844
Yearling Steer,330-400,Feeder,C,2,8,3,342.0,369.0,358.875,-9.1,657.7,709.6,690.1,1203.8,1420.7,1339.3462524414062
Yearling Steer,330-400,Restocker,C,2,12,-6,380.0,397.0,387.0833333333333,14.2,730.8,763.5,744.4,1429.2,1501.0,1471.0833333333333
Yearling Steer,400+,Feeder,C,2,46,-9,342.0,380.0,363.04347826086956,47.6,656.6,703.7,678.2,1409.4,2399.4,1792.8695546025815
Yearling Steer,400+,Feeder,C,3,23,NQ,342.0,358.0,354.0869565217391,NQ,633.3,688.5,670.1,1471.4,1736.3,1579.1026133661685
Yearling Steer,400+,Processor,C,3,12,NQ,320.0,365.0,346.1666666666667,NQ,615.4,701.9,653.1,1446.4,1692.1,1610.6933186848958
Yearling Steer,400+,Restocker,C,2,5,-7,326.0,340.0,334.4,-20.6,626.9,653.8,643.1,1473.5,1536.8,1511.4880859375
Yearling Heifer,330-400,Feeder,C,2,13,NQ,300.0,365.0,320,NQ,576.9,675.9,607.4,1074.0,1332.3,1153.4615384615386
Yearling Heifer,330-400,Processor,C,2,7,NQ,326.0,326.0,326,NQ,626.9,626.9,626.9,1160.6,1160.6,1160.56005859375
Yearling Heifer,400+,Feeder,C,2,54,46,298.0,333.0,320.75925925925924,10.8,551.9,634.6,605.1,1275.8,1542.3,1373.6925772207755
Yearling Heifer,400+,Feeder,D,2,3,NQ,292.0,292.0,292,NQ,540.7,540.7,540.7,1319.8,1319.8,1319.8400065104167
Yearling Heifer,400+,Feeder,D,3,3,NQ,296.0,296.0,296,NQ,548.1,548.1,548.1,1278.7,1278.7,1278.719970703125
Yearling Heifer,400+,Processor,C,3,7,-29,310.0,343.0,329.85714285714283,25.2,584.9,635.2,620.7,1339.2,1639.5,1511.459995814732
Yearling Heifer,400+,Processor,D,2,4,NQ,285.0,285.0,285,NQ,548.1,548.1,548.1,1382.3,1382.3,1382.25
Yearling Heifer,400+,Processor,D,3,3,NQ,290.0,290.0,290,NQ,547.2,547.2,547.2,1174.5,1174.5,1174.5
Vealer Steer,330+,Processor,B,2,13,7,340.0,352.0,348.3076923076923,3.3,586.2,628.6,605.5,1173.0,1249.6,1209.7846304086538
Vealer Steer,330+,Processor,C,3,5,NQ,338.0,338.0,338,NQ,650.0,650.0,650.0,1301.3,1301.3,1301.3
Vealer Heifer,280-330,Feeder,B,2,12,NQ,310.0,315.0,310.4166666666667,NQ,594.3,596.2,596.0,913.5,961.0,957.0416666666666
Vealer Heifer,280-330,Processor,B,2,3,NQ,328.0,340.0,332,NQ,565.5,607.1,579.4,1033.2,1122.0,1062.7999674479167
Vealer Heifer,330+,Processor,B,2,12,-13,342.0,370.0,357.5833333333333,31.8,628.6,682.7,646.9,1179.9,1398.6,1286.1708170572917
Vealer Heifer,330+,Processor,C,2,2,-1,320.0,330.0,325,28.0,571.4,589.3,580.4,1136.0,1171.5,1153.75
Manufacturing Steer,0-540,Dairy,D,2,19,NQ,295.0,297.0,295.8421052631579,NQ,590.0,594.0,591.7,1489.8,1499.8,1494.002621299342
Manufacturing Steer,0-540,Dairy,D,4,7,NQ,244.0,244.0,244,NQ,460.4,460.4,460.4,1217.6,1217.6,1217.5599888392858
Manufacturing Steer,0-540,Processor,D,2,14,-2,185.0,295.0,230,2.8,355.8,567.3,442.3,651.2,1212.4,846.8964320591518
Manufacturing Steer,540+,Dairy,D,4,15,NQ,296.0,296.0,296,NQ,558.5,558.5,558.5,1808.6,1808.6,1808.5600260416666
Grown Steer,400-500,Feeder,D,3,3,NQ,290.0,290.0,290,NQ,547.2,547.2,547.2,1438.4,1438.4,1438.4000651041667
Grown Steer,500-600,Feeder,C,3,99,63,312.0,389.0,360.80808080808083,39.7,577.8,720.4,668.2,1659.8,2052.0,1876.4419487847222
Grown Steer,500-600,Feeder,D,3,3,NQ,309.0,309.0,309,NQ,583.0,583.0,583.0,1745.8,1745.8,1745.8499348958333
Grown Steer,500-600,Processor,C,3,8,3,320.0,345.0,336.25,9.3,592.6,638.9,622.7,1712.0,1949.3,1850.6875
Grown Steer,500-600,Restocker,C,2,3,NQ,330.0,330.0,330,NQ,611.1,611.1,611.1,1765.5,1765.5,1765.5
Grown Steer,600-750,Dairy,C,4,5,NQ,360.0,360.0,360,NQ,666.7,666.7,666.7,2278.8,2278.8,2278.8
Grown Steer,600-750,Feeder,C,4,20,NQ,360.0,362.0,360.7,NQ,666.7,670.4,668.0,2190.1,2235.6,2219.67509765625
Grown Steer,600-750,Processor,C,3,16,NQ,322.0,365.0,362.3125,NQ,596.3,675.9,670.9,2205.7,2394.4,2382.606246948242
Grown Steer,600-750,Processor,C,4,90,16,334.0,385.0,364.0444444444444,9.5,618.5,713.0,675.0,2114.2,2632.0,2322.3468967013887
Grown Heifer,0-540,Processor,C,3,10,5,322.0,322.0,322,22.0,596.3,596.3,596.3,1606.8,1606.8,1606.780078125
Grown Heifer,540+,Processor,B,2,45,41,338.0,358.0,356.6666666666667,-9.3,637.7,666.0,662.1,1951.1,2011.1,1957.6199164496527
Grown Heifer,540+,Processor,C,4,58,40,320.0,367.0,342.2758620689655,9.8,592.6,679.6,633.8,1744.0,2383.8,1996.3177532327586
Grown Heifer,540+,Processor,D,3,3,NQ,280.0,280.0,280,NQ,518.5,518.5,518.5,1582.0,1582.0,1582
Cows,400-520,Processor,D,2,32,9,250.0,278.0,265.25,45.1,505.7,678.0,568.2,1097.2,1339.2,1200.0037536621094
Cows,400-520,Processor,D,3,59,-55,257.0,320.0,289.77966101694915,27.3,484.9,603.8,546.8,1094.8,1638.4,1438.2479889433262
Cows,520+,Processor,D,2,5,NQ,250.0,250.0,250,NQ,431.0,431.0,431.0,2412.5,2412.5,2412.5
Cows,520+,Processor,D,3,130,24,284.0,326.0,316.1923076923077,41.6,580.0,692.7,610.8,1482.5,2244.9,2008.0594801682691
Cows,520+,Processor,D,4,340,136,312.0,343.0,330.83235294117645,38.9,607.5,656.0,630.8,1907.2,2422.1,2246.4957375919116
Bulls,600+,Processor,B,2,2,-6,313.0,314.0,313.5,27.0,539.7,541.4,540.5,2355.0,2504.0,2429.5
Bulls,600+,Processor,C,2,23,14,276.0,312.0,296.9130434782609,11.7,479.3,537.9,505.9,2224.0,3673.5,2827.03955078125
Bulls,600+,Processor,D,2,2,1,240.0,255.0,247.5,15.5,413.8,439.7,426.7,1812.0,2152.2,1982.0999755859375
