Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Not Selected
Report Date: 
Comparison Date: Date not set
Please complete selections
Commentary


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,200-280,Restocker,C,2,3,NQ,218.0,218.0,218,NQ,411.3,411.3,411.3,525.4,525.4,525.3800048828125
Yearling Steer,200-280,Restocker,D,2,6,NQ,192.0,192.0,192,NQ,384.0,384.0,384.0,443.5,443.5,443.5199788411458
Yearling Steer,280-330,Feeder,D,3,8,7,244.0,260.0,258,-16.0,460.4,490.6,486.8,693.0,803.4,789.5950393676758
Yearling Steer,330-400,Feeder,C,3,13,2,306.0,348.0,312.46153846153845,9.9,556.4,632.7,568.1,1116.9,1266.7,1139.9492563100962
Yearling Steer,330-400,Pastoral Cattle,D,3,4,NQ,254.0,254.0,254,NQ,479.2,479.2,479.2,861.1,861.1,861.0599975585938
Yearling Steer,330-400,Restocker,C,2,2,NQ,200.0,270.0,235,NQ,400.0,540.0,470.0,700.0,896.4,798.2000122070312
Yearling Steer,400+,Feeder,C,3,10,5,250.0,332.0,318.4,73.2,480.8,603.6,581.5,1055.0,1411.0,1328.5440063476562
Yearling Steer,400+,Processor,C,3,5,3,322.0,330.0,323.6,-0.4,585.5,600.0,588.4,1329.9,1535.9,1494.7319580078124
Yearling Steer,400+,Processor,D,3,3,NQ,300.0,300.0,300,NQ,566.0,566.0,566.0,1251.0,1251.0,1251
Yearling Heifer,200-280,Feeder,D,3,1,NQ,126.0,126.0,126,NQ,252.0,252.0,252.0,340.2,340.2,340.20001220703125
Yearling Heifer,200-280,Pastoral Cattle,D,2,13,11,130.0,140.0,134.15384615384616,34.2,260.0,291.7,277.8,321.1,373.8,344.239994929387
Yearling Heifer,200-280,Restocker,C,3,3,NQ,198.0,198.0,198,NQ,396.0,396.0,396.0,516.8,516.8,516.780029296875
Yearling Heifer,200-280,Restocker,D,2,1,NQ,100.0,100.0,100,NQ,200.0,200.0,200.0,246.0,246.0,246
Yearling Heifer,280-330,Feeder,D,3,9,8,250.0,258.0,254.44444444444446,4.4,480.8,496.2,489.3,753.4,777.5,764.0888671875
Yearling Heifer,280-330,Pastoral Cattle,D,2,1,-3,150.0,150.0,150,-20.0,300.0,300.0,300.0,483.0,483.0,483
Yearling Heifer,280-330,Pastoral Cattle,D,3,1,-12,246.0,246.0,246,-10.6,473.1,473.1,473.1,738.0,738.0,738
Yearling Heifer,280-330,Restocker,C,2,6,-5,242.0,242.0,242,-20.0,504.2,504.2,504.2,747.8,747.8,747.780029296875
Yearling Heifer,280-330,Restocker,D,2,1,NQ,112.0,112.0,112,NQ,224.0,224.0,224.0,338.2,338.2,338.239990234375
Yearling Heifer,330-400,Feeder,C,3,37,18,248.0,308.0,285.4594594594595,34.5,476.9,592.3,549.0,907.7,1111.5,1015.9870308540962
Yearling Heifer,330-400,Pastoral Cattle,D,2,1,NQ,188.0,188.0,188,NQ,376.0,376.0,376.0,695.6,695.6,695.5999755859375
Yearling Heifer,330-400,Processor,D,3,1,NQ,240.0,240.0,240,NQ,461.5,461.5,461.5,921.6,921.6,921.5999755859375
Yearling Heifer,330-400,Restocker,C,2,2,1,244.0,244.0,244,-6.0,508.3,508.3,508.3,927.2,927.2,927.2000122070312
Yearling Heifer,330-400,Restocker,C,3,4,2,290.0,290.0,290,50.0,557.7,557.7,557.7,1154.2,1154.2,1154.199951171875
Yearling Heifer,400+,Feeder,C,3,12,8,260.0,298.0,284,34.0,500.0,573.1,546.2,1170.4,1281.4,1215.5916646321614
Yearling Heifer,400+,Processor,C,3,7,NQ,308.0,372.0,362.85714285714283,NQ,592.3,715.4,697.8,1398.3,1767.0,1714.3314208984375
Vealer Steer,200-280,Pastoral Cattle,D,2,13,NQ,180.0,190.0,186.92307692307693,NQ,346.2,380.0,369.6,421.8,477.0,438.7846116286058
Vealer Steer,200-280,Pastoral Cattle,D,3,6,NQ,218.0,220.0,218.66666666666666,NQ,411.3,415.1,412.6,468.7,532.4,489.933349609375
Vealer Steer,200-280,Restocker,C,2,10,-21,156.0,272.0,238.8,-1.6,294.3,524.0,466.7,333.8,652.8,581.2160125732422
Vealer Steer,200-280,Restocker,C,3,113,107,284.0,344.0,330.6725663716814,36.7,535.8,645.3,613.8,786.7,907.8,821.5458379424779
Vealer Steer,200-280,Restocker,D,2,5,NQ,150.0,150.0,150,NQ,300.0,300.0,300.0,303.0,303.0,303
Vealer Steer,280-330,Feeder,C,2,5,NQ,224.0,224.0,224,NQ,448.0,448.0,448.0,730.2,730.2,730.239990234375
Vealer Steer,280-330,Feeder,C,3,15,6,298.0,348.0,331.06666666666666,11.1,562.3,632.7,607.4,900.0,1118.3,1058.0813151041666
Vealer Steer,280-330,Restocker,C,2,6,-5,260.0,260.0,260,-19.3,500.0,500.0,500.0,764.4,764.4,764.4000651041666
Vealer Steer,280-330,Restocker,C,3,10,3,300.0,330.0,312,10.9,566.0,600.0,579.6,864.0,933.9,891.960009765625
Vealer Steer,330+,Feeder,C,2,1,NQ,220.0,220.0,220,NQ,440.0,440.0,440.0,739.2,739.2,739.2000122070312
Vealer Steer,330+,Feeder,C,3,25,NQ,262.0,360.0,338.96,NQ,476.4,654.5,616.3,875.1,1278.0,1151.98080078125
Vealer Steer,330+,Processor,C,3,1,NQ,352.0,352.0,352,NQ,640.0,640.0,640.0,1203.8,1203.8,1203.8399658203125
Vealer Heifer,0-200,Restocker,C,2,4,-12,202.0,202.0,202,72.0,420.8,420.8,420.8,400.0,400.0,399.9599914550781
Vealer Heifer,0-200,Restocker,D,2,11,NQ,62.0,130.0,92.9090909090909,NQ,124.0,260.0,185.8,122.1,256.1,183.03090598366478
Vealer Heifer,200-280,Feeder,C,3,1,-6,238.0,238.0,238,38.0,476.0,476.0,476.0,599.8,599.8,599.760009765625
Vealer Heifer,200-280,Live Export,C,2,12,NQ,220.0,248.0,240,NQ,458.3,516.7,500.0,566.4,657.2,609.9333292643229
Vealer Heifer,200-280,Live Export,C,3,13,NQ,224.0,254.0,242.92307692307693,NQ,448.0,488.5,472.7,569.0,633.6,606.3246037409856
Vealer Heifer,200-280,Pastoral Cattle,D,3,6,NQ,162.0,162.0,162,NQ,311.5,311.5,311.5,406.6,406.6,406.6199951171875
Vealer Heifer,200-280,Restocker,C,2,14,9,150.0,230.0,218.57142857142858,22.6,300.0,479.2,453.6,384.0,524.4,498.59287806919644
Vealer Heifer,200-280,Restocker,C,3,25,-15,200.0,268.0,248.24,22.8,388.5,515.4,479.4,444.0,750.4,673.427236328125
Vealer Heifer,200-280,Restocker,D,2,1,NQ,50.0,50.0,50,NQ,108.7,108.7,108.7,106.0,106.0,106
Vealer Heifer,280-330,Feeder,C,3,36,22,250.0,302.0,288.55555555555554,24.3,480.8,580.8,554.9,730.0,951.3,888.5377739800347
Vealer Heifer,330+,Feeder,C,3,8,-2,252.0,306.0,292,27.6,484.6,588.5,561.5,894.6,1063.0,1018.2549743652344
Vealer Heifer,330+,Restocker,C,2,11,NQ,210.0,210.0,210,NQ,420.0,420.0,420.0,810.6,810.6,810.5999644886364
Grown Heifer,0-540,Feeder,C,2,2,1,180.0,232.0,206,-64.0,375.0,464.0,419.5,702.0,788.8,745.3999938964844
Grown Heifer,0-540,Feeder,C,3,8,NQ,230.0,262.0,250,NQ,460.0,524.0,500.0,795.8,1058.5,959.9749755859375
Grown Heifer,0-540,Feeder,D,3,7,3,210.0,270.0,224.28571428571428,5.3,403.8,519.2,456.3,810.6,1344.6,1040.2285679408483
Grown Heifer,0-540,Processor,C,2,1,-4,200.0,200.0,200,-62.0,416.7,416.7,416.7,732.0,732.0,732
Grown Heifer,0-540,Processor,C,3,5,3,238.0,284.0,270,-7.0,457.7,546.2,519.2,1066.2,1209.8,1178.07998046875
Grown Heifer,0-540,Processor,D,3,25,2,230.0,270.0,245.76,-8.8,460.0,519.2,477.0,1003.2,1268.8,1117.3047998046875
