Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Not Selected
Report Date: 
Comparison Date: Date not set
Please complete selections
Commentary


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,280-330,Feeder,C,2,2,1,341.0,341.0,341,19.0,655.8,655.8,655.8,1091.2,1091.2,1091.199951171875
Yearling Steer,280-330,Feeder,D,2,4,-5,230.0,230.0,230,-58.9,451.0,451.0,451.0,736.0,736.0,736
Yearling Steer,280-330,Processor,D,2,1,NQ,278.0,278.0,278,NQ,545.1,545.1,545.1,889.6,889.6,889.5999755859375
Yearling Steer,280-330,Restocker,C,2,7,NQ,350.0,350.0,350,NQ,673.1,673.1,673.1,1137.5,1137.5,1137.5
Yearling Steer,280-330,Restocker,D,2,8,NQ,263.0,278.0,270.5,NQ,547.9,556.0,552.0,775.8,834.0,804.9249877929688
Yearling Steer,330-400,Feeder,C,2,65,2,324.0,370.0,348.8615384615385,-6.6,623.1,711.5,670.9,1173.0,1420.0,1289.2869215745193
Yearling Steer,330-400,Processor,D,2,7,NQ,264.0,264.0,264,NQ,517.6,517.6,517.6,884.4,884.4,884.4000418526786
Yearling Steer,330-400,Restocker,C,2,42,12,302.0,360.0,340.6190476190476,24.3,580.8,692.3,655.0,1105.5,1378.3,1255.3905203683037
Yearling Steer,400+,Feeder,C,2,39,-45,316.0,345.0,329.4871794871795,-25.4,607.7,663.5,631.2,1343.0,1783.6,1468.5820688100962
Yearling Steer,400+,Feeder,C,3,43,-2,345.0,360.0,353.95348837209303,-7.7,638.9,682.7,657.8,1512.0,1846.0,1694.3395371547965
Yearling Steer,400+,Processor,C,3,39,14,340.0,385.0,366.02564102564105,23.0,618.2,700.0,665.5,1496.4,2109.0,1929.8846153846155
Yearling Steer,400+,Restocker,C,2,11,NQ,343.0,343.0,343,NQ,659.6,659.6,659.6,1440.6,1440.6,1440.5999644886363
Yearling Heifer,280-330,Restocker,C,2,6,NQ,262.0,266.0,264,NQ,503.8,511.5,507.7,838.4,851.2,844.800048828125
Yearling Heifer,280-330,Restocker,D,2,57,38,210.0,258.0,246.28070175438597,-32.4,403.8,516.0,490.0,630.0,825.6,760.3999965734649
Yearling Heifer,330-400,Feeder,C,2,44,18,270.0,310.0,291.59090909090907,-5.0,519.2,596.2,560.8,904.5,1193.5,1032.0227272727273
Yearling Heifer,330-400,Feeder,D,2,46,32,240.0,295.0,256.5217391304348,-32.5,480.0,578.4,512.0,816.0,1121.0,890.5
Yearling Heifer,330-400,Restocker,C,2,10,4,240.0,276.0,272.4,-12.9,461.5,530.8,523.8,876.0,966.0,957
Yearling Heifer,330-400,Restocker,D,2,19,5,240.0,276.0,254.21052631578948,-9.9,461.5,552.0,500.6,804.0,1048.8,870.8842002467105
Yearling Heifer,400+,Feeder,C,2,13,-95,304.0,325.0,315.53846153846155,-6.4,584.6,625.0,606.8,1246.4,1332.5,1296.1384652944712
Yearling Heifer,400+,Feeder,C,3,3,-22,315.0,315.0,315,-10.4,605.8,605.8,605.8,1370.3,1370.3,1370.25
Yearling Heifer,400+,Feeder,D,3,13,NQ,260.0,312.0,276.15384615384613,NQ,481.5,588.7,520.3,1170.0,1435.2,1268.3076171875
Yearling Heifer,400+,Processor,C,3,16,-21,300.0,340.0,324.5,-6.4,545.5,618.2,590.0,1260.0,1520.6,1422.6906280517578
Vealer Steer,0-200,Restocker,C,1,2,-11,294.0,294.0,294,-46.0,588.0,588.0,588.0,411.6,411.6,411.6000061035156
Vealer Steer,0-200,Restocker,C,2,1,NC,290.0,290.0,290,-65.0,557.7,557.7,557.7,536.5,536.5,536.5
Vealer Steer,200-280,Restocker,C,2,31,3,260.0,322.0,291.4516129032258,-57.1,500.0,619.2,560.8,572.0,810.9,706.758072391633
Vealer Steer,280-330,Processor,C,3,4,NC,340.0,340.0,340,-10.0,618.2,618.2,618.2,1088.0,1088.0,1088
Vealer Steer,280-330,Restocker,C,2,16,NQ,316.0,340.0,333.25,NQ,607.7,653.8,640.9,969.0,992.0,974.6374969482422
Vealer Steer,280-330,Restocker,C,3,4,NQ,300.0,330.0,307.5,NQ,545.5,634.6,567.7,960.0,990.0,967.5
Vealer Steer,330+,Processor,C,3,10,NQ,360.0,371.0,365.5,NQ,642.9,674.5,658.7,1296.0,1335.6,1315.8
Vealer Heifer,0-200,Restocker,D,2,5,NQ,246.0,246.0,246,NQ,492.0,492.0,492.0,455.1,455.1,455.1
Vealer Heifer,200-280,Feeder,D,2,4,NQ,279.0,279.0,279,NQ,558.0,558.0,558.0,697.5,697.5,697.5
Vealer Heifer,200-280,Restocker,C,2,52,35,276.0,311.0,290.11538461538464,3.2,530.8,576.9,556.2,579.6,810.0,743.890376164363
Vealer Heifer,280-330,Processor,C,2,3,NQ,330.0,330.0,330,NQ,611.1,611.1,611.1,1056.0,1056.0,1056
Vealer Heifer,280-330,Processor,C,3,1,NQ,310.0,310.0,310,NQ,563.6,563.6,563.6,954.8,954.8,954.7999877929688
Manufacturing Steer,0-540,Dairy,D,2,8,NQ,282.0,282.0,282,NQ,626.7,626.7,626.7,1297.2,1297.2,1297.199951171875
Manufacturing Steer,540+,Processor,C,3,1,NQ,330.0,330.0,330,NQ,600.0,600.0,600.0,2046.0,2046.0,2046
Grown Steer,,Processor,C,4,4,NQ,335.0,335.0,335,NQ,598.2,598.2,598.2,3149.0,3149.0,3149
Grown Steer,400-500,Feeder,C,2,4,-16,334.0,336.0,335.5,-0.7,642.3,646.2,645.2,1536.4,1663.2,1631.4999084472656
Grown Steer,400-500,Feeder,C,3,9,5,336.0,336.0,336,21.0,634.0,634.0,634.0,1596.0,1596.0,1596
Grown Steer,400-500,Restocker,C,2,6,NQ,288.0,288.0,288,NQ,543.4,543.4,543.4,1209.6,1209.6,1209.5999348958333
Grown Steer,500-600,Feeder,C,2,1,-3,312.0,312.0,312,0.5,588.7,588.7,588.7,1622.4,1622.4,1622.4000244140625
Grown Steer,500-600,Feeder,C,3,2,NC,336.0,348.0,342,23.5,622.2,644.4,633.3,1814.4,2018.4,1916.4000244140625
Grown Steer,500-600,Processor,C,3,6,NC,340.0,360.0,350.3333333333333,11.0,618.2,642.9,633.0,1802.0,2088.0,1989.0333251953125
Grown Steer,500-600,Processor,C,4,1,NQ,355.0,355.0,355,NQ,633.9,633.9,633.9,2059.0,2059.0,2059
Grown Steer,600-750,Processor,C,3,2,-3,371.0,371.0,371,53.4,662.5,662.5,662.5,2300.2,2300.2,2300.199951171875
Grown Steer,600-750,Processor,C,4,20,17,340.0,387.0,383.95,65.6,618.2,691.1,686.2,2261.0,2631.6,2495.322509765625
Grown Steer,750+,Processor,C,4,10,5,346.0,396.0,386,101.0,617.9,707.1,689.3,2716.1,3247.2,3140.97998046875
Grown Heifer,0-540,Feeder,C,2,38,-17,300.0,340.0,317.8157894736842,10.5,576.9,653.8,613.7,1206.2,1496.0,1344.1802593030427
Grown Heifer,0-540,Feeder,C,3,8,NQ,320.0,320.0,320,NQ,592.6,592.6,592.6,1472.0,1472.0,1472
Grown Heifer,0-540,Feeder,D,2,22,-29,286.0,310.0,305.1818181818182,5.3,572.0,643.8,627.8,1189.0,1534.5,1336.368241743608
Grown Heifer,0-540,Processor,C,3,3,-5,330.0,340.0,333.3333333333333,22.0,600.0,618.2,606.1,1765.5,1785.0,1772
Grown Heifer,0-540,Processor,D,1,4,NQ,140.0,272.0,239,NQ,311.1,578.7,511.8,399.0,1128.8,946.3500366210938
Grown Heifer,0-540,Processor,D,2,12,10,250.0,295.0,268.75,-8.8,543.5,614.6,573.1,1137.5,1283.3,1198.2291666666667
Grown Heifer,0-540,Processor,D,3,20,5,276.0,328.0,295.7,8.6,581.1,613.3,606.0,993.6,1685.4,1265.07998046875
Grown Heifer,0-540,Restocker,D,1,7,3,230.0,230.0,230,80.0,511.1,511.1,511.1,736.0,736.0,736
Grown Heifer,0-540,Restocker,D,2,38,17,228.0,312.0,276.2631578947368,19.3,456.0,663.8,594.9,855.0,1128.0,1007.6842265881991
Grown Heifer,540+,Processor,C,3,14,4,326.0,358.0,345.64285714285717,-1.2,603.7,663.0,638.4,1825.6,2059.0,1953.3142787388392
Grown Heifer,540+,Processor,C,4,4,NQ,350.0,350.0,350,NQ,636.4,636.4,636.4,2170.0,2170.0,2170
Grown Heifer,540+,Processor,D,3,15,6,315.0,350.0,330,-6.2,583.3,636.4,608.0,1771.3,2030.0,1879.6666666666667
Cows,0-400,Processor,D,1,4,-35,220.0,220.0,220,31.2,488.9,488.9,488.9,836.0,836.0,836
Cows,0-400,Processor,D,2,15,NQ,275.0,275.0,275,NQ,585.1,585.1,585.1,1045.0,1045.0,1045
