Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Not Selected
Report Date: 
Comparison Date: Date not set
Please complete selections
Commentary


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,330-400,Feeder,C,1,23,21,305.0,326.0,318.7826086956522,-18.2,598.0,626.9,616.0,1082.8,1143.1,1121.756496263587
Yearling Steer,330-400,Feeder,C,2,2,-15,335.0,335.0,335,-7.4,632.1,632.1,632.1,1289.8,1289.8,1289.75
Yearling Steer,330-400,Feeder,C,3,2,NQ,355.0,355.0,355,NQ,669.8,669.8,669.8,1416.4,1416.4,1416.449951171875
Yearling Steer,330-400,Feeder,D,1,5,NQ,300.0,300.0,300,NQ,588.2,588.2,588.2,1065.0,1065.0,1065
Yearling Steer,330-400,Feeder,D,2,10,NQ,299.0,299.0,299,NQ,575.0,575.0,575.0,1151.2,1151.2,1151.15
Yearling Steer,330-400,Processor,C,2,23,16,320.0,345.0,338.5217391304348,8.5,603.8,650.9,638.7,1162.7,1362.8,1273.9326171875
Yearling Heifer,200-280,Restocker,D,1,12,NQ,160.0,160.0,160,NQ,326.5,326.5,326.5,440.0,440.0,440
Yearling Heifer,280-330,Feeder,D,2,11,NQ,260.0,260.0,260,NQ,509.8,509.8,509.8,777.4,777.4,777.4000355113636
Yearling Heifer,280-330,Processor,C,2,9,NQ,312.0,312.0,312,NQ,588.7,588.7,588.7,1014.0,1014.0,1014
Yearling Heifer,280-330,Restocker,D,1,11,NQ,229.0,229.0,229,NQ,458.0,458.0,458.0,652.7,652.7,652.6500355113636
Yearling Heifer,330-400,Feeder,C,1,12,NQ,328.0,328.0,328,NQ,630.8,630.8,630.8,1148.0,1148.0,1148
Yearling Heifer,330-400,Feeder,D,2,49,-1,250.0,310.0,287.0204081632653,-21.2,490.2,596.2,556.6,862.5,1085.0,1005.2530691964286
Yearling Heifer,330-400,Processor,C,3,24,-3,340.0,370.0,367.5,-7.3,641.5,698.1,693.4,1173.0,1461.5,1422.0416666666667
Yearling Heifer,330-400,Processor,D,2,11,NQ,310.0,315.0,310.90909090909093,NQ,596.2,605.8,597.9,1069.5,1086.8,1072.6363636363637
Yearling Heifer,330-400,Restocker,D,1,10,NQ,218.0,218.0,218,NQ,436.0,436.0,436.0,795.7,795.7,795.7
Yearling Heifer,330-400,Restocker,D,2,6,NQ,244.0,244.0,244,NQ,478.4,478.4,478.4,841.8,841.8,841.7999674479166
Yearling Heifer,400+,Processor,C,3,6,-4,330.0,360.0,339.1666666666667,-32.8,622.6,679.2,637.9,1369.5,1562.0,1422.3333333333333
Yearling Heifer,400+,Processor,D,3,4,NQ,320.0,320.0,320,NQ,615.4,615.4,615.4,1328.0,1328.0,1328
Vealer Steer,200-280,Processor,C,1,6,NQ,255.0,255.0,255,NQ,481.1,481.1,481.1,675.8,675.8,675.75
Vealer Steer,280-330,Feeder,B,1,4,NQ,383.0,383.0,383,NQ,709.3,709.3,709.3,1225.6,1225.6,1225.5999755859375
Vealer Steer,280-330,Processor,B,1,3,NQ,355.0,388.0,377,NQ,645.5,680.7,669.0,1011.8,1164.0,1113.25
Vealer Steer,280-330,Processor,C,1,2,NC,320.0,368.0,344,-27.0,615.4,694.3,654.9,912.0,1159.2,1035.5999755859375
Vealer Steer,280-330,Processor,C,2,8,NQ,312.0,382.0,351,NQ,577.8,720.8,653.3,920.4,1203.3,1076.4250183105469
Vealer Steer,330+,Processor,B,1,1,NQ,375.0,375.0,375,NQ,681.8,681.8,681.8,1331.3,1331.3,1331.25
Vealer Steer,330+,Processor,C,3,3,NQ,375.0,375.0,375,NQ,694.4,694.4,694.4,1331.3,1331.3,1331.25
Vealer Heifer,200-280,Processor,C,1,2,NQ,230.0,230.0,230,NQ,434.0,434.0,434.0,540.5,540.5,540.5
Vealer Heifer,280-330,Feeder,B,1,5,NQ,383.0,383.0,383,NQ,709.3,709.3,709.3,1168.2,1168.2,1168.15
Vealer Heifer,280-330,Feeder,D,2,5,NQ,290.0,290.0,290,NQ,568.6,568.6,568.6,913.5,913.5,913.5
Vealer Heifer,280-330,Processor,B,1,1,NQ,350.0,350.0,350,NQ,648.1,648.1,648.1,1032.5,1032.5,1032.5
Vealer Heifer,280-330,Processor,C,2,16,10,305.0,398.0,329.8125,28.1,575.5,750.9,622.3,915.0,1194.0,1036.0093688964844
Vealer Heifer,280-330,Restocker,C,2,5,NQ,314.0,314.0,314,NQ,603.8,603.8,603.8,957.7,957.7,957.7
Vealer Heifer,330+,Processor,C,2,2,NQ,342.0,374.0,358,NQ,633.3,705.7,669.5,1214.1,1290.3,1252.2000122070312
Manufacturing Steer,0-540,Dairy,D,1,31,9,238.0,241.0,239.5483870967742,-65.5,489.8,495.8,492.8,964.0,1164.0,1095.7290511592741
Manufacturing Steer,540+,Dairy,D,1,12,-46,287.0,287.0,287,-23.7,585.7,585.7,585.7,1578.5,1578.5,1578.5
Manufacturing Steer,540+,Dairy,D,2,47,40,273.0,290.0,282.8085106382979,-64.2,535.3,581.6,557.1,1595.0,1734.3,1651.9395570146276
Manufacturing Steer,540+,Dairy,D,3,7,-6,334.0,334.0,334,-1.0,642.3,642.3,642.3,2087.5,2087.5,2087.5
Grown Steer,0-400,Feeder,D,1,12,NQ,326.0,326.0,326,NQ,639.2,639.2,639.2,1304.0,1304.0,1304
Grown Steer,0-400,Processor,C,2,3,NQ,311.0,311.0,311,NQ,598.1,598.1,598.1,1244.0,1244.0,1244
Grown Steer,400-500,Feeder,C,1,12,NC,338.0,338.0,338,18.0,650.0,650.0,650.0,1571.7,1571.7,1571.6998697916667
Grown Steer,400-500,Feeder,C,2,3,-2,330.0,330.0,330,-14.0,634.6,634.6,634.6,1485.0,1485.0,1485
Grown Steer,400-500,Feeder,C,3,24,NQ,360.0,360.0,360,NQ,692.3,692.3,692.3,1638.0,1728.0,1683
Grown Steer,400-500,Feeder,D,1,5,NQ,357.0,357.0,357,NQ,714.0,714.0,714.0,1481.6,1481.6,1481.55
Grown Steer,400-500,Processor,B,1,3,NQ,365.0,365.0,365,NQ,663.6,663.6,663.6,1733.8,1733.8,1733.75
Grown Steer,400-500,Processor,C,2,6,NQ,350.0,355.0,352.5,NQ,660.4,669.8,665.1,1575.0,1686.3,1630.625
Grown Steer,400-500,Processor,C,3,30,8,342.0,360.0,353.46666666666664,-4.9,645.3,679.2,666.9,1539.0,1620.0,1590.6
Grown Steer,400-500,Processor,C,4,7,NQ,345.0,345.0,345,NQ,676.5,676.5,676.5,1466.3,1466.3,1466.25
Grown Steer,400-500,Processor,D,2,12,-4,312.0,312.0,312,-13.0,611.8,611.8,611.8,1450.8,1450.8,1450.8001302083333
Grown Steer,400-500,Restocker,C,2,8,NQ,330.0,330.0,330,NQ,634.6,634.6,634.6,1485.0,1485.0,1485
Grown Steer,500-600,Processor,C,3,22,-27,367.0,370.0,368.6363636363636,4.7,685.2,692.5,688.5,1942.5,2018.5,1977.0454545454545
Grown Steer,500-600,Processor,D,1,4,NQ,311.0,311.0,311,NQ,622.0,622.0,622.0,1710.5,1710.5,1710.5
Grown Steer,500-600,Processor,D,2,12,NQ,308.0,308.0,308,NQ,603.9,603.9,603.9,1586.2,1586.2,1586.1998697916667
Grown Steer,600-750,Processor,C,3,16,NQ,339.0,362.0,356.25,NQ,639.6,670.4,662.7,2226.3,2373.0,2262.97509765625
Grown Steer,600-750,Processor,C,4,47,1,340.0,370.0,358.8085106382979,-11.3,629.6,685.2,664.5,2210.0,2696.9,2383.5701878324467
Grown Steer,750+,Processor,C,4,2,NQ,284.0,284.0,284,NQ,525.9,525.9,525.9,2229.4,2229.4,2229.39990234375
Grown Heifer,0-540,Dairy,D,1,10,NQ,200.0,200.0,200,NQ,416.7,416.7,416.7,700.0,700.0,700
Grown Heifer,0-540,Dairy,E,1,10,NQ,210.0,210.0,210,NQ,437.5,437.5,437.5,934.5,934.5,934.5
Grown Heifer,0-540,Feeder,D,3,7,NQ,288.0,288.0,288,NQ,553.8,553.8,553.8,1310.4,1310.4,1310.3999720982142
