Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Not Selected
Report Date: 
Comparison Date: Date not set
Please complete selections
Commentary


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,280-330,Restocker,C,2,4,-3,320.0,340.0,325,32.9,640.0,680.0,650.0,960.0,1122.0,1000.5
Yearling Steer,330-400,Feeder,C,2,15,6,343.0,365.0,357.4,84.1,686.0,730.0,714.8,1354.8,1412.6,1398.1993489583333
Yearling Steer,330-400,Feeder,C,3,3,-2,341.0,341.0,341,38.2,682.0,682.0,682.0,1364.0,1364.0,1364
Yearling Steer,330-400,Processor,C,2,2,NQ,310.0,310.0,310,NQ,620.0,620.0,620.0,1162.5,1162.5,1162.5
Yearling Steer,330-400,Processor,C,3,1,-3,333.0,333.0,333,-20.3,666.0,666.0,666.0,1248.8,1248.8,1248.75
Yearling Steer,330-400,Restocker,C,2,9,-7,275.0,357.0,334.77777777777777,41.5,550.0,714.0,669.6,948.8,1254.0,1191.8277723524307
Yearling Steer,330-400,Restocker,C,3,2,NC,300.0,349.0,324.5,29.5,600.0,698.0,649.0,1005.0,1204.1,1104.5250244140625
Yearling Steer,400+,Feeder,C,2,8,3,290.0,328.0,317.5,3.5,580.0,656.0,635.0,1189.0,1504.0,1350.5
Yearling Steer,400+,Feeder,C,3,2,1,300.0,300.0,300,NC,600.0,600.0,600.0,1251.0,1251.0,1251
Yearling Steer,400+,Restocker,C,2,6,NQ,330.0,330.0,330,NQ,660.0,660.0,660.0,1353.0,1353.0,1353
Yearling Heifer,280-330,Restocker,C,2,1,-23,300.0,300.0,300,56.0,600.0,600.0,600.0,945.0,945.0,945
Yearling Heifer,330-400,Feeder,C,2,7,NQ,260.0,280.0,277.14285714285717,NQ,520.0,560.0,554.3,897.0,1083.6,1056.9428013392858
Yearling Heifer,330-400,Processor,C,2,1,-2,359.0,359.0,359,105.0,718.0,718.0,718.0,1346.3,1346.3,1346.25
Yearling Heifer,330-400,Processor,C,3,1,-10,393.0,393.0,393,28.2,786.0,786.0,786.0,1493.4,1493.4,1493.4000244140625
Yearling Heifer,330-400,Restocker,C,2,8,-2,220.0,280.0,257.5,5.3,440.0,560.0,515.0,792.0,1036.0,921.1499938964844
Yearling Heifer,330-400,Restocker,C,3,6,-1,300.0,300.0,300,53.9,600.0,600.0,600.0,1071.0,1071.0,1071
Yearling Heifer,400+,Feeder,C,2,2,NQ,280.0,280.0,280,NQ,560.0,560.0,560.0,1148.0,1148.0,1148
Yearling Heifer,400+,Feeder,C,3,1,NQ,310.0,310.0,310,NQ,620.0,620.0,620.0,1333.0,1333.0,1333
Yearling Heifer,400+,Processor,C,3,1,-5,340.0,340.0,340,-10.8,680.0,680.0,680.0,1411.0,1411.0,1411
Vealer Steer,0-200,Restocker,C,2,3,NQ,251.0,251.0,251,NQ,502.0,502.0,502.0,479.4,479.4,479.4099934895833
Vealer Steer,200-280,Restocker,C,2,22,20,287.0,333.0,302.77272727272725,35.8,574.0,666.0,605.5,611.3,810.0,676.0990878018466
Vealer Steer,280-330,Restocker,C,2,7,-26,300.0,330.0,321.42857142857144,-37.0,600.0,660.0,642.9,870.0,995.2,953.8714425223214
Vealer Steer,280-330,Restocker,C,3,1,-19,349.0,349.0,349,-11.6,698.0,698.0,698.0,1081.9,1081.9,1081.9000244140625
Vealer Heifer,200-280,Processor,C,2,4,NQ,251.0,251.0,251,NQ,502.0,502.0,502.0,572.3,572.3,572.280029296875
Vealer Heifer,200-280,Restocker,C,2,19,11,200.0,205.0,203.73684210526315,-29.3,400.0,410.0,407.5,436.6,480.0,447.8705283717105
Vealer Heifer,200-280,Restocker,C,3,1,-2,230.0,230.0,230,49.0,460.0,460.0,460.0,552.0,552.0,552
Vealer Heifer,280-330,Processor,C,2,4,NQ,317.0,317.0,317,NQ,634.0,634.0,634.0,992.2,992.2,992.2100219726562
Vealer Heifer,280-330,Processor,C,3,2,-1,333.0,369.0,351,-48.0,666.0,738.0,702.0,949.0,1199.3,1074.1499938964844
Vealer Heifer,280-330,Restocker,C,2,8,-23,260.0,280.0,267.5,9.5,520.0,560.0,535.0,761.8,910.0,817.375
Vealer Heifer,280-330,Restocker,C,3,3,NQ,280.0,280.0,280,NQ,560.0,560.0,560.0,798.0,887.6,857.7333170572916
Manufacturing Steer,540+,Processor,C,3,4,2,320.0,339.0,328.25,25.8,640.0,678.0,656.5,2406.9,2534.3,2472.8499755859375
Grown Steer,400-500,Feeder,C,2,3,NC,300.0,300.0,300,-35.0,600.0,600.0,600.0,1350.0,1470.0,1430
Grown Steer,400-500,Processor,C,2,2,NQ,360.0,360.0,360,NQ,720.0,720.0,720.0,1800.0,1800.0,1800
Grown Steer,500-600,Processor,C,2,9,6,280.0,320.0,315.55555555555554,-17.8,560.0,640.0,631.1,1680.0,1868.8,1847.822265625
Grown Steer,600-750,Feeder,C,2,1,NQ,300.0,300.0,300,NQ,600.0,600.0,600.0,1815.0,1815.0,1815
Grown Steer,600-750,Processor,C,3,1,NQ,360.0,360.0,360,NQ,720.0,720.0,720.0,2340.0,2340.0,2340
Grown Heifer,0-540,Dairy,D,2,5,NQ,100.0,209.0,143.6,NQ,212.8,444.7,305.5,408.0,1045.0,662.8
Grown Heifer,0-540,Feeder,C,2,2,NQ,270.0,270.0,270,NQ,540.0,540.0,540.0,1255.5,1282.5,1269
Grown Heifer,0-540,Feeder,C,3,4,2,320.0,330.0,327.5,62.5,640.0,660.0,655.0,1520.0,1574.1,1560.574951171875
Grown Heifer,0-540,Feeder,D,2,1,NQ,237.0,237.0,237,NQ,504.3,504.3,504.3,1019.1,1019.1,1019.0999755859375
Grown Heifer,0-540,Processor,C,3,7,5,330.0,350.0,343.85714285714283,16.4,660.0,700.0,687.7,1551.0,1767.5,1678.6928536551338
Grown Heifer,0-540,Processor,D,2,1,NQ,240.0,240.0,240,NQ,480.0,480.0,480.0,1224.0,1224.0,1224
Grown Heifer,540+,Dairy,D,2,1,NQ,160.0,160.0,160,NQ,340.4,340.4,340.4,896.0,896.0,896
Grown Heifer,540+,Processor,C,3,10,8,305.0,360.0,335,0.5,610.0,720.0,670.0,1708.0,2424.8,2113.735009765625
Cows,0-400,Dairy,D,2,1,NQ,60.0,60.0,60,NQ,127.7,127.7,127.7,213.0,213.0,213
Cows,0-400,Processor,D,2,2,-2,120.0,150.0,135,-56.5,255.3,319.1,287.2,468.0,495.0,481.5
Cows,400-520,Dairy,D,2,5,-11,100.0,170.0,126,-84.3,212.8,361.7,268.1,430.0,884.0,552.960009765625
Cows,400-520,Processor,C,2,19,10,220.0,266.0,235.6315789473684,-2.5,440.0,532.0,471.3,950.3,1351.3,1083.7520880448192
Cows,400-520,Processor,D,2,23,-17,157.0,260.0,216.17391304347825,-19.8,334.0,553.2,459.9,765.5,1240.2,996.8912990404212
Cows,400-520,Restocker,D,2,2,NQ,180.0,180.0,180,NQ,383.0,383.0,383.0,792.0,792.0,792
