Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Not Selected
Report Date: 
Comparison Date: Date not set
Please complete selections
Commentary


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,200-280,Dairy,D,2,10,NQ,132.0,132.0,132,NQ,280.9,280.9,280.9,336.6,336.6,336.6
Yearling Steer,280-330,Processor,C,2,5,NQ,296.0,296.0,296,NQ,592.0,592.0,592.0,888.0,888.0,888
Yearling Steer,280-330,Restocker,D,2,4,NQ,128.0,128.0,128,NQ,272.3,272.3,272.3,381.4,381.4,381.44000244140625
Yearling Steer,330-400,Processor,C,2,34,32,220.0,318.0,286.52941176470586,60.5,440.0,636.0,573.1,781.0,1264.0,1064.132360121783
Yearling Steer,330-400,Processor,C,3,3,2,334.0,366.0,355.3333333333333,91.3,668.0,732.0,710.7,1285.9,1456.7,1399.7533772786458
Yearling Steer,400+,Processor,C,2,8,NQ,268.0,314.0,302.5,NQ,536.0,628.0,605.0,1139.0,1303.1,1262.074951171875
Yearling Steer,400+,Processor,C,3,12,3,256.0,308.0,293.3333333333333,15.1,512.0,616.0,586.7,1062.4,1386.0,1300.2333374023438
Yearling Steer,400+,Restocker,C,2,7,NQ,244.0,270.0,262.57142857142856,NQ,488.0,540.0,525.1,1093.5,1098.0,1094.7857142857142
Yearling Heifer,280-330,Restocker,D,2,20,NQ,140.0,178.0,154.5,NQ,297.9,378.7,328.7,417.2,534.0,468.1
Yearling Heifer,330-400,Processor,C,2,12,NQ,246.0,270.0,257.6666666666667,NQ,492.0,540.0,515.3,873.3,1039.5,958.8833312988281
Yearling Heifer,330-400,Processor,C,3,4,-10,276.0,276.0,276,28.3,552.0,552.0,552.0,1015.7,1015.7,1015.6799926757812
Yearling Heifer,330-400,Restocker,D,2,3,-1,190.0,190.0,190,56.0,404.3,404.3,404.3,636.5,636.5,636.5
Yearling Heifer,400+,Processor,C,2,3,NQ,272.0,272.0,272,NQ,544.0,544.0,544.0,1101.6,1101.6,1101.5999348958333
Yearling Heifer,400+,Processor,C,3,1,NC,260.0,260.0,260,-8.0,520.0,520.0,520.0,1157.0,1157.0,1157
Vealer Steer,280-330,Processor,C,2,4,NQ,300.0,300.0,300,NQ,600.0,600.0,600.0,894.0,894.0,894
Vealer Steer,280-330,Restocker,C,2,10,NQ,290.0,296.0,291.2,NQ,580.0,592.0,582.4,843.6,899.0,879.2199951171875
Vealer Steer,280-330,Restocker,C,3,2,NQ,280.0,280.0,280,NQ,560.0,560.0,560.0,840.0,840.0,840
Vealer Heifer,200-280,Restocker,D,2,9,NQ,190.0,190.0,190,NQ,404.3,404.3,404.3,513.0,513.0,513
Vealer Heifer,280-330,Processor,C,2,8,1,200.0,260.0,223,-57.0,400.0,520.0,446.0,570.0,741.0,635.5499877929688
Vealer Heifer,280-330,Restocker,C,2,4,NQ,250.0,250.0,250,NQ,500.0,500.0,500.0,712.5,712.5,712.5
Vealer Heifer,330+,Processor,C,3,2,1,280.0,302.0,291,43.0,560.0,604.0,582.0,1064.0,1087.2,1075.5999755859375
Grown Steer,400-500,Dairy,D,2,4,NQ,160.0,160.0,160,NQ,340.4,340.4,340.4,792.0,792.0,792
Grown Steer,400-500,Processor,C,2,15,NQ,260.0,300.0,292,NQ,520.0,600.0,584.0,1287.0,1455.0,1397.4
Grown Steer,400-500,Processor,C,3,2,-10,252.0,268.0,260,-12.8,504.0,536.0,520.0,1192.6,1260.0,1226.2999877929688
Grown Steer,500-600,Dairy,D,2,4,NQ,180.0,194.0,183.5,NQ,360.0,388.0,367.0,1035.0,1164.0,1067.25
Grown Steer,500-600,Processor,C,3,1,-11,270.0,270.0,270,4.5,540.0,540.0,540.0,1579.5,1579.5,1579.5
Grown Heifer,0-540,Processor,C,3,6,-8,238.0,250.0,246,-2.6,476.0,500.0,492.0,1137.5,1213.8,1162.933349609375
Grown Heifer,0-540,Processor,C,4,2,NC,230.0,230.0,230,-18.0,460.0,460.0,460.0,1127.0,1184.5,1155.75
Grown Heifer,540+,Processor,C,4,2,NQ,232.0,258.0,245,NQ,464.0,516.0,490.0,1450.0,1548.0,1499
Cows,0-400,Processor,D,2,3,NQ,176.0,176.0,176,NQ,374.5,374.5,374.5,704.0,704.0,704
Cows,400-520,Processor,C,2,7,-3,176.0,206.0,184.57142857142858,2.0,352.0,412.0,369.1,800.8,1030.0,866.2857142857143
Cows,520+,Processor,C,2,1,-9,180.0,180.0,180,-17.0,360.0,360.0,360.0,945.0,945.0,945
Cows,520+,Processor,C,3,1,-15,164.0,164.0,164,-60.6,328.0,328.0,328.0,984.0,984.0,984
Cows,520+,Processor,C,4,3,-14,258.0,258.0,258,44.6,516.0,516.0,516.0,1741.5,1741.5,1741.5
Bulls,0-450,Processor,C,2,11,NQ,170.0,200.0,180.9090909090909,NQ,361.7,425.5,384.9,680.0,796.0,722.1818181818181
Bulls,0-450,Processor,D,2,26,NQ,140.0,200.0,168,NQ,297.9,425.5,357.4,525.0,600.6,575.5692232572115
Bulls,0-450,Restocker,D,2,13,NQ,200.0,200.0,200,NQ,425.5,425.5,425.5,490.0,570.0,526.9230769230769
Bulls,450-600,Processor,C,2,2,NQ,120.0,220.0,170,NQ,240.0,440.0,340.0,660.0,1067.0,863.5
Bulls,600+,Processor,C,3,8,6,200.0,246.0,226.5,6.5,400.0,492.0,453.0,1600.0,2440.0,1932.0500030517578
