Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Not Selected
Report Date: 
Comparison Date: Date not set
Please complete selections
Commentary


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,200-280,Restocker,C,2,3,NQ,268.0,330.0,288.6666666666667,NQ,536.0,634.6,568.9,737.0,907.5,793.8333333333334
Yearling Steer,200-280,Restocker,D,2,12,NQ,290.0,334.0,319.3333333333333,NQ,580.0,668.0,638.7,696.0,885.1,822.066650390625
Yearling Steer,280-330,Feeder,C,2,9,NQ,356.0,356.0,356,NQ,684.6,684.6,684.6,1174.8,1174.8,1174.800021701389
Yearling Steer,280-330,Restocker,C,2,21,-120,308.0,405.0,364.76190476190476,-24.1,616.0,778.8,706.0,924.0,1215.0,1126.8476097470239
Yearling Steer,330-400,Feeder,C,2,131,-46,350.0,389.0,372.5496183206107,8.3,673.1,748.1,716.4,1199.3,1512.0,1374.6599251550572
Yearling Steer,330-400,Processor,C,2,1,NQ,390.0,390.0,390,NQ,722.2,722.2,722.2,1560.0,1560.0,1560
Yearling Steer,330-400,Restocker,C,2,9,-53,292.0,400.0,367.1111111111111,-15.5,561.5,769.2,706.0,1022.0,1380.0,1265.888888888889
Yearling Steer,400+,Feeder,C,2,168,-75,355.0,388.0,378.60714285714283,10.4,682.7,746.2,728.1,1526.5,1828.4,1680.3029727027529
Yearling Steer,400+,Feeder,C,3,7,-28,368.0,374.0,373.14285714285717,17.3,681.5,692.6,691.0,1776.5,1950.4,1801.3428606305804
Yearling Steer,400+,Processor,C,2,3,1,320.0,385.0,341.6666666666667,-26.3,615.4,740.4,657.1,1600.0,1694.0,1631.3333333333333
Yearling Steer,400+,Processor,C,3,13,-6,355.0,385.0,364.84615384615387,10.0,633.9,713.0,666.6,1617.0,1881.5,1841.5
Yearling Heifer,200-280,Feeder,C,2,7,NQ,280.0,280.0,280,NQ,538.5,538.5,538.5,770.0,770.0,770
Yearling Heifer,200-280,Processor,C,2,1,NQ,266.0,266.0,266,NQ,511.5,511.5,511.5,744.8,744.8,744.7999877929688
Yearling Heifer,200-280,Restocker,C,2,23,NQ,264.0,285.0,274.17391304347825,NQ,507.7,548.1,527.3,726.0,783.8,753.9782608695652
Yearling Heifer,280-330,Feeder,C,2,32,25,270.0,320.0,304.3125,-0.7,519.2,615.4,585.2,841.0,1024.0,950.1750030517578
Yearling Heifer,280-330,Processor,C,3,1,NQ,302.0,302.0,302,NQ,580.8,580.8,580.8,936.2,936.2,936.2000122070312
Yearling Heifer,280-330,Restocker,C,2,15,14,280.0,326.0,304.53333333333336,4.5,538.5,626.9,585.6,840.0,978.0,921.0666666666667
Yearling Heifer,330-400,Feeder,C,2,133,49,324.0,366.0,345.796992481203,21.6,623.1,703.8,665.0,1152.6,1335.9,1254.1646792763158
Yearling Heifer,330-400,Feeder,C,3,29,NQ,326.0,366.0,356.0689655172414,NQ,626.9,703.8,677.7,1238.8,1390.8,1338.8690143453664
Yearling Heifer,330-400,Processor,C,2,3,-7,264.0,302.0,276.6666666666667,9.7,507.7,580.8,532.1,963.6,1057.0,994.7333170572916
Yearling Heifer,330-400,Processor,C,3,3,NQ,330.0,330.0,330,NQ,622.6,634.6,630.6,1138.5,1320.0,1199
Yearling Heifer,330-400,Restocker,C,2,14,-15,280.0,335.0,323.2142857142857,-6.3,538.5,644.2,621.6,938.0,1139.0,1095.9285714285713
Yearling Heifer,400+,Feeder,C,2,5,-10,341.0,341.0,341,20.0,655.8,655.8,655.8,1398.1,1398.1,1398.1
Yearling Heifer,400+,Feeder,C,3,57,-36,285.0,366.0,341,16.2,537.7,690.6,650.7,1254.0,1610.4,1493.1850800095942
Yearling Heifer,400+,Processor,C,3,27,19,285.0,355.0,344.77777777777777,14.9,537.7,669.8,650.5,1333.0,1686.3,1524.0981490523727
Vealer Steer,200-280,Restocker,C,2,29,17,382.0,470.0,442.6896551724138,67.7,734.6,903.8,851.3,987.0,1050.5,1006.7068965517242
Vealer Steer,280-330,Restocker,C,2,43,NQ,444.0,460.0,451.4418604651163,NQ,853.8,884.6,868.2,1311.0,1420.8,1369.7302416424418
Vealer Heifer,200-280,Restocker,C,2,49,38,300.0,384.0,356,60.0,576.9,738.5,684.6,705.0,864.0,845.2857142857143
Manufacturing Steer,0-540,Processor,C,3,12,NQ,288.0,288.0,288,NQ,533.3,533.3,533.3,1526.4,1526.4,1526.4000651041667
Manufacturing Steer,540+,Dairy,D,2,20,-8,233.0,233.0,233,21.6,466.0,466.0,466.0,1281.5,1281.5,1281.5
Manufacturing Steer,540+,Processor,C,3,8,NQ,296.0,296.0,296,NQ,548.1,548.1,548.1,1657.6,1657.6,1657.5999755859375
Grown Steer,400-500,Feeder,C,2,5,-21,302.0,340.0,317.2,-1.7,580.8,653.8,610.0,1464.7,1615.0,1524.819921875
Grown Steer,400-500,Processor,C,2,11,NQ,285.0,285.0,285,NQ,548.1,548.1,548.1,1311.0,1311.0,1311
Grown Steer,500-600,Feeder,C,3,5,-17,330.0,330.0,330,-12.8,611.1,611.1,611.1,1815.0,1815.0,1815
Grown Steer,500-600,Processor,C,3,22,-5,305.0,340.0,312.6818181818182,-19.4,564.8,629.6,579.0,1708.0,1972.0,1800.459073153409
Grown Steer,600-750,Processor,C,3,16,NQ,312.0,312.0,312,NQ,577.8,577.8,577.8,1965.6,1965.6,1965.5999755859375
Grown Steer,600-750,Processor,C,4,1,NQ,310.0,310.0,310,NQ,574.1,574.1,574.1,1891.0,1891.0,1891
Grown Heifer,0-540,Feeder,C,3,5,-23,325.0,326.0,325.2,4.8,613.2,626.9,616.0,1511.3,1548.5,1518.7
Grown Heifer,0-540,Feeder,D,2,2,-21,242.0,242.0,242,-18.9,484.0,484.0,484.0,871.2,871.2,871.2000122070312
Grown Heifer,0-540,Processor,C,3,8,-25,280.0,325.0,305.875,11.3,538.5,613.2,578.4,1344.0,1679.4,1478.4875030517578
Grown Heifer,0-540,Processor,C,5,3,NQ,270.0,270.0,270,NQ,519.2,519.2,519.2,1350.0,1350.0,1350
Grown Heifer,0-540,Processor,D,3,12,8,250.0,290.0,276,-1.0,490.2,568.6,541.2,1000.0,1400.0,1292.9166666666667
Grown Heifer,0-540,Restocker,D,2,9,NQ,275.0,275.0,275,NQ,550.0,550.0,550.0,1168.8,1168.8,1168.75
Grown Heifer,540+,Processor,C,3,10,9,315.0,315.0,315,15.0,594.3,594.3,594.3,1890.0,1890.0,1890
Grown Heifer,540+,Processor,C,4,2,-8,310.0,311.0,310.5,13.0,584.9,586.8,585.8,1705.0,1866.0,1785.5
Grown Heifer,540+,Processor,C,5,1,NQ,300.0,300.0,300,NQ,576.9,576.9,576.9,1770.0,1770.0,1770
Cows,400-520,Feeder,D,2,20,17,255.0,262.0,255.5,-4.5,566.7,582.2,567.8,1074.2,1241.6,1178.3499877929687
Cows,400-520,Processor,D,2,62,10,196.0,267.0,237.2741935483871,-13.3,435.6,593.3,519.2,862.4,1325.0,1094.625006891066
Cows,400-520,Processor,D,3,103,85,230.0,275.0,261.15533980582524,22.4,489.4,564.6,540.9,1058.0,1430.0,1286.3514297633494
Cows,400-520,Processor,D,4,1,NQ,255.0,255.0,255,NQ,510.0,510.0,510.0,1275.0,1275.0,1275
Cows,520+,Processor,D,3,146,60,245.0,288.0,274.35616438356163,10.7,521.3,589.6,562.6,1347.5,1815.8,1571.7664510648544
Cows,520+,Processor,D,4,130,-6,270.0,286.0,279.7076923076923,0.4,540.0,579.2,564.3,1512.5,2137.5,1858.0015296349159
Cows,520+,Processor,D,5,4,NQ,280.0,280.0,280,NQ,560.0,560.0,560.0,2072.0,2072.0,2072
Calves,80+,Restocker,C,1,18,NQ,310.0,404.0,362.22222222222223,NQ,596.2,776.9,696.6,279.0,343.4,314.77777777777777
Bulls,0-450,Processor,C,2,20,14,220.0,288.0,268.4,10.4,423.1,553.8,506.4,768.0,1201.2,1034.325
Bulls,450-600,Processor,C,2,6,-22,267.0,286.0,276.5,12.0,494.4,529.6,512.0,1430.0,1468.5,1449.25
Bulls,600+,Processor,B,2,4,-6,265.0,280.0,272.5,8.7,473.2,500.0,486.6,2067.0,2380.0,2249.625
Bulls,600+,Processor,B,3,4,-1,270.0,275.0,273,0.6,482.1,491.1,487.5,2282.5,2557.5,2456.5
Bulls,600+,Processor,C,2,12,-19,245.0,262.0,252.75,4.4,453.7,476.4,467.3,1512.8,2174.6,1797.3500162760417
