Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Not Selected
Report Date: 
Comparison Date: Date not set
Please complete selections
Commentary


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,280-330,Feeder,C,3,15,NQ,365.0,365.0,365,NQ,701.9,701.9,701.9,1189.9,1189.9,1189.9
Yearling Steer,330-400,Feeder,B,2,6,NQ,340.0,340.0,340,NQ,680.0,680.0,680.0,1264.8,1264.8,1264.800048828125
Yearling Steer,330-400,Feeder,C,3,28,-4,350.0,362.0,356.42857142857144,-12.3,673.1,696.2,685.4,1350.3,1372.0,1360.3535853794642
Yearling Steer,400+,Feeder,C,3,19,-6,336.0,366.0,349.57894736842104,24.5,634.0,690.6,659.6,1458.2,1580.0,1531.8726356907894
Yearling Heifer,330-400,Feeder,B,3,13,2,308.0,356.0,344.9230769230769,48.4,592.3,684.6,663.3,1115.0,1263.8,1229.4522986778845
Yearling Heifer,330-400,Feeder,C,3,44,2,318.0,360.0,349.72727272727275,20.3,611.5,692.3,672.6,1151.2,1299.6,1235.0254905007102
Yearling Heifer,330-400,Restocker,B,2,9,NQ,292.0,292.0,292,NQ,584.0,584.0,584.0,984.0,984.0,984.0399305555555
Yearling Heifer,330-400,Restocker,C,3,5,NQ,345.0,345.0,345,NQ,663.5,663.5,663.5,1190.3,1190.3,1190.25
Yearling Heifer,400+,Feeder,B,3,7,-6,302.0,304.0,302.2857142857143,-27.7,569.8,573.6,570.4,1253.3,1504.8,1289.2286202566963
Yearling Heifer,400+,Restocker,C,3,7,NQ,318.0,332.0,324,NQ,611.5,638.5,623.1,1338.8,1414.3,1371.154296875
Vealer Steer,0-200,Restocker,C,2,30,NQ,350.0,388.0,369.46666666666664,NQ,729.2,776.0,750.6,605.5,756.6,692.17998046875
Vealer Steer,200-280,Feeder,C,3,24,9,396.0,414.0,407.25,9.3,761.5,796.2,783.2,1093.0,1146.8,1126.5975341796875
Vealer Steer,200-280,Restocker,C,2,53,30,322.0,390.0,382.6792452830189,25.8,644.0,780.0,765.4,838.5,857.5,848.7947099793632
Vealer Steer,200-280,Restocker,C,3,32,NQ,380.0,410.0,393.125,NQ,730.8,788.5,756.0,1045.0,1107.0,1079.25
Vealer Steer,280-330,Feeder,B,3,95,24,342.0,410.0,386.42105263157896,8.1,657.7,788.5,743.1,1032.8,1332.5,1230.2189350328947
Vealer Steer,280-330,Feeder,C,3,144,77,378.0,410.0,399.02777777777777,11.2,726.9,788.5,767.4,1096.2,1329.2,1198.0256924099392
Vealer Steer,280-330,Restocker,C,3,14,NQ,398.0,406.0,402,NQ,765.4,780.8,773.1,1190.0,1238.3,1214.1600864955358
Vealer Steer,330+,Feeder,B,3,149,139,360.0,408.0,395.48993288590606,20.5,692.3,784.6,758.2,1290.2,1560.2,1429.250727506292
Vealer Steer,330+,Feeder,C,3,270,236,360.0,408.0,395.537037037037,13.5,679.2,784.6,755.4,1340.0,1583.7,1479.8082826967593
Vealer Heifer,0-200,Restocker,C,2,14,NQ,268.0,268.0,268,NQ,536.0,536.0,536.0,514.6,514.6,514.5599888392857
Vealer Heifer,200-280,Feeder,B,3,5,NQ,310.0,310.0,310,NQ,596.2,596.2,596.2,861.8,861.8,861.8
Vealer Heifer,200-280,Restocker,B,3,9,NQ,278.0,278.0,278,NQ,534.6,534.6,534.6,772.8,772.8,772.8400065104166
Vealer Heifer,200-280,Restocker,C,2,52,-52,246.0,280.0,266.9230769230769,16.6,492.0,560.0,533.8,629.8,759.0,709.3030724158654
Vealer Heifer,200-280,Restocker,C,3,81,NQ,278.0,338.0,313.55555555555554,NQ,534.6,650.0,603.0,739.5,946.4,814.9664171006945
Vealer Heifer,280-330,Feeder,B,3,33,27,318.0,350.0,340.06060606060606,20.1,611.5,673.1,654.0,995.3,1151.5,1102.5376124526515
Vealer Heifer,280-330,Feeder,C,3,8,-20,332.0,332.0,332,23.6,638.5,638.5,638.5,1075.7,1075.7,1075.6800537109375
Vealer Heifer,280-330,Restocker,C,2,13,4,300.0,300.0,300,-12.0,600.0,600.0,600.0,873.0,873.0,873
Vealer Heifer,280-330,Restocker,C,3,138,49,300.0,348.0,335.2608695652174,18.2,576.9,669.2,644.7,888.0,1120.6,1034.952194435009
Vealer Heifer,330+,Feeder,B,3,69,62,320.0,362.0,356.6376811594203,38.6,603.8,696.2,685.3,1169.5,1424.0,1259.467575294384
Vealer Heifer,330+,Feeder,C,3,4,-8,342.0,342.0,342,20.0,657.7,657.7,657.7,1142.3,1142.3,1142.280029296875
Vealer Heifer,330+,Restocker,C,3,90,-4,356.0,380.0,366.64444444444445,25.7,684.6,730.8,705.1,1209.6,1390.8,1275.4686631944444
Grown Steer,500-600,Feeder,C,3,1,-2,296.0,296.0,296,14.0,569.2,569.2,569.2,1687.2,1687.2,1687.199951171875
Grown Heifer,0-540,Feeder,C,3,28,21,266.0,316.0,281.7142857142857,11.7,511.5,607.7,541.8,1082.6,1516.8,1241.7771780831474
Grown Heifer,0-540,Processor,C,4,1,-6,332.0,332.0,332,50.6,626.4,626.4,626.4,1792.8,1792.8,1792.800048828125
Grown Heifer,540+,Processor,C,4,1,-10,260.0,260.0,260,-30.4,490.6,490.6,490.6,1599.0,1599.0,1599
Cows,0-400,Feeder,D,2,3,-33,176.0,176.0,176,-63.1,366.7,366.7,366.7,628.3,628.3,628.3199869791666
Cows,400-520,Feeder,D,2,10,-7,180.0,224.0,208.4,-16.7,375.0,448.0,421.3,741.6,1090.9,958.0080078125
Cows,400-520,Feeder,D,3,23,21,246.0,254.0,250.2608695652174,4.3,473.1,488.5,481.3,1092.2,1262.5,1162.0617357336957
Cows,400-520,Processor,D,2,1,-6,228.0,228.0,228,49.7,456.0,456.0,456.0,1162.8,1162.8,1162.800048828125
Cows,400-520,Processor,D,3,6,NQ,240.0,242.0,240.33333333333334,NQ,461.5,465.4,462.2,1140.0,1185.8,1147.6333414713542
Cows,520+,Feeder,D,2,17,NQ,226.0,248.0,232.47058823529412,NQ,452.0,496.0,464.9,1285.9,1326.8,1297.9576056985295
Cows,520+,Feeder,D,3,9,NQ,264.0,264.0,264,NQ,507.7,507.7,507.7,1378.1,1378.1,1378.0799696180557
Cows,520+,Processor,D,2,6,3,222.0,222.0,222,32.0,444.0,444.0,444.0,1303.1,1303.1,1303.1399739583333
Cows,520+,Processor,D,3,16,-16,224.0,260.0,237.875,-5.2,430.8,500.0,457.5,1243.0,1638.3,1340.2912826538086
Cows,520+,Processor,D,4,29,-21,240.0,260.0,251.44827586206895,-8.1,452.8,490.6,474.4,1473.2,1756.4,1624.5999629579742
Bulls,0-450,Live Export,C,3,7,-7,210.0,230.0,221.42857142857142,-15.9,388.9,425.9,410.1,861.0,972.9,916.4000069754464
Bulls,450-600,Live Export,C,3,3,-9,198.0,198.0,198,-47.0,360.0,360.0,360.0,1128.6,1128.6,1128.5999348958333
Bulls,600+,Processor,B,3,5,2,230.0,266.0,250,-7.3,383.3,449.1,421.2,1779.2,2766.4,2429.4599609375
Bulls,600+,Processor,C,3,20,-2,228.0,266.0,255.6,1.9,383.3,463.2,441.2,1402.2,2782.0,2170.3630493164064
