Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Not Selected
Report Date: 
Comparison Date: Date not set
Please complete selections
Commentary


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,400+,Processor,D,3,2,NQ,286.0,286.0,286,NQ,529.6,529.6,529.6,1338.5,1338.5,1338.47998046875
Yearling Steer,400+,Restocker,C,2,7,NQ,291.0,291.0,291,NQ,538.9,538.9,538.9,1382.3,1382.3,1382.25
Yearling Heifer,280-330,Restocker,E,1,2,NQ,130.0,130.0,130,NQ,282.6,282.6,282.6,383.5,383.5,383.5
Yearling Heifer,330-400,Restocker,D,2,2,NQ,242.0,242.0,242,NQ,465.4,465.4,465.4,883.3,883.3,883.2999877929688
Yearling Heifer,400+,Processor,D,2,6,NQ,246.0,258.0,248,NQ,473.1,486.8,475.4,1020.9,1070.7,1029.1999918619792
Yearling Heifer,400+,Processor,D,3,3,2,278.0,286.0,283.3333333333333,28.3,514.8,529.6,524.7,1320.5,1344.2,1336.2999674479167
Yearling Heifer,400+,Processor,D,4,3,NQ,235.0,235.0,235,NQ,451.9,451.9,451.9,980.0,980.0,979.9500325520834
Yearling Heifer,400+,Restocker,D,2,30,27,244.0,310.0,298.2,46.2,469.2,596.2,573.5,1073.6,1357.8,1276.7399983723958
Vealer Heifer,330+,Processor,B,2,3,NQ,296.0,296.0,296,NQ,528.6,528.6,528.6,1080.4,1080.4,1080.4000651041667
Manufacturing Steer,540+,Dairy,D,1,10,8,235.0,240.0,236,18.0,489.6,500.0,491.7,1337.2,1356.0,1340.92001953125
Manufacturing Steer,540+,Dairy,D,2,8,NC,256.0,266.0,258.5,1.4,492.3,501.9,494.7,1758.7,2008.3,1821.1150512695312
Manufacturing Steer,540+,Processor,D,3,4,-8,259.0,275.0,271,7.5,479.6,509.3,501.9,1618.8,1875.5,1811.3125
Grown Steer,400-500,Processor,B,3,1,NQ,310.0,310.0,310,NQ,543.9,543.9,543.9,1550.0,1550.0,1550
Grown Steer,400-500,Processor,C,3,3,NQ,295.0,295.0,295,NQ,536.4,536.4,536.4,1436.7,1436.7,1436.6500651041667
Grown Steer,400-500,Restocker,D,3,1,NQ,275.0,275.0,275,NQ,509.3,509.3,509.3,1347.5,1347.5,1347.5
Grown Steer,500-600,Processor,B,3,8,NQ,302.0,318.0,304,NQ,529.8,548.3,532.1,1653.6,1748.6,1736.7074432373047
Grown Steer,500-600,Processor,C,3,1,-7,304.0,304.0,304,15.3,552.7,552.7,552.7,1808.8,1808.8,1808.800048828125
Grown Steer,500-600,Processor,D,3,1,NQ,290.0,290.0,290,NQ,537.0,537.0,537.0,1696.5,1696.5,1696.5
Grown Steer,500-600,Restocker,C,3,2,NQ,255.0,255.0,255,NQ,472.2,472.2,472.2,1313.3,1313.3,1313.25
Grown Steer,600-750,Processor,C,3,6,NQ,284.0,305.0,301.5,NQ,516.4,544.6,539.9,1845.3,1846.0,1845.375
Grown Heifer,0-540,Processor,B,2,3,NQ,290.0,290.0,290,NQ,508.8,508.8,508.8,1566.0,1566.0,1566
Grown Heifer,0-540,Processor,C,3,4,NQ,305.0,305.0,305,NQ,554.5,554.5,554.5,1518.9,1518.9,1518.9000244140625
Grown Heifer,0-540,Processor,D,2,3,NQ,259.0,259.0,259,NQ,539.6,539.6,539.6,1364.9,1364.9,1364.9300130208333
Grown Heifer,0-540,Restocker,D,2,10,4,248.0,248.0,248,-17.3,496.0,496.0,496.0,1230.1,1230.1,1230.07998046875
Grown Heifer,540+,Processor,D,2,3,NQ,260.0,260.0,260,NQ,490.6,490.6,490.6,1957.8,1957.8,1957.8001302083333
Grown Heifer,540+,Processor,D,3,10,9,285.0,290.0,287.5,37.5,527.8,537.0,532.4,1541.8,1647.2,1594.525
Grown Heifer,540+,Processor,D,4,7,NQ,266.0,286.0,273.14285714285717,NQ,500.0,550.0,522.5,1590.7,1972.0,1676.0628487723213
Grown Heifer,540+,Restocker,D,2,2,NQ,250.0,250.0,250,NQ,480.8,480.8,480.8,1420.0,1420.0,1420
Cows,0-400,Dairy,E,1,8,1,72.0,140.0,114.5,4.2,189.5,350.0,289.8,284.4,455.0,391.0249938964844
Cows,0-400,Restocker,E,1,5,-26,193.0,193.0,193,-29.5,459.5,459.5,459.5,772.0,772.0,772
Cows,400-520,Dairy,E,1,12,-2,125.0,210.0,183.33333333333334,1.0,312.5,477.3,427.3,581.3,1043.7,873.5249938964844
Cows,400-520,Processor,D,1,1,-10,204.0,204.0,204,-11.8,453.3,453.3,453.3,907.8,907.8,907.7999877929688
Cows,400-520,Processor,D,2,13,5,228.0,255.0,243.6153846153846,11.6,485.1,531.3,512.2,1138.5,1310.7,1246.9384014423076
Cows,400-520,Processor,D,4,1,NQ,244.0,244.0,244,NQ,488.0,488.0,488.0,1122.4,1122.4,1122.4000244140625
Cows,400-520,Processor,E,1,4,-15,140.0,180.0,150,-54.4,333.3,409.1,352.3,693.0,891.0,742.5
Cows,400-520,Restocker,C,1,4,NQ,246.0,246.0,246,NQ,523.4,523.4,523.4,1266.9,1266.9,1266.9000244140625
Cows,400-520,Restocker,D,1,31,22,218.0,260.0,243.41935483870967,43.3,484.4,577.8,536.8,1031.1,1233.6,1140.496109501008
Cows,400-520,Restocker,D,2,4,-1,232.0,232.0,232,-1.2,493.6,493.6,493.6,1143.8,1143.8,1143.760009765625
Cows,520+,Dairy,D,1,5,-3,226.0,226.0,226,16.0,491.3,491.3,491.3,1274.6,1274.6,1274.6400390625
Cows,520+,Dairy,D,2,22,18,238.0,250.0,247,20.3,495.8,520.8,514.6,1409.0,1787.5,1576.3809037642045
Cows,520+,Dairy,E,1,8,NQ,208.0,208.0,208,NQ,472.7,472.7,472.7,1102.4,1102.4,1102.4000244140625
Cows,520+,Dairy,E,2,2,1,217.0,226.0,221.5,21.5,482.2,491.3,486.8,1204.3,1265.6,1234.9749755859375
Cows,520+,Processor,C,2,1,NC,265.0,265.0,265,5.0,509.6,509.6,509.6,1894.8,1894.8,1894.75
Cows,520+,Processor,C,3,2,NQ,274.0,280.0,277,NQ,507.4,518.5,513.0,1876.0,1931.7,1903.8499755859375
Cows,520+,Processor,D,1,7,1,210.0,235.0,219.14285714285714,1.1,456.5,510.9,477.9,1123.5,1351.6,1214.8357107979912
Cows,520+,Processor,D,2,28,-37,230.0,265.0,248,14.8,479.2,540.8,511.2,1219.0,1574.1,1391.9178510393415
Cows,520+,Processor,D,3,51,7,254.0,290.0,262.54901960784315,13.7,516.0,540.0,528.8,1358.9,1782.0,1521.1217830882354
Cows,520+,Processor,D,4,83,37,264.0,285.0,272.2289156626506,12.8,515.4,550.0,534.8,1625.3,2252.3,1811.0784309111446
Cows,520+,Processor,D,5,4,-3,244.0,265.0,252.25,6.0,471.2,530.0,499.8,1683.6,2192.8,1972.0249938964844
