Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Not Selected
Report Date: 
Comparison Date: Date not set
Please complete selections
Commentary


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,280-330,Feeder,C,2,1,-3,364.0,364.0,364,25.5,700.0,700.0,700.0,1183.0,1183.0,1183
Yearling Steer,280-330,Feeder,C,3,1,NQ,352.0,352.0,352,NQ,664.2,664.2,664.2,1126.4,1126.4,1126.4000244140625
Yearling Steer,280-330,Restocker,C,2,10,-23,340.0,388.0,361.2,3.1,653.8,746.2,694.6,1115.2,1254.5,1164.156005859375
Yearling Steer,330-400,Feeder,B,3,3,NQ,362.0,362.0,362,NQ,683.0,683.0,683.0,1346.6,1346.6,1346.6399739583333
Yearling Steer,330-400,Feeder,C,2,29,28,352.0,386.0,369.7241379310345,19.7,676.9,742.3,711.0,1292.1,1544.0,1383.688969053071
Yearling Steer,330-400,Feeder,C,3,3,-28,354.0,386.0,364.6666666666667,-20.1,667.9,728.3,688.1,1373.5,1505.4,1417.4800211588542
Yearling Steer,330-400,Restocker,C,2,16,NQ,354.0,386.0,365,NQ,680.8,742.3,701.9,1217.8,1424.3,1308.1312561035156
Yearling Steer,400+,Feeder,C,2,9,NQ,392.0,392.0,392,NQ,753.8,753.8,753.8,1736.6,1736.6,1736.5601128472222
Yearling Steer,400+,Feeder,C,3,71,6,330.0,390.0,365.32394366197184,-24.8,622.6,735.8,688.9,1428.0,1891.5,1639.087051606514
Yearling Steer,400+,Processor,C,3,5,-1,338.0,338.0,338,-12.0,625.9,637.7,630.6,1926.6,1960.4,1940.119970703125
Yearling Steer,400+,Processor,C,4,1,NQ,304.0,304.0,304,NQ,563.0,563.0,563.0,1428.8,1428.8,1428.800048828125
Yearling Heifer,280-330,Feeder,C,2,5,3,340.0,340.0,340,-14.0,653.8,653.8,653.8,1074.4,1074.4,1074.4
Yearling Heifer,280-330,Restocker,C,2,5,-4,275.0,340.0,309,-10.3,528.8,653.8,594.2,811.3,1122.0,981.2
Yearling Heifer,280-330,Restocker,C,3,7,NQ,344.0,344.0,344,NQ,661.5,661.5,661.5,1135.2,1135.2,1135.199916294643
Yearling Heifer,330-400,Feeder,B,3,6,NQ,356.0,356.0,356,NQ,671.7,671.7,671.7,1292.3,1292.3,1292.280029296875
Yearling Heifer,330-400,Feeder,C,2,1,-7,310.0,310.0,310,-2.8,596.2,596.2,596.2,1116.0,1116.0,1116
Yearling Heifer,330-400,Feeder,C,3,43,NQ,306.0,356.0,342.4186046511628,NQ,577.4,671.7,649.6,1071.0,1369.1,1291.0785962481832
Yearling Heifer,330-400,Processor,C,3,5,NC,370.0,386.0,381.2,54.8,685.2,714.8,705.9,1408.9,1512.0,1436.3400390625
Yearling Heifer,330-400,Restocker,C,2,3,-33,308.0,308.0,308,-40.1,592.3,592.3,592.3,1025.6,1025.6,1025.6399739583333
Yearling Heifer,330-400,Restocker,C,3,3,NQ,328.0,344.0,338.6666666666667,NQ,618.9,649.1,639.0,1115.2,1255.6,1208.7999674479167
Yearling Heifer,400+,Feeder,C,3,62,61,308.0,338.0,320.3709677419355,-15.6,570.4,637.7,603.8,1302.0,1545.2,1486.813714796497
Yearling Heifer,400+,Processor,C,2,2,NQ,292.0,292.0,292,NQ,561.5,561.5,561.5,1322.8,1322.8,1322.760009765625
Yearling Heifer,400+,Processor,C,3,2,-10,356.0,360.0,358,17.3,659.3,666.7,663.0,1495.2,1638.0,1566.5999755859375
Vealer Steer,0-200,Restocker,C,2,4,2,388.0,388.0,388,118.0,746.2,746.2,746.2,768.2,768.2,768.239990234375
Vealer Steer,200-280,Restocker,B,3,6,4,394.0,394.0,394,10.0,743.4,743.4,743.4,1044.1,1044.1,1044.0999348958333
Vealer Steer,200-280,Restocker,C,2,30,25,350.0,458.0,435.3333333333333,82.9,673.1,880.8,837.2,717.5,1218.3,1091.6080261230468
Vealer Steer,200-280,Restocker,C,3,2,NQ,402.0,402.0,402,NQ,758.5,758.5,758.5,1005.0,1005.0,1005
Vealer Steer,280-330,Restocker,B,3,8,5,388.0,390.0,389.5,23.5,732.1,735.8,734.9,1105.8,1279.2,1235.8499755859375
Vealer Steer,280-330,Restocker,C,2,25,19,340.0,430.0,381.76,5.4,653.8,826.9,734.2,1020.0,1280.0,1181.3776318359376
Vealer Steer,280-330,Restocker,C,3,19,-15,374.0,420.0,401.1578947368421,-15.4,705.7,792.5,759.2,1142.6,1303.8,1243.8136757298519
Vealer Steer,330+,Feeder,B,3,5,NQ,364.0,364.0,364,NQ,686.8,686.8,686.8,1321.3,1321.3,1321.319921875
Vealer Steer,330+,Feeder,C,3,16,2,344.0,388.0,367.5,4.9,649.1,718.5,690.2,1224.0,1668.4,1372.7337493896484
Vealer Steer,330+,Processor,C,3,1,-1,378.0,378.0,378,10.0,687.3,687.3,687.3,1512.0,1512.0,1512
Vealer Steer,330+,Restocker,C,2,1,NC,360.0,360.0,360,-34.0,692.3,692.3,692.3,1206.0,1206.0,1206
Vealer Steer,330+,Restocker,C,3,2,-16,370.0,370.0,370,-33.4,698.1,698.1,698.1,1250.6,1250.6,1250.5999755859375
Vealer Heifer,0-200,Restocker,C,2,7,NQ,280.0,312.0,307.14285714285717,NQ,538.5,600.0,590.7,406.0,617.8,576.7571498325893
Vealer Heifer,200-280,Processor,C,2,2,NQ,220.0,220.0,220,NQ,423.1,423.1,423.1,523.6,523.6,523.5999755859375
