Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Not Selected
Report Date: 
Comparison Date: Date not set
Please complete selections
Commentary


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,280-330,Restocker,C,2,1,-2,250.0,250.0,250,52.0,500.0,500.0,500.0,775.0,775.0,775
Yearling Steer,280-330,Restocker,C,3,6,NQ,308.0,308.0,308,NQ,570.4,570.4,570.4,954.8,985.6,970.199951171875
Yearling Steer,330-400,Restocker,C,3,1,-1,316.0,316.0,316,16.0,585.2,585.2,585.2,1137.6,1137.6,1137.5999755859375
Yearling Steer,400+,Processor,C,3,3,NC,282.0,304.0,294,8.7,532.1,563.0,547.7,1156.2,1550.4,1395.5333251953125
Yearling Steer,400+,Restocker,C,2,2,1,250.0,250.0,250,-12.0,480.8,480.8,480.8,1300.0,1300.0,1300
Yearling Steer,400+,Restocker,C,3,4,2,284.0,290.0,288,6.0,525.9,537.0,533.3,1189.0,1653.0,1354
Yearling Heifer,280-330,Restocker,C,2,12,NQ,270.0,270.0,270,NQ,540.0,540.0,540.0,888.3,888.3,888.2999674479166
Yearling Heifer,330-400,Processor,C,3,2,-1,306.0,318.0,312,8.7,577.4,588.9,583.1,1193.4,1272.0,1232.7000122070312
Yearling Heifer,330-400,Restocker,C,2,3,NQ,250.0,250.0,250,NQ,500.0,500.0,500.0,875.0,875.0,875
Yearling Heifer,400+,Processor,C,3,5,2,284.0,318.0,303.6,6.9,535.8,588.9,566.2,1221.2,1431.0,1299.239990234375
Yearling Heifer,400+,Restocker,C,3,1,-1,280.0,280.0,280,10.0,538.5,538.5,538.5,1260.0,1260.0,1260
Grown Steer,600-750,Processor,C,3,10,8,270.0,286.0,279.2,-20.8,490.9,510.7,503.1,1716.4,1971.0,1826.480029296875
Grown Heifer,0-540,Processor,C,3,2,NQ,276.0,276.0,276,NQ,511.1,511.1,511.1,1476.6,1476.6,1476.5999755859375
Grown Heifer,540+,Processor,C,3,4,NQ,250.0,288.0,269.5,NQ,466.7,533.3,501.3,1650.0,1864.8,1785.9000244140625
Cows,0-400,Restocker,D,2,1,NQ,234.0,234.0,234,NQ,531.8,531.8,531.8,912.6,912.6,912.5999755859375
Cows,400-520,Processor,D,3,3,NQ,236.0,236.0,236,NQ,445.3,445.3,445.3,1227.2,1227.2,1227.199951171875
Cows,400-520,Restocker,D,1,1,-8,50.0,50.0,50,-127.3,119.0,119.0,119.0,225.0,225.0,225
Cows,400-520,Restocker,D,2,11,2,212.0,228.0,218.9090909090909,5.6,415.7,528.6,451.0,1010.1,1133.0,1084.8236305930398
Cows,520+,Processor,D,2,3,NC,214.0,228.0,221.33333333333334,-8.0,411.5,438.5,425.6,1198.4,1554.0,1396.2666829427083
Cows,520+,Processor,D,3,9,-28,230.0,246.0,242.22222222222223,-2.2,434.0,464.2,455.2,1426.8,1958.8,1540.1556532118057
Cows,520+,Processor,D,5,2,-3,230.0,236.0,233,1.8,425.9,437.0,431.5,1311.0,1534.0,1422.5
Cows,520+,Restocker,D,2,4,-4,230.0,234.0,232,8.8,434.0,441.5,437.7,1333.8,1345.5,1339.6500244140625
Cows,520+,Restocker,D,3,1,NQ,248.0,248.0,248,NQ,459.3,459.3,459.3,1612.0,1612.0,1612
Bulls,450-600,Processor,C,2,1,NC,208.0,208.0,208,-12.0,385.2,385.2,385.2,1206.4,1206.4,1206.4000244140625
Bulls,600+,Processor,C,2,6,2,198.0,220.0,203,-17.0,360.0,386.0,373.6,1207.8,2046.0,1482.6333414713542
