Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Not Selected
Report Date: 
Comparison Date: Date not set
Please complete selections
Commentary


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,200-280,Feeder,D,2,7,5,154.0,200.0,160.57142857142858,-39.4,296.2,384.6,308.8,408.1,530.0,425.51429966517856
Yearling Steer,280-330,Dairy,D,2,1,NQ,220.0,220.0,220,NQ,458.3,458.3,458.3,627.0,627.0,627
Yearling Steer,330-400,Feeder,C,3,5,NQ,310.0,310.0,310,NQ,584.9,584.9,584.9,1131.5,1131.5,1131.5
Yearling Steer,330-400,Feeder,D,3,4,NQ,295.0,295.0,295,NQ,546.3,546.3,546.3,1062.0,1062.0,1062
Yearling Steer,330-400,Processor,D,3,1,NQ,300.0,300.0,300,NQ,566.0,566.0,566.0,1200.0,1200.0,1200
Yearling Steer,330-400,Restocker,C,3,1,NQ,340.0,340.0,340,NQ,629.6,629.6,629.6,1292.0,1292.0,1292
Yearling Steer,400+,Feeder,C,3,3,2,374.0,374.0,374,54.0,692.6,692.6,692.6,1589.5,1589.5,1589.5
Yearling Steer,400+,Processor,C,3,4,NQ,348.0,370.0,364.5,NQ,656.6,685.2,678.0,1531.2,1794.5,1728.6749877929688
Yearling Heifer,200-280,Feeder,D,2,8,-7,130.0,190.0,175,5.3,250.0,365.4,336.5,364.0,475.0,447.25
Yearling Heifer,200-280,Feeder,E,2,6,NQ,120.0,148.0,134,NQ,230.8,284.6,257.7,300.0,407.0,353.5
Yearling Heifer,200-280,Restocker,D,3,6,NQ,236.0,270.0,257,NQ,445.3,509.4,484.9,650.0,702.0,679.5999959309896
Yearling Heifer,280-330,Feeder,D,3,3,NQ,270.0,280.0,276.6666666666667,NQ,519.2,538.5,532.1,810.0,868.0,848.6666666666666
