Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Not Selected
Report Date: 
Comparison Date: Date not set
Please complete selections
Commentary


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,330-400,Feeder,B,2,10,8,410.0,412.0,410.6,9.6,698.3,719.3,708.0,1414.5,1599.0,1496.55
Yearling Steer,330-400,Feeder,C,2,49,-54,350.0,394.0,378.16326530612247,-6.1,625.0,703.6,673.8,1239.5,1516.9,1376.0714684311224
Yearling Steer,330-400,Processor,B,3,42,36,400.0,465.0,428.7142857142857,-1.6,683.3,750.0,717.4,1380.0,1778.4,1597.14405750093
Yearling Steer,330-400,Processor,C,3,6,-18,364.0,390.0,379.6666666666667,5.3,650.0,696.4,677.9,1347.5,1401.4,1371.3000081380208
Yearling Steer,330-400,Restocker,C,2,38,13,340.0,369.0,361.10526315789474,-0.4,629.6,665.5,652.7,1228.2,1457.6,1368.6684184827302
Yearling Steer,400+,Feeder,C,2,143,38,352.0,395.0,374.3636363636364,8.4,635.7,705.4,671.2,1537.2,1869.0,1692.3108473557693
Yearling Steer,400+,Processor,B,3,23,5,400.0,456.0,435.60869565217394,19.2,666.7,755.9,724.9,1725.5,2030.4,1914.4195662788723
Yearling Steer,400+,Processor,C,3,3,-31,370.0,382.0,376.6666666666667,3.2,660.7,682.1,672.6,1628.0,1795.4,1708.1333414713542
Yearling Steer,400+,Restocker,C,2,14,1,348.0,360.0,353.7142857142857,-11.3,632.7,666.7,649.2,1435.0,1600.8,1524.2642996651787
Yearling Steer,400+,Restocker,C,3,1,NQ,395.0,395.0,395,NQ,693.0,693.0,693.0,1896.0,1896.0,1896
Yearling Heifer,280-330,Processor,C,3,13,NQ,320.0,375.0,338.46153846153845,NQ,592.6,669.6,619.2,1056.0,1200.0,1106.9615384615386
Yearling Heifer,280-330,Restocker,C,2,9,NQ,270.0,270.0,270,NQ,509.4,509.4,509.4,837.0,837.0,837
Yearling Heifer,330-400,Feeder,C,2,22,-28,315.0,342.0,333.1363636363636,7.0,583.3,625.9,614.8,1102.5,1263.8,1220.2022594105113
Yearling Heifer,330-400,Processor,B,3,16,13,386.0,464.0,414.375,23.0,665.5,773.3,705.2,1380.0,1763.2,1530.7750091552734
Yearling Heifer,330-400,Processor,C,3,33,5,322.0,398.0,366.969696969697,30.7,607.5,710.7,663.2,1191.4,1452.7,1345.4636193477745
Yearling Heifer,330-400,Processor,D,3,7,5,325.0,325.0,325,13.0,601.9,601.9,601.9,1088.8,1088.8,1088.75
Yearling Heifer,330-400,Restocker,C,2,18,10,290.0,310.0,296.77777777777777,-14.5,537.0,574.1,551.4,1015.0,1054.0,1024.2333441840278
Yearling Heifer,330-400,Restocker,D,2,5,3,270.0,270.0,270,-35.0,509.4,509.4,509.4,1080.0,1080.0,1080
Yearling Heifer,400+,Feeder,C,2,41,-3,325.0,358.0,341.6341463414634,11.8,590.9,639.3,619.2,1365.0,1718.4,1519.7158560403964
Yearling Heifer,400+,Processor,B,3,13,10,390.0,442.0,413.9230769230769,29.9,672.4,736.7,703.3,1638.0,1900.6,1783.3615347055288
Yearling Heifer,400+,Processor,C,3,33,-13,338.0,385.0,357.3636363636364,13.8,621.8,700.0,644.1,1478.3,1846.0,1673.4106038411458
Yearling Heifer,400+,Processor,D,3,1,NC,300.0,300.0,300,30.0,566.0,566.0,566.0,1260.0,1260.0,1260
Yearling Heifer,400+,Restocker,C,2,2,-15,312.0,312.0,312,1.4,577.8,577.8,577.8,1372.8,1372.8,1372.800048828125
Vealer Steer,0-200,Restocker,C,2,4,-16,368.0,368.0,368,-22.3,669.1,669.1,669.1,699.2,699.2,699.2000122070312
Vealer Steer,200-280,Processor,B,3,1,NQ,440.0,440.0,440,NQ,745.8,745.8,745.8,1100.0,1100.0,1100
Vealer Steer,200-280,Restocker,C,2,81,15,344.0,456.0,425.679012345679,26.2,637.0,814.3,758.8,825.6,1187.2,1029.9234498577352
Vealer Steer,200-280,Restocker,D,2,5,NQ,280.0,310.0,304,NQ,528.3,584.9,573.6,697.5,714.0,700.8
Vealer Steer,280-330,Processor,B,3,4,3,425.0,456.0,440.25,38.3,720.3,766.1,736.8,1378.6,1413.6,1401.7749938964844
Vealer Steer,280-330,Processor,C,3,6,2,352.0,430.0,378.5,16.3,628.6,754.4,671.4,1118.3,1290.0,1179.5750325520833
Vealer Steer,280-330,Restocker,B,2,6,NQ,422.0,422.0,422,NQ,715.3,715.3,715.3,1371.5,1371.5,1371.5
Vealer Steer,280-330,Restocker,C,2,77,1,330.0,441.0,393.64935064935065,-7.0,600.0,773.7,704.7,990.0,1353.6,1202.5707690746754
Vealer Steer,330+,Processor,B,3,5,4,400.0,450.0,424,34.0,666.7,737.7,704.1,1440.0,1687.5,1545
Vealer Steer,330+,Processor,C,3,1,NC,380.0,380.0,380,NC,666.7,666.7,666.7,1349.0,1349.0,1349
Vealer Steer,330+,Restocker,B,3,1,NQ,410.0,410.0,410,NQ,706.9,706.9,706.9,1435.0,1435.0,1435
Vealer Steer,330+,Restocker,C,2,9,-5,431.0,432.0,431.44444444444446,12.4,769.6,771.4,770.4,1443.8,1836.0,1618.138888888889
Vealer Heifer,0-200,Restocker,C,2,8,-16,310.0,338.0,327.5,77.5,563.6,614.5,595.5,589.0,608.4,601.125
Vealer Heifer,0-200,Restocker,D,2,2,NQ,202.0,202.0,202,NQ,388.5,388.5,388.5,373.7,373.7,373.70001220703125
Vealer Heifer,200-280,Processor,B,3,1,NQ,400.0,400.0,400,NQ,689.7,689.7,689.7,1120.0,1120.0,1120
Vealer Heifer,200-280,Processor,C,3,5,-6,322.0,390.0,376.4,48.2,585.5,696.4,674.2,901.6,1053.0,1022.7199951171875
Vealer Heifer,200-280,Processor,D,2,1,NQ,240.0,240.0,240,NQ,461.5,461.5,461.5,552.0,552.0,552
Vealer Heifer,200-280,Processor,D,3,4,NQ,286.0,286.0,286,NQ,539.6,539.6,539.6,800.8,800.8,800.7999877929688
Vealer Heifer,200-280,Restocker,C,2,84,18,260.0,348.0,320.0357142857143,25.3,481.5,621.4,580.7,546.0,869.4,716.9779692150298
Vealer Heifer,200-280,Restocker,D,2,1,NC,200.0,200.0,200,40.0,384.6,384.6,384.6,430.0,430.0,430
Vealer Heifer,280-330,Processor,B,3,12,NQ,390.0,454.0,419,NQ,684.2,756.7,716.7,1248.0,1452.8,1335.5750325520833
Vealer Heifer,280-330,Processor,C,2,9,NQ,330.0,375.0,340,NQ,611.1,657.9,621.5,1006.5,1068.8,1020.3333333333334
Vealer Heifer,280-330,Processor,C,3,34,26,328.0,388.0,359.11764705882354,28.0,596.4,692.9,648.7,934.8,1241.6,1099.5853020163142
Vealer Heifer,280-330,Restocker,C,2,71,38,282.0,369.0,348.40845070422534,49.6,512.7,658.9,628.4,803.7,1125.4,1049.414784606074
Manufacturing Steer,0-540,Processor,D,2,5,1,228.0,228.0,228,28.0,447.1,447.1,447.1,752.4,752.4,752.4
Grown Steer,500-600,Dairy,D,2,38,NQ,294.0,314.0,298.7368421052632,NQ,565.4,628.0,580.2,1572.9,1679.9,1598.2421618009869
Grown Steer,500-600,Feeder,C,2,14,-18,335.0,340.0,339.2857142857143,-24.3,620.4,629.6,628.3,1725.3,1819.0,1795.892857142857
Grown Steer,500-600,Processor,C,3,15,12,332.0,386.0,361.06666666666666,16.1,614.8,689.3,656.0,1795.5,2200.2,2042.4799397786458
Grown Steer,600-750,Processor,C,3,38,6,338.0,391.0,362.57894736842104,9.8,625.9,698.2,657.8,2078.7,2365.6,2256.7512978001646
Grown Steer,600-750,Processor,D,3,2,NQ,320.0,320.0,320,NQ,603.8,603.8,603.8,1968.0,1968.0,1968
Grown Steer,750+,Processor,C,3,4,-6,332.0,332.0,332,-3.0,614.8,614.8,614.8,2838.6,2838.6,2838.60009765625
Grown Heifer,0-540,Feeder,C,2,5,-5,326.0,332.0,328.4,16.6,603.7,614.8,608.1,1662.6,1676.6,1668.199951171875
Grown Heifer,0-540,Feeder,D,2,8,NQ,312.0,312.0,312,NQ,588.7,588.7,588.7,1622.4,1622.4,1622.4000244140625
Grown Heifer,0-540,Processor,C,3,2,-12,332.0,332.0,332,1.4,614.8,614.8,614.8,1626.8,1626.8,1626.800048828125
Grown Heifer,0-540,Processor,D,3,15,6,288.0,328.0,303.2,13.0,564.7,630.8,585.2,1252.8,1722.0,1503.960009765625
Grown Heifer,0-540,Restocker,D,2,7,-14,324.0,324.0,324,40.4,623.1,623.1,623.1,1636.2,1636.2,1636.199916294643
Grown Heifer,540+,Processor,B,3,6,NQ,376.0,376.0,376,NQ,671.4,671.4,671.4,2293.6,2293.6,2293.60009765625
Grown Heifer,540+,Processor,C,3,28,7,332.0,366.0,347.2857142857143,9.4,614.8,665.5,636.6,1925.6,2250.9,1972.5195922851562
Cows,400-520,Dairy,D,1,4,NQ,210.0,210.0,210,NQ,488.4,488.4,488.4,882.0,882.0,882
Cows,400-520,Processor,D,2,24,21,255.0,280.0,264.1666666666667,34.2,566.7,622.2,588.6,1045.5,1363.5,1224.1666666666667
Cows,400-520,Processor,D,3,44,3,270.0,322.0,310.8181818181818,45.3,587.0,700.0,675.7,1201.5,1637.7,1521.2443126331675
Cows,400-520,Processor,D,4,1,-2,312.0,312.0,312,27.7,650.0,650.0,650.0,1575.6,1575.6,1575.5999755859375
Cows,520+,Processor,C,4,31,NQ,335.0,348.0,339.7096774193548,NQ,670.0,696.0,679.4,2108.0,2533.0,2313.1209677419356
Cows,520+,Processor,D,3,69,47,290.0,326.0,308.463768115942,36.1,630.4,708.7,660.7,1647.8,1964.2,1771.1116147248642
Cows,520+,Processor,D,4,76,-7,308.0,338.0,328.07894736842104,31.6,641.7,691.7,671.8,1904.0,2646.5,2100.0243562397204
Bulls,0-450,Processor,C,2,1,NQ,270.0,270.0,270,NQ,473.7,473.7,473.7,1188.0,1188.0,1188
Bulls,450-600,Processor,B,2,1,NC,308.0,308.0,308,18.0,504.9,504.9,504.9,1817.2,1817.2,1817.199951171875
Bulls,450-600,Processor,C,2,2,-1,305.0,305.0,305,31.3,516.9,516.9,516.9,1784.3,1784.3,1784.25
Bulls,600+,Processor,B,1,2,-1,290.0,305.0,297.5,-6.2,483.3,500.0,491.7,2030.0,2867.0,2448.5
Bulls,600+,Processor,B,2,15,11,300.0,330.0,317.73333333333335,9.2,491.8,532.3,514.7,1943.4,3339.0,2513.340022786458
Bulls,600+,Processor,C,1,1,NC,275.0,275.0,275,-5.0,491.1,491.1,491.1,1911.3,1911.3,1911.25
Bulls,600+,Processor,C,2,2,NC,288.0,298.0,293,13.0,496.6,513.8,505.2,2001.6,2086.0,2043.7999877929688
