Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Not Selected
Report Date: 
Comparison Date: Date not set
Please complete selections
Commentary


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,280-330,Restocker,C,2,7,-67,240.0,313.0,292.14285714285717,-52.9,480.0,626.0,584.3,744.0,1020.4,941.4142717633929
Yearling Steer,330-400,Feeder,C,2,9,-21,260.0,300.0,273.3333333333333,-74.8,520.0,600.0,546.7,975.0,1125.0,1025
Yearling Steer,330-400,Feeder,C,3,5,-2,277.0,320.0,302.8,-31.5,554.0,640.0,605.6,997.2,1248.0,1147.6800048828125
Yearling Steer,330-400,Processor,C,3,4,-6,320.0,379.0,353.25,19.3,640.0,758.0,706.5,1232.0,1478.1,1386.1700134277344
Yearling Steer,330-400,Restocker,C,2,16,-22,270.0,330.0,293.25,-43.4,540.0,660.0,586.5,931.5,1296.9,1061.3468856811523
Yearling Steer,330-400,Restocker,C,3,2,NQ,290.0,300.0,295,NQ,580.0,600.0,590.0,1015.0,1050.0,1032.5
Yearling Steer,400+,Feeder,C,2,5,4,300.0,320.0,314,-16.0,600.0,640.0,628.0,1245.0,1376.0,1325.7
Yearling Steer,400+,Feeder,C,3,1,-1,300.0,300.0,300,-20.0,600.0,600.0,600.0,1305.0,1305.0,1305
Yearling Steer,400+,Processor,C,3,8,NQ,357.0,373.0,359,NQ,714.0,746.0,718.0,1556.5,1622.6,1564.7738342285156
Yearling Heifer,280-330,Processor,C,3,2,NQ,333.0,350.0,341.5,NQ,666.0,700.0,683.0,1015.7,1067.5,1041.5750122070312
Yearling Heifer,280-330,Restocker,C,2,24,-18,221.0,401.0,244,-22.7,442.0,802.0,488.0,699.2,1283.2,759.2562561035156
Yearling Heifer,280-330,Restocker,C,3,14,NQ,280.0,280.0,280,NQ,560.0,560.0,560.0,890.4,890.4,890.4000418526786
Yearling Heifer,330-400,Feeder,C,3,4,NQ,259.0,260.0,259.75,NQ,518.0,520.0,519.5,975.0,1010.1,983.7749938964844
Yearling Heifer,330-400,Processor,C,2,3,-1,209.0,280.0,254,-50.5,418.0,560.0,508.0,794.2,1106.0,983.7500203450521
Yearling Heifer,330-400,Processor,C,3,11,NQ,349.0,377.0,364.8181818181818,NQ,698.0,754.0,729.6,1256.4,1443.0,1340.9072820490057
Yearling Heifer,330-400,Restocker,C,2,10,-5,229.0,280.0,252.2,-8.9,458.0,560.0,504.4,778.6,1030.4,888.65
Yearling Heifer,330-400,Restocker,C,3,7,NQ,237.0,301.0,246.14285714285714,NQ,474.0,602.0,492.3,817.7,1083.6,855.6429094587054
Yearling Heifer,400+,Processor,C,3,6,-3,300.0,371.0,350.8333333333333,22.7,600.0,742.0,701.7,1470.0,1638.8,1554.0850016276042
Yearling Heifer,400+,Processor,D,2,7,NQ,231.0,231.0,231,NQ,491.5,491.5,491.5,1143.4,1143.4,1143.449916294643
Yearling Heifer,400+,Restocker,C,3,1,NQ,270.0,270.0,270,NQ,540.0,540.0,540.0,1134.0,1134.0,1134
Vealer Steer,200-280,Restocker,C,2,2,-3,267.0,267.0,267,-72.0,534.0,534.0,534.0,662.2,662.2,662.1599731445312
Vealer Steer,200-280,Restocker,C,3,6,NQ,203.0,273.0,233.66666666666666,NQ,406.0,546.0,467.3,466.9,668.8,538.7783152262369
Vealer Steer,280-330,Restocker,C,2,33,NQ,250.0,365.0,358.42424242424244,NQ,500.0,730.0,716.8,750.0,1087.7,1053.4605527935605
Vealer Steer,280-330,Restocker,C,3,20,NQ,285.0,369.0,360.6,NQ,570.0,738.0,721.2,832.2,1062.7,1039.667950439453
Vealer Heifer,200-280,Restocker,C,2,8,NQ,180.0,260.0,233,NQ,360.0,520.0,466.0,477.0,720.2,548.0850067138672
Vealer Heifer,200-280,Restocker,C,3,3,NQ,181.0,181.0,181,NQ,362.0,362.0,362.0,380.1,380.1,380.1000162760417
Vealer Heifer,280-330,Processor,C,3,3,NQ,399.0,399.0,399,NQ,798.0,798.0,798.0,1216.9,1216.9,1216.949951171875
Vealer Heifer,280-330,Restocker,C,2,31,21,200.0,280.0,257.96774193548384,-22.0,400.0,560.0,515.9,580.0,817.6,751.9660880796371
Manufacturing Steer,540+,Processor,C,2,4,1,283.0,283.0,283,-3.7,566.0,566.0,566.0,2068.7,2068.7,2068.72998046875
Manufacturing Steer,540+,Processor,C,3,2,-4,285.0,320.0,302.5,-38.3,570.0,640.0,605.0,2272.0,2394.0,2333
Grown Steer,400-500,Feeder,C,2,3,NC,335.0,335.0,335,-4.7,670.0,670.0,670.0,1668.3,1668.3,1668.3001302083333
Grown Steer,400-500,Feeder,C,3,4,-1,287.0,337.0,310.25,-17.8,574.0,674.0,620.5,1406.5,1651.3,1528.3625183105469
Grown Steer,500-600,Processor,C,2,3,2,320.0,343.0,333.3333333333333,-27.7,640.0,686.0,666.7,1749.3,1988.3,1853.86669921875
Grown Steer,500-600,Processor,C,3,4,-13,300.0,340.0,330,-30.6,600.0,680.0,660.0,1530.0,1795.2,1728.89990234375
Grown Heifer,0-540,Feeder,C,3,2,NQ,260.0,270.0,265,NQ,520.0,540.0,530.0,1144.0,1255.5,1199.75
Grown Heifer,0-540,Processor,C,2,2,-13,270.0,341.0,305.5,11.3,540.0,682.0,611.0,1282.5,1722.1,1502.2750244140625
Grown Heifer,0-540,Processor,C,3,2,-14,325.0,330.0,327.5,-7.5,650.0,660.0,655.0,1666.5,1722.5,1694.5
Grown Heifer,540+,Processor,C,3,2,NC,329.0,340.0,334.5,-19.5,658.0,680.0,669.0,1842.4,2533.0,2187.7000122070312
Cows,0-400,Processor,C,2,1,NQ,185.0,185.0,185,NQ,370.0,370.0,370.0,601.3,601.3,601.25
Cows,0-400,Processor,D,2,4,-2,163.0,217.0,191.5,18.3,346.8,461.7,407.4,627.5,857.2,754.2800140380859
Cows,400-520,Dairy,D,2,16,12,140.0,229.0,210.25,-18.3,297.9,487.2,447.3,651.0,1179.3,1046.2506408691406
Cows,400-520,Processor,C,2,9,-37,219.0,279.0,238.11111111111111,-24.8,438.0,558.0,476.2,919.8,1325.3,1071.378879123264
Cows,400-520,Processor,C,3,2,-1,295.0,295.0,295,13.0,590.0,590.0,590.0,1371.8,1386.5,1379.125
Cows,400-520,Processor,D,2,40,4,149.0,249.0,235.975,21.6,317.0,529.8,501.3,670.5,1287.3,1155.1519866943358
Cows,520+,Dairy,C,2,1,NQ,270.0,270.0,270,NQ,540.0,540.0,540.0,1822.5,1822.5,1822.5
Cows,520+,Dairy,D,2,65,55,147.0,280.0,249.92307692307693,9.7,312.8,595.7,531.8,808.5,2315.5,1704.9440054086538
Cows,520+,Processor,C,2,61,44,257.0,301.0,280.95081967213116,-4.6,514.0,602.0,561.9,1349.3,2004.7,1713.9178666912142
Cows,520+,Processor,C,3,57,18,265.0,325.0,300.43859649122805,-13.9,530.0,650.0,600.9,1540.0,2324.4,1915.4993061266448
Cows,520+,Processor,C,5,1,NQ,160.0,160.0,160,NQ,320.0,320.0,320.0,1160.0,1160.0,1160
Cows,520+,Processor,D,2,11,6,230.0,255.0,241.8181818181818,4.4,489.4,542.6,514.5,1264.8,1596.3,1440.3272927024148
Bulls,450-600,Processor,C,2,1,-1,260.0,260.0,260,-8.5,520.0,520.0,520.0,1495.0,1495.0,1495
Bulls,600+,Dairy,C,2,1,NQ,260.0,260.0,260,NQ,520.0,520.0,520.0,2535.0,2535.0,2535
Bulls,600+,Processor,C,2,5,-3,235.0,290.0,274,-1.8,470.0,580.0,548.0,1903.5,2740.5,2365.5
Bulls,600+,Processor,C,3,12,6,299.0,315.0,304.25,-7.4,598.0,630.0,608.5,1826.9,3030.0,2444.088338216146
