Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Naracoorte
Report Date: 10/09/2024
Comparison Date: 03/09/2024
Total Yarding: 730 (+214)
Commentary
"A smaller yarding with 730 penned, made up of 463 young cattle, 197 cows, 10 bulls and 60 open auction young calves. The quality was mixed with the usual field of buyers on the rail, in a market with mixed results. Young cattle sold to 10c/kg cheaper for the better quality and mostly firm over the secondary types. Grown steers were to 20c cheaper, grown heifers sold mostly firm. Medium and Heavy cows gained 10c to 20c, Heavy Bulls sold firm and light weight and younger bulls slipped 8c/kg.
 
Vealer and Yearling steers sold to the trade 332c to 355c, while feeders and restockers paid from 302c to 405c/kg for the better quality.  The heifers sold from 300c to 395c to the trade, feeders and restockers paid 232c to 364c/kg.
 
Grown steers sold to the trade from 305c to 372c, feeders sold from 285c to 355c/kg.  Grown heifers sold to the trade from 244c to 364c, while feeders and restockers paid from 246c to 357c/kg. Heavy cows sold from 300c to 355c/kg. Medium weight cows made from 248c to 290c, and light weight cows sold from 70c to 170c/kg. Heavy bulls sold from 270c to 330c and the lighter, young bulls made from 238c to 280c/kg.
 
Market reporter: Sheona Lamb"


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,200-280,Feeder,C,2,20,NQ,330.0,360.0,343.5,NQ,622.6,679.2,648.1,808.5,882.0,841.575
Yearling Steer,280-330,Feeder,C,2,5,NQ,302.0,302.0,302,NQ,559.3,559.3,559.3,981.5,981.5,981.5
Yearling Steer,330-400,Feeder,C,2,5,2,360.0,360.0,360,53.3,679.2,679.2,679.2,1278.0,1278.0,1278
Yearling Steer,330-400,Feeder,C,3,13,NQ,345.0,352.0,348.3076923076923,NQ,638.9,664.2,648.8,1328.3,1355.2,1340.984600360577
Yearling Steer,400+,Feeder,C,2,7,NQ,358.0,358.0,358,NQ,675.5,675.5,675.5,1467.8,1467.8,1467.800083705357
