Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Not Selected
Report Date: 
Comparison Date: Date not set
Please complete selections
Commentary


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,400+,Feeder,C,3,10,NQ,290.0,310.0,296.4,NQ,557.7,596.2,570.0,1203.5,1494.8,1302.3940185546876
Yearling Heifer,400+,Feeder,C,3,25,NQ,240.0,272.0,262.08,NQ,461.5,523.1,504.0,976.8,1344.0,1208.9663671875
Grown Steer,400-500,Feeder,C,3,6,NQ,300.0,300.0,300,NQ,576.9,576.9,576.9,1464.0,1464.0,1464
Grown Steer,500-600,Processor,B,4,2,NQ,290.0,290.0,290,NQ,547.2,547.2,547.2,1740.0,1740.0,1740
Grown Steer,500-600,Processor,C,2,2,NQ,248.0,248.0,248,NQ,496.0,496.0,496.0,1297.0,1297.0,1297.0400390625
Grown Steer,500-600,Processor,C,3,13,NQ,250.0,298.0,275.9230769230769,NQ,480.8,562.3,521.3,1391.0,1498.9,1429.5853740985576
Grown Steer,500-600,Processor,C,4,1,NQ,260.0,260.0,260,NQ,490.6,490.6,490.6,1508.0,1508.0,1508
Grown Heifer,0-540,Feeder,C,3,3,NQ,268.0,268.0,268,NQ,515.4,515.4,515.4,1219.4,1219.4,1219.4000651041667
Grown Heifer,0-540,Processor,C,4,7,NQ,250.0,268.0,260.2857142857143,NQ,471.7,505.7,491.1,1300.0,1364.1,1336.6399972098213
Grown Heifer,540+,Processor,B,3,3,NQ,238.0,238.0,238,NQ,457.7,457.7,457.7,1304.2,1304.2,1304.239990234375
Grown Heifer,540+,Processor,C,4,3,NQ,222.0,246.0,235.33333333333334,NQ,418.9,464.2,444.0,1356.6,1611.3,1477.6999918619792
Cows,0-400,Processor,D,2,2,NQ,80.0,80.0,80,NQ,177.8,177.8,177.8,292.0,292.0,292
Cows,400-520,Feeder,D,2,8,NQ,190.0,200.0,198.75,NQ,380.0,400.0,397.5,854.0,874.0,856.5
Cows,400-520,Processor,D,2,18,NQ,88.0,210.0,123.38888888888889,NQ,195.6,420.0,261.2,405.0,1087.8,569.5711127387153
Cows,400-520,Processor,D,3,5,NQ,212.0,212.0,212,NQ,407.7,407.7,407.7,1083.3,1083.3,1083.319921875
Cows,400-520,PTIC,D,2,16,NQ,170.0,226.0,197.25,NQ,340.0,452.0,394.5,839.8,1102.9,979.4237670898438
Cows,400-520,Restocker,D,2,4,NQ,168.0,168.0,168,NQ,336.0,336.0,336.0,735.8,735.8,735.8400268554688
Cows,520+,Processor,D,2,25,NQ,156.0,215.0,182.08,NQ,312.0,430.0,364.2,931.3,1320.1,1081.928798828125
Cows,520+,Processor,D,3,35,NQ,196.0,230.0,222.85714285714286,NQ,376.9,442.3,428.6,1058.4,1506.5,1285.8068568638394
Cows,520+,Processor,D,4,30,NQ,210.0,238.0,232,NQ,396.2,449.1,437.7,1420.4,1844.5,1652.7739583333334
Cows,520+,Processor,D,5,1,NQ,202.0,202.0,202,NQ,374.1,374.1,374.1,1676.6,1676.6,1676.5999755859375
Cows,520+,PTIC,D,2,25,NQ,210.0,238.0,224.56,NQ,420.0,476.0,449.1,1127.8,1382.8,1241.564765625
Cows,520+,PTIC,D,3,34,NQ,210.0,226.0,216.58823529411765,NQ,403.8,434.6,416.5,1164.2,1256.6,1212.330623851103
Cows,520+,PTIC,D,4,11,NQ,236.0,248.0,242.54545454545453,NQ,445.3,467.9,457.6,1418.4,1917.0,1690.367276278409
Cows,520+,Restocker,D,2,6,NQ,196.0,196.0,196,NQ,392.0,392.0,392.0,1101.5,1101.5,1101.52001953125
Bulls,0-450,Live Export,C,3,3,NQ,220.0,220.0,220,NQ,415.1,415.1,415.1,809.6,809.6,809.5999348958334
Bulls,450-600,Live Export,C,3,3,NQ,198.0,198.0,198,NQ,373.6,373.6,373.6,930.6,930.6,930.5999348958334
Bulls,450-600,Processor,B,3,1,NQ,230.0,230.0,230,NQ,371.0,371.0,371.0,1380.0,1380.0,1380
Bulls,600+,Processor,B,3,2,NQ,232.0,234.0,233,NQ,400.0,403.4,401.7,1960.4,2269.8,2115.1000366210938
Bulls,600+,Processor,C,2,8,NQ,188.0,222.0,205,NQ,335.7,389.5,362.6,1530.3,1940.3,1752.219985961914
Bulls,600+,Processor,C,3,6,NQ,220.0,238.0,228.33333333333334,NQ,354.8,425.0,400.2,1495.0,2354.0,1774.383321126302
