Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Wycheproof
Report Date: 12/10/2023
Comparison Date: 
Total Yarding: 5350 (NQ)
Commentary
Cattle numbers came out of the wood work


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,0-200,Restocker,C,3,3,NQ,140.0,195.0,158.33333333333334,NQ,280.0,414.9,325.0,252.0,341.3,281.75
Yearling Steer,0-200,Restocker,D,2,6,NQ,148.0,206.0,191.33333333333334,NQ,314.9,438.3,407.1,296.0,412.0,382.6666666666667
Yearling Steer,200-280,Feeder,B,2,3,NQ,190.0,190.0,190,NQ,365.4,365.4,365.4,484.5,484.5,484.5
Yearling Steer,200-280,Feeder,C,3,18,NQ,136.0,192.0,163.55555555555554,NQ,272.0,369.2,319.2,360.4,518.4,437.68889702690973
Yearling Steer,200-280,Feeder,D,3,2,NQ,94.0,94.0,94,NQ,200.0,200.0,200.0,244.4,244.4,244.39999389648438
Yearling Steer,200-280,Processor,C,3,16,NQ,120.0,180.0,141.25,NQ,230.8,346.2,271.6,294.0,450.0,371.125
Yearling Steer,200-280,Restocker,C,2,137,NQ,145.0,196.0,156.97080291970804,NQ,278.8,417.0,329.3,367.5,501.8,389.1576613822993
Yearling Steer,200-280,Restocker,D,2,24,NQ,190.0,218.0,206.16666666666666,NQ,404.3,463.8,438.7,453.2,501.4,485.1875
Yearling Steer,280-330,Feeder,C,2,1,NQ,110.0,110.0,110,NQ,234.0,234.0,234.0,352.0,352.0,352
Yearling Steer,280-330,Feeder,C,3,2,NQ,221.0,221.0,221,NQ,425.0,425.0,425.0,707.2,707.2,707.2000122070312
Yearling Steer,280-330,Feeder,D,3,4,NQ,85.0,85.0,85,NQ,180.9,180.9,180.9,280.5,280.5,280.5
Yearling Steer,280-330,Processor,C,3,1,NQ,158.0,158.0,158,NQ,303.8,303.8,303.8,513.5,513.5,513.5
Yearling Steer,280-330,Restocker,C,2,21,NQ,228.0,228.0,228,NQ,438.5,438.5,438.5,741.0,741.0,741
Yearling Steer,280-330,Restocker,C,3,4,NQ,26.0,26.0,26,NQ,50.0,50.0,50.0,85.8,85.8,85.80000305175781
Yearling Steer,330-400,Feeder,C,2,5,NQ,112.0,200.0,166.8,NQ,238.3,425.5,354.9,433.1,760.0,631.1
Yearling Steer,330-400,Feeder,C,3,55,NQ,138.0,230.0,191.94545454545454,NQ,265.4,460.0,383.6,469.2,851.0,728.5545743075284
Yearling Steer,330-400,Feeder,C,4,2,NQ,86.0,86.0,86,NQ,183.0,183.0,183.0,301.0,301.0,301
Yearling Steer,330-400,Feeder,D,3,6,NQ,124.0,124.0,124,NQ,238.5,238.5,238.5,446.4,446.4,446.3999837239583
Yearling Steer,330-400,Processor,C,2,4,NQ,140.0,140.0,140,NQ,297.9,297.9,297.9,532.0,532.0,532
Yearling Steer,330-400,Processor,C,3,58,NQ,120.0,226.0,194.86206896551724,NQ,255.3,446.8,386.0,420.0,813.6,688.2758504933324
Yearling Steer,330-400,Processor,D,2,1,NQ,190.0,190.0,190,NQ,404.3,404.3,404.3,722.0,722.0,722
Yearling Steer,330-400,Restocker,C,2,8,NQ,186.0,186.0,186,NQ,395.7,395.7,395.7,706.8,706.8,706.7999877929688
Yearling Steer,330-400,Restocker,D,2,25,NQ,58.0,100.0,78.16,NQ,123.4,212.8,166.3,203.0,340.0,268.76
Yearling Steer,400+,Feeder,C,2,25,NQ,23.0,210.0,124.2,NQ,48.9,446.8,257.9,119.6,1008.0,581.24
