Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/general/Terms-and-conditions/data-and-information/

Saleyard: Not Selected
Report Date: 
Comparison Date: Date not set
Please complete selections
Commentary


Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head Count,Head Change,Min Lwt c/kg,Max Lwt c/kg,Avg Lwt c/kg,Avg Lwt Change,Min Cwt c/kg,Max Cwt c/kg,Avg Cwt c/kg,Min $/Head,Max $/Head,Avg $/Head
Yearling Steer,280-330,Feeder,C,2,10,NQ,340.0,382.0,365,NQ,653.8,734.6,701.9,1105.0,1222.4,1173.1
Yearling Steer,280-330,Processor,C,3,1,NQ,355.0,355.0,355,NQ,657.4,657.4,657.4,1136.0,1136.0,1136
Yearling Steer,280-330,Restocker,C,2,5,-4,328.0,344.0,337.6,-6.8,630.8,661.5,649.2,984.0,1066.4,1033.4400390625
Yearling Steer,330-400,Feeder,C,2,96,56,315.0,370.0,356.03125,-15.0,605.8,740.0,686.5,1165.5,1368.0,1297.1369883219402
Yearling Steer,330-400,Feeder,C,3,1,NQ,328.0,328.0,328,NQ,607.4,607.4,607.4,1089.0,1089.0,1088.9599609375
Yearling Steer,330-400,Feeder,D,2,2,1,300.0,300.0,300,100.0,600.0,600.0,600.0,1005.0,1005.0,1005
Yearling Steer,330-400,Restocker,C,2,2,-27,331.0,331.0,331,-2.1,636.5,636.5,636.5,1141.9,1141.9,1141.949951171875
Yearling Steer,400+,Feeder,C,2,34,3,312.0,360.0,335.61764705882354,11.3,600.0,692.3,643.3,1310.4,1623.6,1454.3146900850184
Yearling Steer,400+,Feeder,C,3,34,30,334.0,360.0,350.3529411764706,28.4,618.5,666.7,648.8,1548.0,1774.5,1631.4588264016545
Yearling Steer,400+,Processor,C,3,11,NQ,336.0,340.0,336.54545454545456,NQ,622.2,648.1,627.6,1381.7,1495.2,1471.54541015625
Yearling Steer,400+,Restocker,C,2,24,6,353.0,373.0,368,39.1,678.8,717.3,707.7,1517.9,1547.9,1540.4375
Yearling Heifer,200-280,Feeder,D,2,4,-8,240.0,240.0,240,-50.0,480.0,480.0,480.0,660.0,660.0,660
Yearling Heifer,200-280,Restocker,D,2,5,-2,255.0,255.0,255,-53.6,490.4,490.4,490.4,663.0,663.0,663
Yearling Heifer,280-330,Feeder,C,2,30,NQ,285.0,324.0,309.2,NQ,548.1,623.1,594.6,912.0,1004.4,971.64501953125
Yearling Heifer,280-330,Feeder,D,2,4,NQ,300.0,300.0,300,NQ,576.9,576.9,576.9,960.0,960.0,960
Yearling Heifer,280-330,Restocker,C,2,1,-8,291.0,291.0,291,-16.6,559.6,559.6,559.6,945.8,945.8,945.75
Yearling Heifer,280-330,Restocker,D,2,6,4,220.0,320.0,303.3333333333333,33.3,440.0,615.4,586.2,682.0,1024.0,967
Yearling Heifer,330-400,Feeder,C,2,97,81,275.0,332.0,320.9484536082474,22.9,528.8,638.5,617.2,935.0,1270.5,1184.0411062338917
Yearling Heifer,330-400,Processor,C,3,1,-11,310.0,310.0,310,0.3,574.1,574.1,574.1,1240.0,1240.0,1240
Yearling Heifer,330-400,Processor,D,2,1,NQ,255.0,255.0,255,NQ,510.0,510.0,510.0,872.1,872.1,872.0999755859375
Yearling Heifer,330-400,Restocker,C,2,7,-4,282.0,312.0,299.14285714285717,6.4,542.3,600.0,575.3,944.7,1138.8,1055.6143275669642
Yearling Heifer,400+,Feeder,C,2,63,60,322.0,334.0,329.4920634920635,11.5,619.2,642.3,633.6,1340.7,1419.5,1385.5015811011904
Yearling Heifer,400+,Feeder,C,3,7,-2,316.0,318.0,317.42857142857144,8.4,585.2,600.0,595.8,1335.6,1580.0,1405.4285714285713
Yearling Heifer,400+,Processor,C,3,13,8,316.0,338.0,328.9230769230769,12.9,574.5,614.5,605.7,1418.1,1716.0,1517.2230600210337
Vealer Steer,0-200,Restocker,C,2,6,-1,395.0,395.0,395,-25.0,790.0,790.0,790.0,691.3,691.3,691.25
Vealer Steer,200-280,Restocker,C,2,98,77,351.0,424.0,410.3061224489796,-9.1,675.0,815.4,789.1,842.4,1134.0,1002.6877740353954
Vealer Steer,280-330,Restocker,C,2,8,-47,346.0,417.2,399.4000244140625,-27.1,665.4,802.3,768.1,986.1,1189.0,1138.2900085449219
Vealer Heifer,0-200,Restocker,C,2,5,-25,300.0,300.0,300,-22.8,576.9,576.9,576.9,555.0,555.0,555
Vealer Heifer,0-200,Restocker,D,2,3,NQ,280.0,280.0,280,NQ,560.0,560.0,560.0,462.0,462.0,462
Vealer Heifer,200-280,Feeder,C,2,18,-11,313.0,325.0,319,40.2,601.9,625.0,613.5,829.5,861.3,845.3500162760416
Manufacturing Steer,0-540,Processor,D,2,1,NQ,290.0,290.0,290,NQ,580.0,580.0,580.0,1218.0,1218.0,1218
Manufacturing Steer,540+,Processor,C,3,1,NQ,318.0,318.0,318,NQ,588.9,588.9,588.9,1780.8,1780.8,1780.800048828125
Grown Steer,0-400,Feeder,D,2,6,NQ,305.0,305.0,305,NQ,610.0,610.0,610.0,1143.8,1143.8,1143.75
Grown Steer,400-500,Feeder,C,2,12,10,319.0,334.0,326.75,9.8,607.4,642.3,624.5,1386.1,1623.6,1518.4374694824219
Grown Steer,400-500,Feeder,C,3,19,NQ,345.0,345.0,345,NQ,638.9,638.9,638.9,1673.3,1673.3,1673.25
Grown Steer,400-500,Processor,C,3,1,NQ,338.0,338.0,338,NQ,650.0,650.0,650.0,1385.8,1385.8,1385.800048828125
